dateGame,locationGame,slugTeam,Opp,namePlayer,3-pointers,fg3a,rebounds,assists,steals,blocks,turnovers,points,urlPlayerHeadshot
2021-12-17,H,BOS,GSW,Marcus Smart,2,6,6,8,1,0,3,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png
2021-12-17,H,BOS,GSW,Jaylen Brown,4,7,9,2,1,0,5,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png
2021-12-17,A,GSW,BOS,Gary Payton,1,2,0,0,0,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png
2021-12-17,A,GSW,BOS,Juan Toscano-Anderson,0,0,0,0,1,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png
2021-12-17,H,BOS,GSW,Romeo Langford,0,2,2,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png
2021-12-17,A,GSW,BOS,Jonathan Kuminga,0,1,0,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630228.png
2021-12-17,H,BOS,GSW,Brodric Thomas,0,1,0,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630271.png
2021-12-17,A,GSW,BOS,Moses Moody,0,2,0,0,1,1,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png
2021-12-17,A,GSW,BOS,Andre Iguodala,2,6,4,6,2,2,1,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png
2021-12-17,A,GSW,BOS,Nemanja Bjelica,1,2,4,3,0,1,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202357.png
2021-12-17,H,SAC,MEM,Neemias Queta,0,0,5,1,0,1,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png
2021-12-17,A,MEM,SAC,Xavier Tillman,0,1,7,3,1,0,2,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png
2021-12-17,A,MEM,SAC,Killian Tillie,2,4,0,0,2,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629681.png
2021-12-17,A,MEM,SAC,Desmond Bane,4,5,2,1,1,0,2,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png
2021-12-17,H,SAC,MEM,Tyrese Haliburton,3,5,6,10,0,1,3,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png
2021-12-17,A,MEM,SAC,John Konchar,0,1,2,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629723.png
2021-12-17,H,SAC,MEM,Chimezie Metu,2,9,11,0,1,2,3,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png
2021-12-17,A,MEM,SAC,Jaren Jackson,0,3,6,2,1,2,3,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png
2021-12-17,H,SAC,MEM,Tristan Thompson,0,0,9,4,0,0,2,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png
2021-12-17,A,MEM,SAC,Yves Pons,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630582.png
2021-12-17,H,SAC,MEM,Robert Woodard,0,0,0,0,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630218.png
2021-12-17,H,SAC,MEM,Jahmi'us Ramsey,0,4,3,0,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630186.png
2021-12-17,A,MEM,SAC,Jarrett Culver,0,0,0,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629633.png
2021-12-17,H,SAC,MEM,Justin Robinson,0,0,0,1,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629620.png
2021-12-17,A,MEM,SAC,De'Anthony Melton,2,3,3,3,4,1,1,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png
2021-12-17,A,MEM,SAC,Dillon Brooks,2,4,6,2,1,0,2,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png
2021-12-17,H,SAC,MEM,Damian Jones,0,0,2,0,0,0,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627745.png
2021-12-17,H,SAC,MEM,Buddy Hield,4,6,1,1,3,0,3,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
2021-12-17,A,MEM,SAC,Tyus Jones,2,2,6,4,0,0,0,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png
2021-12-17,A,MEM,SAC,Kyle Anderson,1,1,6,6,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png
2021-12-17,A,MEM,SAC,Steven Adams,0,0,12,4,1,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png
2021-12-17,H,SAC,MEM,Maurice Harkless,1,4,4,0,0,2,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png
2021-12-17,H,SAC,MEM,Harrison Barnes,3,7,4,4,1,0,1,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png
2021-12-17,H,POR,CHA,Larry Nance,0,0,7,1,0,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
2021-12-17,A,CHA,POR,Cody Martin,1,1,3,5,2,0,0,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png
2021-12-17,A,CHA,POR,Kelly Oubre,3,9,4,1,0,0,2,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png
2021-12-17,H,POR,CHA,Ben McLemore,8,13,2,0,2,0,2,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203463.png
2021-12-17,H,POR,CHA,Anfernee Simons,2,4,0,2,0,0,3,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2021-12-17,A,CHA,POR,PJ Washington,4,8,5,1,1,1,3,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png
2021-12-17,H,POR,CHA,Nassir Little,0,2,8,6,1,3,3,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png
2021-12-17,A,CHA,POR,Jalen McDaniels,0,3,5,1,0,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png
2021-12-17,A,CHA,POR,Miles Bridges,0,2,6,11,1,2,2,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png
2021-12-17,A,CHA,POR,Ish Smith,0,2,1,2,1,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png
2021-12-17,H,POR,CHA,Trendon Watford,0,0,3,0,0,1,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630570.png
2021-12-17,A,CHA,POR,LaMelo Ball,3,5,4,5,1,0,2,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png
2021-12-17,A,CHA,POR,Terry Rozier,0,2,4,1,2,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png
2021-12-17,H,POR,CHA,Jusuf Nurkic,0,1,4,2,0,0,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png
2021-12-17,A,CHA,POR,Mason Plumlee,0,0,3,1,0,1,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png
2021-12-17,H,POR,CHA,Damian Lillard,6,11,4,8,1,0,3,43,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png
2021-12-17,A,CHA,POR,Gordon Hayward,2,5,3,1,0,0,4,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
2021-12-17,H,POR,CHA,Norman Powell,4,10,3,5,2,0,1,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
2021-12-17,H,POR,CHA,Robert Covington,1,6,10,3,1,2,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
2021-12-17,H,UTA,SA,Trent Forrest,0,0,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630235.png
2021-12-17,H,UTA,SA,Bojan Bogdanovic,1,3,5,2,0,0,1,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png
2021-12-17,A,SA,UTA,Dejounte Murray,1,6,11,11,2,1,2,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
2021-12-17,H,UTA,SA,Rudy Gay,0,1,4,2,0,1,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png
2021-12-17,H,UTA,SA,Mike Conley,4,10,6,6,0,1,0,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
2021-12-17,H,UTA,SA,Rudy Gobert,0,0,14,2,0,2,0,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
2021-12-17,H,UTA,SA,Jordan Clarkson,3,7,4,2,2,0,2,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
2021-12-17,A,SA,UTA,Doug McDermott,2,7,4,1,0,1,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
2021-12-17,H,UTA,SA,Joe Ingles,1,3,2,4,1,1,4,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png
2021-12-17,A,SA,UTA,Tre Jones,0,0,0,0,0,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630200.png
2021-12-17,A,SA,UTA,Keldon Johnson,4,5,8,2,0,0,1,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629640.png
2021-12-17,A,SA,UTA,Drew Eubanks,0,0,3,1,0,0,2,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629234.png
2021-12-17,A,SA,UTA,Jock Landale,0,1,0,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629111.png
2021-12-17,H,UTA,SA,Donovan Mitchell,3,11,5,4,2,1,2,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
2021-12-17,A,SA,UTA,Bryn Forbes,0,1,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
2021-12-17,H,UTA,SA,Royce O'Neale,1,2,5,4,0,0,0,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png
2021-12-17,H,UTA,SA,Hassan Whiteside,0,0,4,0,0,0,3,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
2021-12-17,A,SA,UTA,Jakob Poeltl,0,0,5,3,1,2,1,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png
2021-12-17,A,SA,UTA,Derrick White,2,8,2,3,2,0,0,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png
2021-12-17,A,SA,UTA,Lonnie Walker,3,8,4,5,2,0,0,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png
2021-12-17,A,SA,UTA,Devin Vassell,3,5,6,1,1,0,0,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png
2021-12-17,A,DEN,ATL,Austin Rivers,1,4,3,1,0,0,0,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png
2021-12-17,A,DEN,ATL,Zeke Nnaji,0,1,0,2,2,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png
2021-12-17,A,DEN,ATL,Petr Cornelie,0,1,0,0,0,1,0,1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627822.png
2021-12-17,A,DEN,ATL,Vlatko Cancar,0,0,0,2,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png
2021-12-17,H,ATL,DEN,Timothe Luwawu-Cabarrot,1,4,2,2,1,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627789.png
2021-12-17,H,ATL,DEN,Onyeka Okongwu,0,0,2,0,1,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630168.png
2021-12-17,H,ATL,DEN,Cam Reddish,1,2,0,0,0,0,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
2021-12-17,H,ATL,DEN,Kevin Huerter,1,4,3,4,0,0,2,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png
2021-12-17,A,DEN,ATL,Nikola Jokic,1,2,10,7,3,0,3,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png
2021-12-17,H,ATL,DEN,Danilo Gallinari,1,3,4,1,0,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png
2021-12-17,A,DEN,ATL,Jeff Green,4,9,5,4,0,1,2,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
2021-12-17,A,DEN,ATL,Will Barton,1,5,7,4,0,2,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png
2021-12-17,H,ATL,DEN,Gorgui Dieng,0,0,0,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png
2021-12-17,A,DEN,ATL,Aaron Gordon,2,4,3,3,0,1,4,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
2021-12-17,H,ATL,DEN,Clint Capela,0,0,11,1,0,3,0,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
2021-12-17,H,ATL,DEN,Delon Wright,1,1,1,0,0,0,3,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png
2021-12-17,H,ATL,DEN,John Collins,1,4,10,2,2,0,2,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
2021-12-17,A,DEN,ATL,Monte Morris,3,5,3,2,1,0,0,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png
2021-12-17,H,ATL,DEN,Trae Young,1,6,3,10,2,0,4,34,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png
2021-12-17,A,DEN,ATL,Facundo Campazzo,1,2,3,8,3,0,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png
2021-12-17,H,ATL,DEN,Sharife Cooper,0,0,1,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630536.png
2021-12-17,A,DEN,ATL,Bones Hyland,4,5,4,2,0,2,2,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png
2021-12-17,H,ATL,DEN,Lou Williams,0,0,0,2,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png
2021-12-17,H,ORL,MIA,Chuma Okeke,4,8,10,4,6,1,1,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png
2021-12-17,A,MIA,ORL,Max Strus,8,11,7,1,0,0,1,32,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png
2021-12-17,A,MIA,ORL,Gabe Vincent,4,11,2,4,1,1,4,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png
2021-12-17,A,MIA,ORL,Duncan Robinson,2,3,3,1,2,1,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png
2021-12-17,H,ORL,MIA,Franz Wagner,0,3,6,4,1,0,1,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png
2021-12-17,H,ORL,MIA,Aleem Ford,0,2,0,0,1,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630758.png
2021-12-17,H,ORL,MIA,Hassani Gravett,2,4,2,3,0,0,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629755.png
2021-12-17,A,MIA,ORL,KZ Okpala,0,0,3,0,0,1,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629644.png
2021-12-17,A,MIA,ORL,Omer Yurtseven,0,0,12,0,0,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630209.png
2021-12-17,A,MIA,ORL,Marcus Garrett,0,0,5,0,1,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630585.png
2021-12-17,H,ORL,MIA,Admiral Schofield,0,0,0,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629678.png
2021-12-17,H,ORL,MIA,BJ Johnson,1,2,4,0,0,1,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629168.png
2021-12-17,H,ORL,MIA,Mychal Mulder,1,5,2,2,0,0,3,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png
2021-12-17,A,MIA,ORL,PJ Tucker,2,4,3,4,1,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
2021-12-17,A,MIA,ORL,Kyle Lowry,2,4,5,15,0,2,5,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png
2021-12-17,H,ORL,MIA,Robin Lopez,0,0,7,3,0,1,2,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png
2021-12-17,A,MIA,ORL,Dewayne Dedmon,1,2,6,0,0,0,1,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
2021-12-17,H,ORL,MIA,Gary Harris,3,7,1,5,2,1,2,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
2021-12-17,H,ORL,MIA,Wendell Carter,0,1,4,1,0,1,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
2021-12-18,H,DET,HOU,Saben Lee,0,0,3,2,1,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630240.png
2021-12-18,A,HOU,DET,Kenyon Martin,1,2,11,1,1,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png
2021-12-18,H,DET,HOU,Josh Jackson,0,2,2,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628367.png
2021-12-18,A,HOU,DET,David Nwaba,1,3,7,1,1,1,0,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628021.png
2021-12-18,H,DET,HOU,Rodney McGruder,0,1,3,0,0,1,3,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203585.png
2021-12-18,A,HOU,DET,DJ Augustin,1,5,1,2,3,0,2,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png
2021-12-18,H,DET,HOU,Luka Garza,1,2,3,0,0,0,1,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png
2021-12-18,A,HOU,DET,Alperen Sengun,0,2,5,4,0,2,1,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png
2021-12-18,H,DET,HOU,Frank Jackson,1,7,3,0,0,0,2,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628402.png
2021-12-18,A,HOU,DET,Garrison Mathews,4,9,5,2,3,1,2,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png
2021-12-18,A,HOU,DET,Christian Wood,2,6,8,1,1,1,2,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
2021-12-18,A,HOU,DET,Jae'Sean Tate,0,2,5,4,3,0,3,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png
2021-12-18,H,DET,HOU,Isaiah Stewart,0,0,8,1,0,1,4,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png
2021-12-18,A,HOU,DET,Eric Gordon,3,4,1,5,2,0,2,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png
2021-12-18,H,DET,HOU,Trey Lyles,1,1,2,2,0,1,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626168.png
2021-12-18,H,DET,HOU,Hamidou Diallo,1,3,3,0,2,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
2021-12-18,H,DET,HOU,Killian Hayes,0,4,4,10,2,1,3,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630165.png
2021-12-18,H,DET,HOU,Saddiq Bey,3,7,4,3,1,1,0,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png
2021-12-18,A,HOU,DET,Trevelin Queen,0,2,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630243.png
2021-12-18,A,HOU,DET,Josh Christopher,2,3,4,7,1,0,5,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png
2021-12-18,A,HOU,DET,Usman Garuba,0,0,0,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630586.png
2021-12-18,H,DET,HOU,Cade Cunningham,3,9,7,11,2,1,3,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630595.png
2021-12-18,H,BKN,ORL,James Ennis,1,2,4,0,1,1,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203516.png
2021-12-18,H,BKN,ORL,Langston Galloway,0,3,4,3,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204038.png
2021-12-18,A,ORL,BKN,BJ Johnson,1,4,5,0,0,0,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629168.png
2021-12-18,A,ORL,BKN,Admiral Schofield,1,1,0,1,0,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629678.png
2021-12-18,A,ORL,BKN,Hassani Gravett,1,4,5,3,2,0,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629755.png
2021-12-18,A,ORL,BKN,Aleem Ford,2,5,2,0,0,0,2,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630758.png
2021-12-18,A,ORL,BKN,Robin Lopez,0,0,10,4,0,1,5,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png
2021-12-18,H,BKN,ORL,Blake Griffin,3,10,7,6,2,0,3,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
2021-12-18,A,ORL,BKN,Gary Harris,1,4,7,5,0,1,3,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
2021-12-18,A,ORL,BKN,Mychal Mulder,1,5,4,0,1,0,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628539.png
2021-12-18,A,ORL,BKN,Chuma Okeke,3,6,6,1,2,2,2,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png
2021-12-18,A,ORL,BKN,Franz Wagner,0,2,11,6,1,0,2,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png
2021-12-18,H,BKN,ORL,Patty Mills,2,14,6,5,1,0,2,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
2021-12-18,H,BKN,ORL,David Duke,1,4,14,1,2,2,1,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630561.png
2021-12-18,H,BKN,ORL,Kessler Edwards,1,4,5,2,0,3,2,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png
2021-12-18,H,BKN,ORL,Cam Thomas,1,7,7,4,1,1,4,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png
2021-12-18,H,BKN,ORL,Shaquille Harrison,0,2,4,3,1,1,2,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627885.png
2021-12-18,A,WAS,UTA,Kyle Kuzma,0,6,3,1,2,1,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png
2021-12-18,A,WAS,UTA,Montrezl Harrell,1,1,6,3,0,0,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
2021-12-18,H,UTA,WAS,Joe Ingles,3,7,6,2,1,0,1,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png
2021-12-18,H,UTA,WAS,Trent Forrest,0,0,1,1,0,0,0,1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630235.png
2021-12-18,A,WAS,UTA,Spencer Dinwiddie,0,3,7,4,2,0,2,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png
2021-12-18,H,UTA,WAS,Jordan Clarkson,1,10,4,2,2,0,3,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
2021-12-18,A,WAS,UTA,Raul Neto,1,3,7,4,0,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png
2021-12-18,H,UTA,WAS,Rudy Gobert,0,0,19,1,0,6,4,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
2021-12-18,A,WAS,UTA,Kentavious Caldwell-Pope,3,9,3,3,1,0,1,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
2021-12-18,H,UTA,WAS,Rudy Gay,1,5,4,1,0,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png
