dateGame,locationGame,slugTeam,Opp,namePlayer,3-pointers,fg3a,rebounds,assists,steals,blocks,turnovers,points,urlPlayerHeadshot
2022-10-20,H,LAL,LAC,Damian Jones,0,1,1,2,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627745.png
2022-10-20,H,LAL,LAC,Anthony Davis,2,4,8,0,1,0,1,25,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
2022-10-20,H,PHI,MIL,Tyrese Maxey,0,3,2,0,0,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png
2022-10-20,H,PHI,MIL,Matisse Thybulle,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png
2022-10-20,A,MIL,PHI,Jordan Nwora,2,4,3,0,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png
2022-10-20,A,MIL,PHI,Jevon Carter,1,2,4,1,1,0,3,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png
2022-10-20,H,PHI,MIL,Georges Niang,0,1,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png
2022-10-20,H,PHI,MIL,Joel Embiid,1,3,12,3,0,1,4,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png
2022-10-20,H,PHI,MIL,Tobias Harris,1,4,10,2,1,2,1,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png
2022-10-20,A,MIL,PHI,Serge Ibaka,0,1,1,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png
2022-10-20,A,MIL,PHI,Brook Lopez,4,12,4,1,0,2,0,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png
2022-10-20,H,PHI,MIL,Montrezl Harrell,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
2022-10-20,A,MIL,PHI,Bobby Portis,1,4,10,0,0,0,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
2022-10-20,H,PHI,MIL,Danuel House,0,2,3,2,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png
2022-10-20,A,MIL,PHI,Grayson Allen,2,6,3,4,0,0,3,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png
2022-10-20,H,PHI,MIL,De'Anthony Melton,1,2,2,0,1,0,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png
2022-10-20,A,MIL,PHI,Giannis Antetokounmpo,1,3,13,8,1,3,1,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png
2022-10-20,A,MIL,PHI,Wesley Matthews,2,4,5,2,0,1,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png
2022-10-20,H,PHI,MIL,James Harden,1,7,8,9,2,1,2,31,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
2022-10-20,A,MIL,PHI,George Hill,0,0,1,0,0,0,2,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png
2022-10-20,H,PHI,MIL,PJ Tucker,1,2,5,1,2,1,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
2022-10-20,H,PHI,MIL,Paul Reed,0,0,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630194.png
2022-10-20,A,MIL,PHI,Jrue Holiday,0,6,4,8,2,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
