posteam,defteam,week,play_type,yards_gained,sack,epa,play_clock
KC,CLE,1,run,0,0,-0.8846724390750751,13
KC,CLE,1,pass,0,0,-0.5977218119660392,16
KC,CLE,1,pass,-9,1,-1.2943890364840627,2
CLE,KC,1,run,5,0,0.050114568788558245,8
CLE,KC,1,pass,3,0,-0.2722132985945791,16
CLE,KC,1,pass,4,0,0.6328525400022045,12
CLE,KC,1,pass,19,0,0.881103610561695,26
CLE,KC,1,pass,0,0,-1.9723597388365306,26
TB,DAL,1,run,5,0,0.03990780794993043,6
TB,DAL,1,run,3,0,-0.17019703378900886,4
TB,DAL,1,pass,0,0,-1.738529133144766,4
DAL,TB,1,pass,28,0,2.0649808186572045,8
DAL,TB,1,run,4,0,-0.10206171730533242,13
DAL,TB,1,pass,5,0,0.34062326699495316,19
DAL,TB,1,run,2,0,0.457319900393486,12
DAL,TB,1,run,4,0,-0.06569221033714712,2
DAL,TB,1,pass,16,0,1.429274660302326,15
DAL,TB,1,pass,0,0,-0.5394223036710173,4
DAL,TB,1,pass,0,0,-0.8655338573735207,7
DAL,TB,1,pass,0,0,-1.4504570176359266,4
TB,DAL,1,run,5,0,-0.16254095383919775,12
TB,DAL,1,pass,10,0,0.8813637462444603,8
TB,DAL,1,pass,0,0,-0.5746806310489774,18
TB,DAL,1,pass,19,0,1.9415314639918506,3
TB,DAL,1,pass,28,0,1.7224994517164305,20
TB,DAL,1,pass,16,0,0.9948237992357463,14
TB,DAL,1,run,3,0,-0.20328147301916033,2
TB,DAL,1,pass,8,0,1.0722454325295985,5
TB,DAL,1,pass,5,0,1.0726156977470964,2
DAL,TB,1,pass,11,0,0.7354572578333318,13
DAL,TB,1,pass,8,0,0.582939230138436,18
DAL,TB,1,pass,12,0,0.6728678352665156,10
DAL,TB,1,pass,7,0,0.3962006636429578,3
DAL,TB,1,pass,8,0,0.7185015089344233,5
DAL,TB,1,pass,7,0,0.3949816991807893,14
DAL,TB,1,pass,22,0,2.6295182298636064,9
TB,DAL,1,run,3,0,-0.4354322566650808,1
TB,DAL,1,pass,27,0,2.198150964686647,11
TB,DAL,1,run,5,0,-0.02342994138598442,21
TB,DAL,1,pass,0,0,-0.7998300276231021,13
TB,DAL,1,pass,0,0,-1.7931962027214468,4
DAL,TB,1,pass,2,0,-0.577666810946539,11
DAL,TB,1,pass,5,0,0.057499240385368466,26
DAL,TB,1,run,0,0,-1.3667952856048942,16
TB,DAL,1,run,2,0,-0.45950030302628875,5
TB,DAL,1,pass,5,0,-0.07666208781301975,12
TB,DAL,1,pass,19,0,2.2695451750187203,10
TB,DAL,1,pass,17,0,1.0075844990788028,15
TB,DAL,1,run,5,0,0.4134609033353627,11
TB,DAL,1,pass,2,0,1.1180611334275454,4
DAL,TB,1,pass,22,0,1.2746913598384708,10
DAL,TB,1,pass,6,0,0.3182340058265254,15
DAL,TB,1,pass,8,0,0.5327827566070482,10
DAL,TB,1,pass,3,0,-0.1533458077465184,20
DAL,TB,1,pass,4,0,-0.09604432398919016,3
DAL,TB,1,pass,0,0,-1.4953256328521873,7
TB,DAL,1,run,1,0,-4.590061671042349,12
DAL,TB,1,run,2,0,-0.3718526893062517,14
DAL,TB,1,pass,0,0,-0.7288505852338858,3
DAL,TB,1,pass,13,0,1.8106024850276299,1
DAL,TB,1,run,7,0,0.46311493474058807,9
DAL,TB,1,pass,5,0,1.7290333767305128,3
TB,DAL,1,pass,0,0,-4.718311066448223,9
DAL,TB,1,pass,4,0,-0.06958619487704709,6
DAL,TB,1,pass,0,0,-0.693093535664957,9
DAL,TB,1,pass,0,0,-0.7234412477770396,4
TB,DAL,1,pass,10,0,0.6546188510837965,9
TB,DAL,1,pass,47,0,4.5215995436301455,0
DAL,TB,1,pass,11,0,0.441054914961569,6
DAL,TB,1,pass,7,0,0.5211399063118733,18
DAL,TB,1,pass,0,0,-0.39503519353456795,7
DAL,TB,1,pass,10,0,1.220859561522957,6
DAL,TB,1,pass,0,0,-0.3628328551421873,21
DAL,TB,1,pass,-12,1,-1.3374373563565314,1
DAL,TB,1,run,1,0,-0.4189219634514758,9
TB,DAL,1,pass,0,0,-0.27843809165642597,7
TB,DAL,1,pass,0,0,-0.11517174312029965,1
TB,DAL,1,pass,0,0,-0.3333586108055897,6
DAL,TB,1,pass,0,0,-0.7647717902436852,10
DAL,TB,1,pass,5,0,-0.013111114501953125,8
DAL,TB,1,pass,16,0,2.29085537744686,17
DAL,TB,1,pass,6,0,0.23374796891584992,3
DAL,TB,1,run,0,0,-0.8778358350973576,7
DAL,TB,1,pass,14,0,1.9450284565100446,6
DAL,TB,1,pass,0,0,-0.5171368059236556,17
DAL,TB,1,pass,6,0,0.14705821534153074,15
DAL,TB,1,pass,4,0,0.41549363639205694,6
DAL,TB,1,run,3,0,-0.083052666450385,26
DAL,TB,1,pass,3,0,-0.2880389951169491,7
DAL,TB,1,run,-1,0,-1.9976822689598404,4
TB,DAL,1,pass,0,0,-0.5466632028110325,15
TB,DAL,1,pass,0,0,-0.8020082912407815,6
TB,DAL,1,pass,0,0,-1.4158745193853974,5
DAL,TB,1,pass,0,0,-4.7515811221674085,15
TB,DAL,1,pass,20,0,1.2693940592580475,9
TB,DAL,1,pass,2,0,-0.40274794347351417,10
TB,DAL,1,pass,2,0,-0.5930361843202263,5
TB,DAL,1,pass,11,0,2.840373078477569,3
DAL,TB,1,run,13,0,0.7752187659498304,11
DAL,TB,1,pass,7,0,0.4407066684216261,20
DAL,TB,1,run,3,0,0.32972626760602,12
DAL,TB,1,pass,10,0,0.6085962983779609,12
DAL,TB,1,run,0,0,-0.5683722477406263,11
DAL,TB,1,pass,9,0,0.7506265876581892,1
DAL,TB,1,pass,6,0,0.9036978762596846,4
DAL,TB,1,run,2,0,-0.40383085678331554,8
DAL,TB,1,run,4,0,0.005822069710120559,8
DAL,TB,1,pass,21,0,3.2857282067416236,3
TB,DAL,1,pass,10,0,0.5343557605519891,2
TB,DAL,1,run,7,0,0.3334012967534363,11
TB,DAL,1,pass,1,0,-0.5356200782116503,6
TB,DAL,1,pass,5,0,0.95222327276133,3
TB,DAL,1,run,0,0,-0.4942663758993149,3
TB,DAL,1,pass,0,0,-0.8387683345936239,4
TB,DAL,1,pass,0,0,-1.625785636017099,8
DAL,TB,1,pass,2,0,-0.573421255685389,15
DAL,TB,1,pass,0,0,-0.6315503779333085,8
DAL,TB,1,pass,0,0,-1.0782944932579994,6
TB,DAL,1,pass,7,0,0.2776814305689186,18
TB,DAL,1,pass,9,0,0.5337886598426849,9
TB,DAL,1,run,6,0,0.308483928674832,10
TB,DAL,1,pass,7,0,0.4382774095283821,7
TB,DAL,1,pass,9,0,0.5751784763997421,16
TB,DAL,1,pass,7,0,0.9013162444462068,3
TB,DAL,1,pass,3,0,-0.29993193701375276,2
TB,DAL,1,run,6,0,0.5412184505257756,10
TB,DAL,1,run,1,0,0.29829960007919,9
TB,DAL,1,pass,11,0,-4.957053457386792,2
DAL,TB,1,run,1,0,-0.4831569429952651,12
DAL,TB,1,pass,3,0,-0.1672956368420273,7
DAL,TB,1,pass,6,0,0.724074212834239,23
DAL,TB,1,pass,11,0,0.6627312694909051,13
DAL,TB,1,pass,0,0,-0.41351450968068093,10
DAL,TB,1,pass,9,0,0.10220984066836536,3
DAL,TB,1,pass,31,0,2.6076574872713536,6
DAL,TB,1,pass,0,0,-0.3321737991645932,15
DAL,TB,1,run,4,0,-0.009270126465708017,6
DAL,TB,1,pass,10,0,0.23568666117317982,5
TB,DAL,1,pass,8,0,0.08330080762971193,4
TB,DAL,1,pass,0,0,-0.3262547153281048,21
TB,DAL,1,pass,4,0,0.5641886543598957,5
TB,DAL,1,pass,6,0,0.02998559665866196,20
TB,DAL,1,pass,20,0,1.17604490116355,8
TB,DAL,1,pass,0,0,-0.34293214307399467,30
TB,DAL,1,pass,24,0,1.787565188104054,4
TB,DAL,1,pass,0,0,-0.26005611527943984,4
TB,DAL,1,pass,0,0,-0.35520901903510094,1
TB,DAL,1,pass,0,0,0.08943083539274754,4
DAL,TB,1,run,11,0,-0.01618603031965904,23
NYG,DEN,1,run,5,0,0.16843814961612225,11
NYG,DEN,1,pass,0,0,-0.8390501509420574,11
NYG,DEN,1,pass,42,0,3.7807464523939416,5
NYG,DEN,1,pass,-6,0,-1.2266991067444906,12
NYG,DEN,1,run,-2,0,-1.361158695537597,7
NYG,DEN,1,pass,0,0,-1.4723567878827453,9
DEN,NYG,1,run,-1,0,-0.9084507962688804,10
DEN,NYG,1,pass,15,0,1.8551684045232832,1
DEN,NYG,1,run,2,0,-0.3839480159804225,5
DEN,NYG,1,run,5,0,-0.02737935120239854,6
DEN,NYG,1,pass,0,0,-1.6579357883892953,5
NYG,DEN,1,run,4,0,0.06060750549659133,4
NYG,DEN,1,pass,4,0,0.05620264541357756,4
NYG,DEN,1,pass,-8,1,-2.901118871755898,7
DEN,NYG,1,pass,13,0,0.9379922330845147,16
DEN,NYG,1,pass,7,0,0.38509580167010427,8
DEN,NYG,1,run,2,0,-1.2330985579174012,6
DEN,NYG,1,run,9,0,0.6304383294191211,7
DEN,NYG,1,pass,6,0,1.1435253913514316,2
DEN,NYG,1,run,2,0,-0.5409698893781751,9
DEN,NYG,1,pass,1,0,-0.6260722388979048,4
DEN,NYG,1,pass,0,0,-1.7472116800490767,1
DEN,NYG,1,pass,15,0,4.142981095355935,1
DEN,NYG,1,run,2,0,-0.47368441068101674,9
DEN,NYG,1,pass,9,0,1.0125254389713518,3
DEN,NYG,1,pass,0,0,-0.4735839354689233,0
DEN,NYG,1,run,-2,0,-1.0840610529994592,10
DEN,NYG,1,run,8,0,-0.4910393591323947,1
NYG,DEN,1,pass,17,0,0.9799062388483435,0
NYG,DEN,1,run,2,0,-0.34429157921113074,0
NYG,DEN,1,pass,1,0,-0.673348652664572,0
NYG,DEN,1,pass,6,0,0.15931200166232884,0
NYG,DEN,1,run,-1,0,-0.9714719655457884,0
NYG,DEN,1,pass,8,0,1.5827663585077971,0
NYG,DEN,1,pass,37,0,3.4657105593942106,0
DEN,NYG,1,pass,5,0,-0.011059872340410948,0
DEN,NYG,1,run,7,0,0.8399615972302854,0
DEN,NYG,1,pass,25,0,1.4962161390576512,0
DEN,NYG,1,pass,-4,0,-1.1765717277303338,0
DEN,NYG,1,pass,5,0,0.07860722066834569,0
DEN,NYG,1,pass,11,0,2.6025881647365168,0
DEN,NYG,1,run,3,0,-0.33379122050246224,0
DEN,NYG,1,pass,6,0,-4.37854047777364,0
NYG,DEN,1,run,1,0,-0.37663553305901587,0
NYG,DEN,1,pass,0,0,-0.517336830846034,4
NYG,DEN,1,pass,2,0,-0.5485458048060536,1
DEN,NYG,1,pass,2,0,-0.4259766081813723,15
DEN,NYG,1,run,0,0,-0.4645074548898265,14
DEN,NYG,1,pass,6,0,-0.7319995396537706,1
DEN,NYG,1,pass,14,0,2.085815056867432,6
DEN,NYG,1,pass,17,0,1.1613000640063547,26
DEN,NYG,1,pass,16,0,1.5430597314843908,2
DEN,NYG,1,pass,2,0,1.9235937723424286,11
DEN,NYG,1,run,5,0,0.07634019292891026,6
DEN,NYG,1,pass,0,0,-0.8542210729792714,7
DEN,NYG,1,pass,10,0,1.8112459240946919,2
DEN,NYG,1,run,4,0,-0.021655571414157748,3
DEN,NYG,1,pass,0,0,-0.9027083839755505,3
DEN,NYG,1,pass,6,0,1.7004964919760823,3
DEN,NYG,1,pass,0,0,-0.5360234533436596,6
DEN,NYG,1,run,6,0,-0.1224082859698683,1
DEN,NYG,1,pass,8,0,1.554960373789072,5
DEN,NYG,1,run,6,0,0.26093947933986783,1
DEN,NYG,1,pass,-3,1,-1.1527334622805938,1
DEN,NYG,1,pass,20,0,2.3824636748759076,1
DEN,NYG,1,run,2,0,-0.45447269623400643,11
DEN,NYG,1,pass,0,0,-0.7389858811511658,5
DEN,NYG,1,pass,7,0,0.07025663135573268,1
DEN,NYG,1,pass,4,0,3.156283672200516,1
NYG,DEN,1,run,5,0,0.02506157709285617,14
NYG,DEN,1,pass,0,0,-0.8806485442910343,5
NYG,DEN,1,pass,15,0,2.2035542286466807,4
NYG,DEN,1,run,2,0,-0.40493769641034305,6
NYG,DEN,1,pass,0,0,-0.8879650994203985,10
NYG,DEN,1,pass,20,0,2.6436562383314595,3
NYG,DEN,1,pass,8,0,0.5783123102737591,24
NYG,DEN,1,pass,0,0,-0.6373770283535123,23
NYG,DEN,1,run,3,0,0.9250553298625164,6
NYG,DEN,1,run,7,0,-5.02369296195684,1
DEN,NYG,1,run,2,0,-0.45095506543293595,12
DEN,NYG,1,pass,0,0,-0.7501038459595293,8
DEN,NYG,1,pass,22,0,2.8168969915714115,1
DEN,NYG,1,run,12,0,0.7672429694794118,3
DEN,NYG,1,run,3,0,-0.3547502118162811,3
DEN,NYG,1,run,8,0,1.9469177280552685,1
DEN,NYG,1,run,0,0,-0.4490524170687422,9
DEN,NYG,1,pass,-6,1,-1.5298156151548028,9
DEN,NYG,1,pass,13,0,0.2547880644010152,1
NYG,DEN,1,run,3,0,-0.3655332261696458,14
NYG,DEN,1,run,5,0,1.8490535907913,3
NYG,DEN,1,run,2,0,-0.44987521157599986,16
NYG,DEN,1,run,4,0,-0.20508464216254652,7
NYG,DEN,1,pass,0,0,-1.5956629172433168,3
NYG,DEN,1,run,8,0,3.1113883091602474,1
NYG,DEN,1,run,2,0,-0.39539538498502225,10
NYG,DEN,1,pass,17,0,1.580716329975985,7
NYG,DEN,1,pass,0,0,-0.44327013310976326,11
NYG,DEN,1,run,6,0,0.04043957986868918,5
NYG,DEN,1,pass,0,0,-0.5101130435359664,16
NYG,DEN,1,run,1,0,-0.8363509539049119,19
NYG,DEN,1,pass,0,0,-1.1781836366280913,7
NYG,DEN,1,pass,0,0,-2.858656818920281,1
DEN,NYG,1,run,2,0,-0.5275611761026084,15
DEN,NYG,1,run,4,0,0.0031197728822007775,1
DEN,NYG,1,pass,3,0,1.836209611268714,3
DEN,NYG,1,run,70,0,5.638424806995317,2
NYG,DEN,1,pass,14,0,0.8890815416816622,14
NYG,DEN,1,pass,6,0,0.21860584249952808,22
NYG,DEN,1,pass,16,0,1.3061512921121903,22
NYG,DEN,1,pass,0,0,-0.45146586431656033,26
NYG,DEN,1,pass,0,0,-0.7522549335262738,8
NYG,DEN,1,pass,-5,1,-1.179108120908495,7
NYG,DEN,1,pass,0,0,-2.8451876949402504,15
DEN,NYG,1,run,3,0,-0.4554757350124419,12
DEN,NYG,1,run,-1,0,-0.4000258962623775,22
DEN,NYG,1,run,2,0,-0.6696321555646136,2
NYG,DEN,1,pass,16,0,0.923879596113693,13
NYG,DEN,1,pass,6,0,-0.13546320830937475,26
NYG,DEN,1,pass,9,0,0.6174565715482458,27
NYG,DEN,1,pass,15,0,1.0243850785773247,26
NYG,DEN,1,pass,8,0,-0.9044065491762012,8
NYG,DEN,1,pass,6,0,0.03985168086364865,24
NYG,DEN,1,run,4,0,4.297596412478015,6
NO,GB,1,run,1,0,-0.5555990948341787,11
NO,GB,1,pass,14,0,1.524813388241455,13
NO,GB,1,run,11,0,0.7011756843421608,11
NO,GB,1,run,5,0,-0.07717664982192218,9
NO,GB,1,run,15,0,1.2622577550355345,9
NO,GB,1,run,3,0,-0.18914718448650092,10
NO,GB,1,pass,0,0,-0.6997482089791447,9
NO,GB,1,pass,0,0,-1.5324456895701033,5
GB,NO,1,run,-1,0,-1.0471655363216996,9
GB,NO,1,pass,4,0,-0.097422338090837,3
GB,NO,1,pass,6,0,-0.6089093605987728,2
GB,NO,1,pass,3,0,2.148800726281479,10
GB,NO,1,run,1,0,-0.5788299487903714,9
GB,NO,1,pass,0,0,-0.8501065750606358,1
GB,NO,1,pass,0,0,-1.2856729438062757,1
NO,GB,1,run,3,0,-0.12219887226819992,13
NO,GB,1,run,6,0,0.6214141515083611,10
NO,GB,1,run,2,0,0.3248563422821462,9
NO,GB,1,pass,3,0,-0.19055747240781784,6
NO,GB,1,run,8,0,0.965388691984117,11
NO,GB,1,pass,17,0,0.8329512014752254,9
NO,GB,1,pass,0,0,-0.5287423160625622,7
NO,GB,1,run,2,0,-0.6375341666862369,5
NO,GB,1,run,10,0,1.828110890230164,7
NO,GB,1,run,5,0,0.042790461506228894,10
NO,GB,1,run,3,0,-0.1359444044646807,5
NO,GB,1,pass,2,0,0.5805197227746248,6
NO,GB,1,run,9,0,0.7836028069723397,7
NO,GB,1,pass,3,0,0.34806556027615443,15
NO,GB,1,pass,3,0,0.8280214891419746,6
GB,NO,1,run,6,0,0.2335111927241087,4
GB,NO,1,run,6,0,0.551152165280655,5
GB,NO,1,pass,-11,1,-1.4863407041411847,2
GB,NO,1,pass,7,0,-0.3214028929360211,1
GB,NO,1,pass,0,0,-0.927284833509475,2
NO,GB,1,pass,8,0,0.5699536688625813,19
NO,GB,1,run,5,0,0.15139182819984853,8
NO,GB,1,run,9,0,0.7256515687331557,14
NO,GB,1,run,3,0,-0.12370362435467541,7
NO,GB,1,run,11,0,0.58694889373146,2
NO,GB,1,run,1,0,-0.47593105176929384,4
NO,GB,1,run,1,0,-0.7052892921492457,2
NO,GB,1,run,6,0,-0.6645454275421798,1
NO,GB,1,pass,12,0,3.0325298849493265,16
NO,GB,1,run,6,0,0.17437130358302966,2
NO,GB,1,run,14,0,1.0134915427770466,13
NO,GB,1,pass,5,0,0.31260113877942786,1
NO,GB,1,run,2,0,-0.4204830013331957,4
NO,GB,1,run,-1,0,-1.8122664567199536,10
NO,GB,1,pass,1,0,2.7280742850271054,9
GB,NO,1,pass,14,0,0.22333352110581473,5
GB,NO,1,pass,0,0,-0.16427725477842614,28
GB,NO,1,pass,4,0,-0.1936708846478723,3
GB,NO,1,pass,31,0,1.4431763592292555,1
GB,NO,1,pass,0,0,0.3243115155150327,1
GB,NO,1,run,3,0,-0.16672398941591382,5
GB,NO,1,pass,10,0,1.2060956130735576,17
GB,NO,1,pass,19,0,1.3413259310182184,3
GB,NO,1,pass,0,0,-0.5919227618724108,1
GB,NO,1,pass,7,0,0.37586147023830563,3
GB,NO,1,pass,0,0,-1.6672726355027407,3
GB,NO,1,pass,8,0,0.5500126691767946,2
GB,NO,1,pass,5,0,0.1630038861767389,7
GB,NO,1,run,3,0,-0.31031532428460196,3
GB,NO,1,pass,0,0,-7.0169000456808135,4
NO,GB,1,pass,6,0,0.3141897888854146,16
NO,GB,1,run,3,0,-0.05220605037175119,14
NO,GB,1,run,2,0,0.4434383602347225,6
NO,GB,1,pass,4,0,-0.2725136063527316,1
NO,GB,1,pass,0,0,-0.9605577453039587,7
NO,GB,1,pass,0,0,-1.3742243158631027,5
GB,NO,1,pass,0,0,-0.6076302153524011,6
GB,NO,1,run,5,0,0.005546977045014501,1
GB,NO,1,pass,0,0,-3.763902617734857,1
NO,GB,1,run,1,0,-0.47598069481318817,0
NO,GB,1,run,1,0,-0.7470249700709246,5
NO,GB,1,pass,10,0,2.9939143939409405,7
GB,NO,1,run,3,0,-0.29121118038892746,8
GB,NO,1,pass,0,0,-0.6872801478020847,22
GB,NO,1,pass,6,0,-0.5109326890669763,3
GB,NO,1,pass,0,0,-3.2919131002854556,1
NO,GB,1,pass,0,0,-0.4684588690288365,9
NO,GB,1,run,1,0,-0.7205462122801691,8
NO,GB,1,run,2,0,-0.30760124750668183,6
NO,GB,1,pass,8,0,2.1006632854114287,16
GB,NO,1,pass,2,0,-0.49177687568590045,4
GB,NO,1,pass,7,0,0.7350227078422904,18
GB,NO,1,pass,0,0,-0.9779873602092266,2
NO,GB,1,run,7,0,0.306015684036538,15
NO,GB,1,run,4,0,0.3849716254044324,4
NO,GB,1,run,0,0,-0.7240983310621232,10
NO,GB,1,pass,55,0,5.264576797140762,8
GB,NO,1,run,2,0,-0.41217439877800643,9
GB,NO,1,run,1,0,-0.6524767125956714,1
GB,NO,1,pass,19,0,2.3517594202421606,2
GB,NO,1,run,2,0,-0.39436290552839637,8
GB,NO,1,pass,3,0,-0.2099695352371782,11
GB,NO,1,pass,0,0,-1.6771485086064786,1
NO,GB,1,run,2,0,-0.4157709942664951,22
NO,GB,1,run,6,0,0.1858682818710804,1
NO,GB,1,run,3,0,-0.33803963009268045,1
GB,NO,1,run,1,0,-0.6089583663269877,9
GB,NO,1,pass,32,0,2.527628395240754,2
GB,NO,1,run,1,0,-0.46127630572300404,6
GB,NO,1,pass,0,0,-0.5116135335993022,6
GB,NO,1,run,8,0,0.22794304258422926,5
GB,NO,1,run,2,0,1.5165338267106563,4
GB,NO,1,pass,7,0,0.49843191070249304,12
GB,NO,1,pass,7,0,0.7492278745921794,22
GB,NO,1,pass,-4,1,-5.638104010518873,5
HOU,JAX,1,run,6,0,0.21795253921300173,15
HOU,JAX,1,pass,0,0,-0.8727086163125932,17
HOU,JAX,1,pass,0,0,-1.6687880037352443,5
JAX,HOU,1,pass,0,0,-0.5983221004717052,6
JAX,HOU,1,pass,0,0,-0.8070661351084709,3
JAX,HOU,1,pass,13,0,0.16778008826076984,6
HOU,JAX,1,run,6,0,0.12602883204817772,11
HOU,JAX,1,run,5,0,0.47298162849619985,18
HOU,JAX,1,pass,0,0,-0.5973868640139699,14
HOU,JAX,1,run,7,0,0.07361766835674644,7
HOU,JAX,1,pass,10,0,1.4897660573478788,22
HOU,JAX,1,pass,-2,1,-0.9185579551849514,14
HOU,JAX,1,pass,8,0,0.26156991766765714,6
HOU,JAX,1,pass,7,0,1.27241455973126,12
HOU,JAX,1,run,-1,0,-0.8064209746662527,9
HOU,JAX,1,run,2,0,-0.46565298782661557,6
HOU,JAX,1,pass,40,0,4.280006525339559,8
HOU,JAX,1,pass,0,0,-0.34526764071779326,1
HOU,JAX,1,run,1,0,-0.08631347143091261,12
HOU,JAX,1,run,1,0,1.0190908227232285,12
JAX,HOU,1,pass,33,0,2.1458994729910046,10
JAX,HOU,1,pass,15,0,0.9645196673227474,13
JAX,HOU,1,pass,0,0,-0.8340410728706047,11
JAX,HOU,1,pass,0,0,-1.0296020526242817,2
HOU,JAX,1,pass,17,0,0.9404212534427643,7
HOU,JAX,1,pass,25,0,1.513579058519099,11
HOU,JAX,1,run,6,0,0.1610115533694625,5
HOU,JAX,1,pass,0,0,-0.8318273881450295,6
HOU,JAX,1,pass,7,0,2.38921554380795,7
JAX,HOU,1,pass,8,0,0.515876084798947,9
JAX,HOU,1,pass,3,0,0.2451692270115018,16
JAX,HOU,1,run,4,0,-0.6378852911293507,13
JAX,HOU,1,pass,-1,0,-0.6184382839128375,13
JAX,HOU,1,pass,0,0,-0.8708382844924927,3
JAX,HOU,1,pass,27,0,3.3902851874008775,14
JAX,HOU,1,run,13,0,0.9587427614023909,9
JAX,HOU,1,run,1,0,-0.44905048480723053,26
JAX,HOU,1,pass,0,0,-0.6192400578875095,4
JAX,HOU,1,run,3,0,-0.21463336271699518,3
JAX,HOU,1,pass,22,0,2.9497965711634606,5
HOU,JAX,1,run,3,0,-0.18541554594412446,13
HOU,JAX,1,pass,24,0,1.6719432458048686,8
HOU,JAX,1,run,8,0,0.4750644030282274,10
HOU,JAX,1,pass,0,0,-0.6495024145115167,15
HOU,JAX,1,pass,12,0,1.248579335049726,17
HOU,JAX,1,run,2,0,-0.37513028422836214,6
HOU,JAX,1,pass,10,0,0.7562770909862593,1
HOU,JAX,1,pass,0,0,-1.5160473008873043,3
JAX,HOU,1,run,9,0,0.7425364679656923,2
JAX,HOU,1,run,6,0,0.11154494667425752,15
JAX,HOU,1,run,7,0,0.2984133171848953,7
JAX,HOU,1,run,6,0,0.5137578363064677,8
JAX,HOU,1,pass,7,0,-0.22761403769254684,10
JAX,HOU,1,pass,0,0,-4.469863481936045,7
HOU,JAX,1,run,4,0,-0.2703883819049224,17
HOU,JAX,1,run,4,0,-0.08048358542146161,8
HOU,JAX,1,pass,0,0,-1.583291145390831,18
JAX,HOU,1,pass,6,0,0.2704739982727915,11
JAX,HOU,1,pass,0,0,-5.072928605834022,2
HOU,JAX,1,run,1,0,-0.37166009610518813,12
HOU,JAX,1,run,1,0,-0.22170927509432659,20
HOU,JAX,1,pass,0,0,-0.6370962311048061,7
HOU,JAX,1,run,5,0,-0.5388028120532735,3
JAX,HOU,1,pass,0,0,-0.1355703475419432,10
JAX,HOU,1,pass,0,0,-0.23243714432464913,12
JAX,HOU,1,pass,0,0,-0.44126127957133576,10
HOU,JAX,1,pass,7,0,-0.017276553611736745,14
HOU,JAX,1,pass,2,0,-0.11494607431814075,17
HOU,JAX,1,pass,52,0,3.1991413898940664,23
HOU,JAX,1,pass,8,0,3.4305050084658433,11
JAX,HOU,1,run,5,0,0.046079455409199,8
JAX,HOU,1,run,0,0,-0.8609985266812146,19
JAX,HOU,1,pass,0,0,-1.5898667722940445,4
HOU,JAX,1,run,3,0,-0.2331438148394227,18
HOU,JAX,1,run,3,0,-0.44089676486328244,3
HOU,JAX,1,pass,7,0,1.4288782163057476,4
HOU,JAX,1,pass,9,0,0.8413987697567791,17
HOU,JAX,1,run,0,0,-0.6137108649127185,11
HOU,JAX,1,run,0,0,-1.806414941791445,11
JAX,HOU,1,pass,0,0,-0.6039537377655506,15
JAX,HOU,1,run,3,0,-0.5340487291105092,5
JAX,HOU,1,pass,5,0,-0.8137062704190612,5
HOU,JAX,1,run,5,0,-0.03471949463710189,15
HOU,JAX,1,run,3,0,-0.4366786649916321,14
HOU,JAX,1,run,3,0,1.0012749186716974,18
HOU,JAX,1,pass,3,0,-0.2597969265189022,10
HOU,JAX,1,run,11,0,1.000008339760825,15
HOU,JAX,1,run,4,0,-0.15006393240764737,13
HOU,JAX,1,run,5,0,0.25825824635103345,12
HOU,JAX,1,pass,29,0,2.558379254245665,10
HOU,JAX,1,run,5,0,1.0486106875468977,14
JAX,HOU,1,pass,-3,0,-1.2385642398148775,7
JAX,HOU,1,pass,7,0,0.416558385360986,12
JAX,HOU,1,pass,15,0,3.0463417037390172,23
JAX,HOU,1,pass,41,0,3.642597268568352,3
HOU,JAX,1,run,2,0,-0.5507959336973727,15
HOU,JAX,1,run,4,0,-0.12937278440222144,12
HOU,JAX,1,pass,0,0,-1.5088710715062916,12
JAX,HOU,1,pass,0,0,-0.5884128061588854,14
JAX,HOU,1,pass,7,0,0.1274531011004001,10
JAX,HOU,1,pass,0,0,-1.6664819514844567,2
HOU,JAX,1,run,9,0,0.8157739863963798,8
HOU,JAX,1,run,-4,0,-1.7116681856568903,8
HOU,JAX,1,run,29,0,3.71486245241249,4
HOU,JAX,1,run,4,0,-0.13595495087793097,7
HOU,JAX,1,pass,0,0,-0.8717051461571828,3
HOU,JAX,1,pass,0,0,-1.3205300484237035,1
JAX,HOU,1,pass,9,0,0.7964468442369252,4
JAX,HOU,1,pass,6,0,0.11330048111267388,20
JAX,HOU,1,pass,0,0,-0.4918723586015403,20
JAX,HOU,1,pass,0,0,-0.8022442753426731,9
JAX,HOU,1,pass,0,0,-1.3548719063401222,8
JAX,HOU,1,pass,14,0,3.6042683600680903,16
JAX,HOU,1,pass,9,0,0.64876003714744,23
JAX,HOU,1,pass,0,0,-5.017509230412543,17
HOU,JAX,1,run,5,0,0.05478148837573826,10
HOU,JAX,1,pass,4,0,0.1544594361912459,12
HOU,JAX,1,run,0,0,-1.6225590656977147,9
JAX,HOU,1,run,9,0,0.8012008217629045,10
JAX,HOU,1,run,6,0,0.09878792008385062,22
JAX,HOU,1,pass,0,0,-0.4769821160007268,0
JAX,HOU,1,pass,-13,1,-2.087210565805435,5
JAX,HOU,1,pass,5,0,-0.6238709348253906,9
HOU,JAX,1,run,3,0,-0.3667628385592252,13
HOU,JAX,1,run,3,0,-0.028425460681319237,10
HOU,JAX,1,pass,6,0,1.4308105936506763,16
HOU,JAX,1,run,0,0,-0.502435686881654,5
HOU,JAX,1,run,3,0,-0.7334777641808614,4
