Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SF/PF,Isaac Bonga,5.2,3800,WAS,ATL,15,2021-01-29,0,Home,Loss
PF,Jarrell Brantley,4.8,3000,UTA,DAL,2,2021-01-29,0,Home,Win
PF,Aleksej Pokusevski,4.5,3200,OKC,BKN,16,2021-01-29,0,Home,Loss
SF,Josh Hall,3,3000,OKC,BKN,5,2021-01-29,0,Home,Loss
SF,Kenrich Williams,2,3000,OKC,BKN,5,2021-01-29,0,Home,Loss
SG/SF,Torrey Craig,1.5,3000,MIL,NOR,4,2021-01-29,0,Away,Loss
SF/PF,Glenn Robinson III,1.5,3000,SAC,TOR,5,2021-01-29,0,Away,Win
SF/PF,Kevin Knox,1.2,3000,NYK,CLE,8,2021-01-29,0,Home,Win
PF,Anthony Gill,1.2,3000,WAS,ATL,1,2021-01-29,0,Home,Loss
SF,Amir Coffey,0,3000,LAC,ORL,3,2021-01-29,0,Away,Win
SF,Vlatko Cancar,0,3000,DEN,SAS,0,2021-01-29,0,Away,Loss
SF,Keita Bates-Diop,0,3000,SAS,DEN,0,2021-01-29,0,Home,Win
SG/SF,Paul Watson,0,3000,TOR,SAC,0,2021-01-29,0,Home,Loss
SG/SF,Tony Snell,-0.5,3000,ATL,WAS,6,2021-01-29,0,Away,Win
PF,Dean Wade,-1,3000,CLE,NYK,6,2021-01-29,0,Away,Loss
PF/C,Giannis Antetokounmpo,67.8,10800,MIL,NOR,38,2021-01-29,1,Away,Loss
C,Nikola Jokic,61,10100,DEN,SAS,38,2021-01-29,1,Away,Loss
C,Joel Embiid,59.2,9400,PHI,MIN,26,2021-01-29,1,Away,Win
PF/C,Zion Williamson,45.8,7600,NOR,MIL,34,2021-01-29,1,Home,Win
PF/C,Domantas Sabonis,44.2,9200,IND,CHA,37,2021-01-29,1,Away,Loss
C,Clint Capela,42,8900,ATL,WAS,29,2021-01-29,1,Away,Win
PF/C,P.J. Washington,40.8,6100,CHA,IND,34,2021-01-29,1,Home,Win
PF/C,Pascal Siakam,40.5,7300,TOR,SAC,37,2021-01-29,1,Home,Loss
C,Myles Turner,39,7200,IND,CHA,36,2021-01-29,1,Away,Loss
PF/C,Julius Randle,38,9300,NYK,CLE,35,2021-01-29,1,Home,Win
C,Al Horford,37.5,5900,OKC,BKN,23,2021-01-29,1,Home,Loss
C,Rudy Gobert,35.5,7500,UTA,DAL,25,2021-01-29,1,Home,Win
C,Jarrett Allen,34.2,5200,CLE,NYK,25,2021-01-29,0,Away,Loss
C,Andre Drummond,32.8,8600,CLE,NYK,23,2021-01-29,1,Away,Loss
C,Hassan Whiteside,32.2,3000,SAC,TOR,19,2021-01-29,0,Away,Win
C,Steven Adams,31.5,5600,NOR,MIL,38,2021-01-29,1,Home,Win
C,Serge Ibaka,31.2,6200,LAC,ORL,23,2021-01-29,1,Away,Win
PF/C,Jeff Green,27.2,4600,BKN,OKC,29,2021-01-29,0,Away,Win
PF/C,John Collins,27,7200,ATL,WAS,30,2021-01-29,1,Away,Win
C,DeAndre Jordan,26.5,5100,BKN,OKC,20,2021-01-29,1,Away,Win
PF/C,Reggie Perry,26.2,3000,BKN,OKC,19,2021-01-29,0,Away,Win
C,Alex Len,25.8,3300,WAS,ATL,17,2021-01-29,0,Home,Loss
C,Cody Zeller,24.5,4000,CHA,IND,25,2021-01-29,1,Home,Win
PF/C,Jarred Vanderbilt,22.8,5100,MIN,PHI,23,2021-01-29,0,Home,Loss
PF/C,Kristaps Porzingis,22.2,7900,DAL,UTA,24,2021-01-29,1,Away,Loss
C,Brook Lopez,21.8,5200,MIL,NOR,32,2021-01-29,1,Away,Loss
C,Mitchell Robinson,19.5,5500,NYK,CLE,22,2021-01-29,1,Home,Win
C,Aron Baynes,19.5,3400,TOR,SAC,23,2021-01-29,1,Home,Loss
PF/C,Paul Millsap,19.2,4000,DEN,SAS,22,2021-01-29,1,Away,Loss
C,Nikola Vucevic,18.5,8800,ORL,LAC,28,2021-01-29,1,Home,Loss
C,Richaun Holmes,18.2,6600,SAC,TOR,26,2021-01-29,1,Away,Win
C,Khem Birch,17.8,4000,ORL,LAC,23,2021-01-29,0,Home,Loss
C,Dwight Howard,16,4200,PHI,MIN,17,2021-01-29,0,Away,Win
PF/C,Larry Nance,16,6900,CLE,NYK,29,2021-01-29,1,Away,Loss
PF/C,Marvin Bagley,15.8,5800,SAC,TOR,19,2021-01-29,1,Away,Win
PF/C,Gary Clark,15.8,3000,ORL,LAC,26,2021-01-29,0,Home,Loss
C,Jakob Poeltl,15,3900,SAS,DEN,25,2021-01-29,0,Home,Win
C,Ivica Zubac,13.8,4900,LAC,ORL,20,2021-01-29,0,Away,Win
PF/C,LaMarcus Aldridge,13.8,5500,SAS,DEN,22,2021-01-29,1,Home,Win
C,Ed Davis,13,3000,MIN,PHI,22,2021-01-29,1,Home,Loss
C,Nerlens Noel,13,3400,NYK,CLE,25,2021-01-29,0,Home,Win
C,Mohamed Bamba,13,3000,ORL,LAC,6,2021-01-29,0,Home,Loss
C,Dwight Powell,12.2,3000,DAL,UTA,14,2021-01-29,0,Away,Loss
C,Mike Muscala,11.5,3400,OKC,BKN,15,2021-01-29,0,Home,Loss
PF/C,Bobby Portis,11,4200,MIL,NOR,12,2021-01-29,0,Away,Loss
C,Onyeka Okongwu,11,3000,ATL,WAS,11,2021-01-29,0,Away,Win
C,Goga Bitadze,10.5,3000,IND,CHA,9,2021-01-29,0,Away,Loss
C,Robin Lopez,10,4400,WAS,ATL,20,2021-01-29,1,Home,Loss
C,Moses Brown,8.2,3000,OKC,BKN,4,2021-01-29,0,Home,Loss
C,Chris Boucher,7.8,6100,TOR,SAC,13,2021-01-29,0,Home,Loss
PF/C,Mfiondu Kabengele,7.5,3000,LAC,ORL,3,2021-01-29,0,Away,Win
C,Boban Marjanovic,7.2,3000,DAL,UTA,3,2021-01-29,0,Away,Loss
C,Bismack Biyombo,6.8,4100,CHA,IND,5,2021-01-29,0,Home,Win
C,Tony Bradley,6.5,3600,PHI,MIN,4,2021-01-29,0,Away,Win
PF/C,Isaiah Roby,5,4500,OKC,BKN,11,2021-01-29,0,Home,Loss
C,Moritz Wagner,4.5,3200,WAS,ATL,10,2021-01-29,0,Home,Loss
C,Isaiah Hartenstein,4.2,3000,DEN,SAS,5,2021-01-29,0,Away,Loss
C,Willie Cauley-Stein,3.2,3900,DAL,UTA,9,2021-01-29,0,Away,Loss
C,Udoka Azubuike,2.5,3000,UTA,DAL,2,2021-01-29,0,Home,Win
C,Daniel Oturu,1.5,3000,LAC,ORL,3,2021-01-29,0,Away,Win
C,Bruno Fernando,0,3000,ATL,WAS,0,2021-01-29,0,Away,Win
PF/C,Zeke Nnaji,0,3000,DEN,SAS,0,2021-01-29,0,Away,Loss
PF/C,Taj Gibson,0,3000,NYK,CLE,0,2021-01-29,0,Home,Win
PG,Damian Lillard,67.8,10600,POR,CHI,36,2021-01-30,1,Away,Win
PG,Chris Paul,59.2,7600,PHO,DAL,35,2021-01-30,1,Away,Win
PG,LaMelo Ball,55.2,5600,CHA,MIL,31,2021-01-30,0,Home,Win
PG,Stephen Curry,49.2,9700,GSW,DET,29,2021-01-30,1,Home,Win
PG,Luka Doncic,49,10700,DAL,PHO,33,2021-01-30,1,Home,Loss
PG,De'Aaron Fox,47.5,8200,SAC,MIA,31,2021-01-30,1,Away,Loss
SG,Zach LaVine,44.8,8800,CHI,POR,34,2021-01-30,1,Home,Loss
PG,Jrue Holiday,43.8,7200,MIL,CHA,40,2021-01-30,1,Away,Loss
PG/SF,LeBron James,41.8,10300,LAL,BOS,37,2021-01-30,1,Away,Win
PG/SG,Victor Oladipo,41.5,7900,HOU,NOR,24,2021-01-30,1,Away,Win
PG/SG,Nickeil Alexander-Walker,37.8,4400,NOR,HOU,32,2021-01-30,0,Home,Loss
PG,Ja Morant,37.5,7100,MEM,SAS,27,2021-01-30,1,Away,Win
PG,John Wall,36,6800,HOU,NOR,26,2021-01-30,1,Away,Win
PG/SG,De'Anthony Melton,35.2,4200,MEM,SAS,32,2021-01-30,0,Away,Win
PG,Dejounte Murray,34,6300,SAS,MEM,27,2021-01-30,1,Home,Loss
PG/SG,Coby White,33.8,6900,CHI,POR,33,2021-01-30,1,Home,Loss
PG/SF,Jae'Sean Tate,30.8,4300,HOU,NOR,23,2021-01-30,1,Away,Win
PG,Lonzo Ball,30.5,5000,NOR,HOU,27,2021-01-30,1,Home,Loss
PG/SG,Tyrese Haliburton,29.2,4900,SAC,MIA,30,2021-01-30,0,Away,Loss
PG/SG,Dennis Schroder,27.8,5400,LAL,BOS,33,2021-01-30,1,Away,Win
PG/SG,Tyler Herro,27.5,7200,MIA,SAC,40,2021-01-30,1,Home,Win
PG/SG,Eric Bledsoe,27.5,5800,NOR,HOU,28,2021-01-30,1,Home,Loss
PG/SG,Derrick White,27,4800,SAS,MEM,21,2021-01-30,0,Home,Loss
SG,Malik Monk,25,3000,CHA,MIL,22,2021-01-30,0,Home,Win
SG,Desmond Bane,24,3200,MEM,SAS,20,2021-01-30,0,Away,Win
PG/SG,Jordan Poole,23,3000,GSW,DET,20,2021-01-30,0,Home,Win
PG/SG,Delon Wright,23,6600,DET,GSW,23,2021-01-30,1,Away,Loss
PG/SG,Marcus Smart,22.5,6200,BOS,LAL,26,2021-01-30,1,Home,Loss
SG,Duncan Robinson,22.2,5300,MIA,SAC,34,2021-01-30,1,Home,Win
PG,Brad Wanamaker,22,3100,GSW,DET,21,2021-01-30,0,Home,Win
PG/SG,Eric Gordon,21.5,6200,HOU,NOR,22,2021-01-30,0,Away,Win
PG,Tyus Jones,21.2,5400,MEM,SAS,21,2021-01-30,0,Away,Win
PG/SG,Patty Mills,20.5,4900,SAS,MEM,19,2021-01-30,0,Home,Loss
PG,Kemba Walker,19,6500,BOS,LAL,28,2021-01-30,1,Home,Loss
PG,Kyle Guy,17.5,3000,SAC,MIA,15,2021-01-30,0,Away,Loss
PG,Devonte' Graham,17,6800,CHA,MIL,35,2021-01-30,1,Home,Win
PG/SG,Terry Rozier,16.5,6700,CHA,MIL,17,2021-01-30,1,Home,Win
PG,Derrick Rose,15.5,5000,DET,GSW,17,2021-01-30,0,Away,Loss
PG/SG,Jalen Brunson,15.2,4300,DAL,PHO,26,2021-01-30,0,Home,Loss
PG/SG,Anfernee Simons,14.5,4400,POR,CHI,27,2021-01-30,0,Away,Win
PG,Tomas Satoransky,13.8,3500,CHI,POR,13,2021-01-30,0,Home,Loss
PG/SG,Langston Galloway,12.8,3000,PHO,DAL,23,2021-01-30,0,Away,Win
PG,Kira Lewis Jr.,12.5,3000,NOR,HOU,9,2021-01-30,0,Home,Loss
SG,Damion Lee,10.5,3100,GSW,DET,19,2021-01-30,0,Home,Win
PG/SG,Jeff Teague,10.2,3500,BOS,LAL,15,2021-01-30,0,Home,Loss
SG,Max Strus,7.5,3000,MIA,SAC,13,2021-01-30,0,Home,Win
PG/SG,Alex Caruso,7.2,3500,LAL,BOS,19,2021-01-30,0,Away,Win
PG/SG,Bryn Forbes,7,3200,MIL,CHA,11,2021-01-30,0,Away,Loss
PG/SG,Cory Joseph,6.2,3000,SAC,MIA,14,2021-01-30,0,Away,Loss
SG,Wayne Ellington,6,5100,DET,GSW,17,2021-01-30,1,Away,Loss
PG/SG,Donte DiVincenzo,6,5000,MIL,CHA,27,2021-01-30,1,Away,Loss
PG/SG,Trey Burke,5.8,3800,DAL,PHO,9,2021-01-30,0,Home,Loss
SG,Sviatoslav Mykhailiuk,4.5,3100,DET,GSW,9,2021-01-30,0,Away,Loss
SG,Ben McLemore,4.2,3000,HOU,NOR,5,2021-01-30,0,Away,Win
PG/SG,Gabe Vincent,3.5,3500,MIA,SAC,10,2021-01-30,0,Home,Win
PG,Tre Jones,3.2,3100,SAS,MEM,3,2021-01-30,0,Home,Loss
PG,Frank Jackson,3,3000,DET,GSW,7,2021-01-30,0,Away,Loss
SG,Mason Jones,2.8,3600,HOU,NOR,5,2021-01-30,0,Away,Win
SG,Quinndary Weatherspoon,2,3000,SAS,MEM,3,2021-01-30,0,Home,Loss
SG,Denzel Valentine,1.5,3700,CHI,POR,4,2021-01-30,0,Home,Loss
SG,Aaron Nesmith,0.2,3000,BOS,LAL,8,2021-01-30,0,Home,Loss
PG,D.J. Augustin,0,3200,MIL,CHA,4,2021-01-30,0,Away,Loss
SG,Mychal Mulder,0,3000,GSW,DET,4,2021-01-30,0,Home,Win
SG,Sam Merrill,0,3000,MIL,CHA,1,2021-01-30,0,Away,Loss
SF,Jimmy Butler,50.8,7300,MIA,SAC,33,2021-01-30,1,Home,Win
PF,Jayson Tatum,48.8,8500,BOS,LAL,39,2021-01-30,1,Home,Loss
SF/PF,Gordon Hayward,41.8,7300,CHA,MIL,36,2021-01-30,1,Home,Win
PF,Thaddeus Young,41.2,5000,CHI,POR,28,2021-01-30,0,Home,Loss
SF,Jaylen Brown,37.8,8000,BOS,LAL,37,2021-01-30,1,Home,Loss
SG/SF,Buddy Hield,35.8,6300,SAC,MIA,36,2021-01-30,1,Away,Loss
SG/SF,Andrew Wiggins,34.5,6300,GSW,DET,25,2021-01-30,1,Home,Win
SF/PF,Brandon Ingram,34.2,8100,NOR,HOU,31,2021-01-30,1,Home,Loss
SG/SF,Gary Trent Jr.,34.2,5200,POR,CHI,36,2021-01-30,1,Away,Win
SG/SF,Tim Hardaway Jr.,33,5600,DAL,PHO,35,2021-01-30,1,Home,Loss
SG/SF,Josh Jackson,30,4500,DET,GSW,24,2021-01-30,0,Away,Loss
SF/PF,Kyle Anderson,29.8,5600,MEM,SAS,20,2021-01-30,1,Away,Win
SF/PF,Kelly Oubre,29.5,6000,GSW,DET,27,2021-01-30,1,Home,Win
SF,Pat Connaughton,29,3200,MIL,CHA,29,2021-01-30,0,Away,Loss
SF,Khris Middleton,29,8500,MIL,CHA,32,2021-01-30,1,Away,Loss
SG/SF,Dillon Brooks,26.2,6300,MEM,SAS,27,2021-01-30,1,Away,Win
PF,Robert Covington,26,4900,POR,CHI,34,2021-01-30,1,Away,Win
SG/SF,Lonnie Walker,25.2,4300,SAS,MEM,25,2021-01-30,1,Home,Loss
SF/PF,Miles Bridges,24.8,4300,CHA,MIL,28,2021-01-30,0,Home,Win
SF/PF,Danuel House,23.5,3900,HOU,NOR,27,2021-01-30,0,Away,Win
SF/PF,Jerami Grant,22.8,7800,DET,GSW,28,2021-01-30,1,Away,Loss
SF,Abdel Nader,21.2,3700,PHO,DAL,22,2021-01-30,0,Away,Win
SF/PF,Jae Crowder,20.8,5900,PHO,DAL,31,2021-01-30,1,Away,Win
SF/PF,Keldon Johnson,20.2,5800,SAS,MEM,20,2021-01-30,1,Home,Loss
SF/PF,Kyle Kuzma,20,5000,LAL,BOS,23,2021-01-30,0,Away,Win
SF,Mikal Bridges,20,6100,PHO,DAL,32,2021-01-30,1,Away,Win
SF/PF,Dorian Finney-Smith,19.2,4000,DAL,PHO,34,2021-01-30,1,Home,Loss
SF/PF,Harrison Barnes,18.8,6100,SAC,MIA,36,2021-01-30,1,Away,Loss
SF,Andre Iguodala,18.5,3700,MIA,SAC,25,2021-01-30,0,Home,Win
SF,Sterling Brown,17.2,3500,HOU,NOR,18,2021-01-30,0,Away,Win
SF,Talen Horton-Tucker,17,3200,LAL,BOS,22,2021-01-30,0,Away,Win
PF,Rudy Gay,17,4400,SAS,MEM,22,2021-01-30,0,Home,Loss
SF/PF,Patrick Williams,15.8,4600,CHI,POR,24,2021-01-30,1,Home,Loss
SG/SF,Josh Richardson,15.2,4200,DAL,PHO,35,2021-01-30,1,Home,Loss
SF/PF,Otto Porter,15.2,5600,CHI,POR,24,2021-01-30,0,Home,Loss
SG/SF,Garrett Temple,13.2,4700,CHI,POR,24,2021-01-30,0,Home,Loss
SG/SF,Rodney Hood,13.2,3800,POR,CHI,27,2021-01-30,0,Away,Win
SG/SF,David Nwaba,13.2,4700,HOU,NOR,15,2021-01-30,0,Away,Win
SF,Josh Hart,12.5,4400,NOR,HOU,18,2021-01-30,0,Home,Loss
PF,James Johnson,12.2,4500,DAL,PHO,18,2021-01-30,0,Home,Loss
PF,Sekou Doumbouya,11.8,3000,DET,GSW,21,2021-01-30,0,Away,Loss
SF/PF,Cameron Johnson,11.5,5300,PHO,DAL,33,2021-01-30,1,Away,Win
SF/PF,Nassir Little,11.2,3000,POR,CHI,13,2021-01-30,1,Away,Win
SF,Rodney McGruder,11,3000,DET,GSW,6,2021-01-30,0,Away,Loss
SF,John Konchar,10.2,3000,MEM,SAS,14,2021-01-30,0,Away,Win
PF,Nicolo Melli,9.5,3000,NOR,HOU,10,2021-01-30,0,Home,Loss
PF,Carmelo Anthony,9.2,5500,POR,CHI,17,2021-01-30,0,Away,Win
SG/SF,E'Twaun Moore,8.8,3000,PHO,DAL,12,2021-01-30,0,Away,Win
SG/SF,Caleb Martin,8.5,3000,CHA,MIL,6,2021-01-30,0,Home,Win
SF/PF,Saddiq Bey,8.5,3300,DET,GSW,15,2021-01-30,0,Away,Loss
PF,Precious Achiuwa,8,3400,MIA,SAC,12,2021-01-30,0,Home,Win
SF/PF,DeMar DeRozan,7.8,7000,SAS,MEM,25,2021-01-30,1,Home,Loss
SG/SF,Sindarius Thornwell,7.8,3100,NOR,HOU,6,2021-01-30,0,Home,Loss
SF/PF,Eric Paschall,7,3300,GSW,DET,8,2021-01-30,0,Home,Win
SF,Kent Bazemore,6.5,3100,GSW,DET,15,2021-01-30,0,Home,Win
SF/PF,Wenyen Gabriel,5.2,3000,NOR,HOU,6,2021-01-30,0,Home,Loss
SF/PF,Semi Ojeleye,4.8,3300,BOS,LAL,16,2021-01-30,0,Home,Loss
SG/SF,Devin Vassell,4.5,3700,SAS,MEM,9,2021-01-30,0,Home,Loss
SG/SF,Cody Martin,2.5,3000,CHA,MIL,1,2021-01-30,0,Home,Win
SG/SF,Kentavious Caldwell-Pope,1.5,3800,LAL,BOS,20,2021-01-30,1,Away,Win
SF,Keita Bates-Diop,1.2,3000,SAS,MEM,3,2021-01-30,0,Home,Loss
PF,Rodions Kurucs,0.2,3000,HOU,NOR,5,2021-01-30,0,Away,Win
SG/SF,Torrey Craig,0.2,3000,MIL,CHA,6,2021-01-30,0,Away,Loss
SF/PF,Jordan Nwora,0,3000,MIL,CHA,1,2021-01-30,0,Away,Loss
SF/PF,KZ Okpala,0,3000,MIA,SAC,7,2021-01-30,1,Home,Win
PF/C,Giannis Antetokounmpo,72,10800,MIL,CHA,39,2021-01-30,1,Away,Loss
PF/C,Anthony Davis,53,9300,LAL,BOS,35,2021-01-30,1,Away,Win
C,Deandre Ayton,47.8,7800,PHO,DAL,39,2021-01-30,1,Away,Win
C,Bam Adebayo,45.2,9200,MIA,SAC,35,2021-01-30,1,Home,Win
C,Christian Wood,43.2,8700,HOU,NOR,27,2021-01-30,1,Away,Win
PF/C,Lauri Markkanen,42.5,6600,CHI,POR,35,2021-01-30,1,Home,Loss
PF/C,Zion Williamson,41.2,7400,NOR,HOU,29,2021-01-30,1,Home,Loss
C,Cody Zeller,37.8,4500,CHA,MIL,34,2021-01-30,1,Home,Win
C,Enes Kanter,37.8,7100,POR,CHI,33,2021-01-30,1,Away,Win
C,Willie Cauley-Stein,35.8,3600,DAL,PHO,29,2021-01-30,1,Home,Loss
C,Gorgui Dieng,33.8,4600,MEM,SAS,26,2021-01-30,0,Away,Win
C,Montrezl Harrell,32.8,5500,LAL,BOS,29,2021-01-30,0,Away,Win
C,Robert Williams,29.2,3200,BOS,LAL,18,2021-01-30,0,Home,Loss
PF/C,Marvin Bagley,29,5900,SAC,MIA,25,2021-01-30,1,Away,Loss
PF/C,P.J. Washington,28.2,6200,CHA,MIL,25,2021-01-30,1,Home,Win
PF/C,Daniel Theis,28.2,4800,BOS,LAL,34,2021-01-30,1,Home,Loss
C,Jakob Poeltl,27,3900,SAS,MEM,18,2021-01-30,0,Home,Loss
PF/C,LaMarcus Aldridge,26.2,5400,SAS,MEM,26,2021-01-30,1,Home,Loss
PF/C,Kelly Olynyk,25.5,5000,MIA,SAC,25,2021-01-30,0,Home,Win
PF/C,Brandon Clarke,25.2,6100,MEM,SAS,26,2021-01-30,1,Away,Win
C,James Wiseman,25.2,4800,GSW,DET,17,2021-01-30,0,Home,Win
PF/C,Xavier Tillman,24,3500,MEM,SAS,21,2021-01-30,1,Away,Win
C,Kevon Looney,23.5,3000,GSW,DET,22,2021-01-30,1,Home,Win
C,Brook Lopez,23,5400,MIL,CHA,26,2021-01-30,1,Away,Loss
PF/C,Bobby Portis,21.5,4200,MIL,CHA,19,2021-01-30,0,Away,Loss
PF/C,Draymond Green,20.8,5100,GSW,DET,27,2021-01-30,1,Home,Win
C,Jaxson Hayes,20.2,3000,NOR,HOU,13,2021-01-30,0,Home,Loss
C,Isaiah Stewart,17.8,3300,DET,GSW,19,2021-01-30,0,Away,Loss
C,Hassan Whiteside,17.2,3200,SAC,MIA,19,2021-01-30,0,Away,Loss
C,Richaun Holmes,17,6700,SAC,MIA,28,2021-01-30,1,Away,Loss
PF/C,P.J. Tucker,15.2,4000,HOU,NOR,24,2021-01-30,1,Away,Win
C,Dwight Powell,15,3000,DAL,PHO,17,2021-01-30,0,Home,Loss
C,Frank Kaminsky,14,3400,PHO,DAL,8,2021-01-30,0,Away,Win
C,Harry Giles,12.8,3300,POR,CHI,13,2021-01-30,0,Away,Win
C,Mason Plumlee,12,5400,DET,GSW,16,2021-01-30,1,Away,Loss
C,Daniel Gafford,11.8,3000,CHI,POR,10,2021-01-30,1,Home,Loss
PF/C,Blake Griffin,11.2,5900,DET,GSW,21,2021-01-30,1,Away,Loss
C,Tristan Thompson,10.2,4100,BOS,LAL,14,2021-01-30,0,Home,Loss
C,DeMarcus Cousins,9.8,6800,HOU,NOR,13,2021-01-30,0,Away,Win
C,Steven Adams,8.5,5500,NOR,HOU,23,2021-01-30,1,Home,Loss
C,Cristiano Felicio,7.2,3000,CHI,POR,4,2021-01-30,0,Home,Loss
C,Jahlil Okafor,5.8,3000,DET,GSW,12,2021-01-30,0,Away,Loss
C,Marc Gasol,4.2,3400,LAL,BOS,18,2021-01-30,1,Away,Win
PF/C,Trey Lyles,3.8,3000,SAS,MEM,10,2021-01-30,0,Home,Loss
C,Drew Eubanks,1.2,3000,SAS,MEM,3,2021-01-30,0,Home,Loss
C,Nick Richards,0,3000,CHA,MIL,0,2021-01-30,0,Home,Win
PG,Russell Westbrook,73.5,9000,WAS,BKN,34,2021-01-31,1,Home,Win
SG,Bradley Beal,50.5,10200,WAS,BKN,37,2021-01-31,1,Home,Win
PG/SF,Ben Simmons,49.5,7900,PHI,IND,34,2021-01-31,1,Away,Win
PG,Kyle Lowry,47,7200,TOR,ORL,36,2021-01-31,1,Home,Win
PG,Malcolm Brogdon,42.8,8300,IND,PHI,37,2021-01-31,1,Home,Loss
PG,Kyrie Irving,42,9300,BKN,WAS,38,2021-01-31,1,Away,Loss
SG,Paul George,38.5,9500,LAC,NYK,32,2021-01-31,1,Away,Win
PG/SG,Immanuel Quickley,36.2,5100,NYK,LAC,27,2021-01-31,0,Home,Loss
SG,Malik Beasley,33.8,6600,MIN,CLE,28,2021-01-31,1,Home,Win
PG,Ishmael Smith,32.5,4300,WAS,BKN,23,2021-01-31,0,Home,Win
PG,Jamal Murray,31,7100,DEN,UTA,33,2021-01-31,1,Home,Win
PG,Cole Anthony,30.8,5400,ORL,TOR,32,2021-01-31,1,Away,Loss
PG,Reggie Jackson,30.2,4400,LAC,NYK,25,2021-01-31,1,Away,Win
PG/SG,D'Angelo Russell,29.2,7600,MIN,CLE,30,2021-01-31,1,Home,Win
PG,Mike Conley,27.8,6500,UTA,DEN,27,2021-01-31,1,Away,Loss
PG,Darius Garland,27.5,5600,CLE,MIN,31,2021-01-31,1,Away,Loss
PG/SF,Aaron Gordon,27.2,7000,ORL,TOR,22,2021-01-31,1,Away,Loss
PG,Ricky Rubio,25.2,4800,MIN,CLE,20,2021-01-31,0,Home,Win
PG,T.J. McConnell,25,5100,IND,PHI,25,2021-01-31,0,Home,Loss
PG/SG,Jordan Clarkson,23.8,6100,UTA,DEN,25,2021-01-31,0,Away,Loss
SG,Alec Burks,23.2,4800,NYK,LAC,21,2021-01-31,0,Home,Loss
PG/SG,Aaron Holiday,22.8,3100,IND,PHI,16,2021-01-31,0,Home,Loss
SG,Evan Fournier,22,6500,ORL,TOR,28,2021-01-31,1,Away,Loss
PG/SG,Facundo Campazzo,21.5,3100,DEN,UTA,19,2021-01-31,0,Home,Win
PG,Monte Morris,20.5,3900,DEN,UTA,25,2021-01-31,0,Home,Win
PG/SG,Terence Davis,20,3500,TOR,ORL,26,2021-01-31,1,Home,Win
PG/SG,Louis Williams,19.8,4600,LAC,NYK,22,2021-01-31,0,Away,Win
PG/SG,Donovan Mitchell,19.8,8100,UTA,DEN,31,2021-01-31,1,Away,Loss
PG/SG,Fred VanVleet,19.5,7700,TOR,ORL,30,2021-01-31,1,Home,Win
PG/SG,Collin Sexton,19,6800,CLE,MIN,31,2021-01-31,1,Away,Loss
PG,Elfrid Payton,18.8,4700,NYK,LAC,20,2021-01-31,1,Home,Loss
SG,Landry Shamet,18.2,3100,BKN,WAS,20,2021-01-31,0,Away,Loss
SG,Jaylen Nowell,16.5,3300,MIN,CLE,19,2021-01-31,0,Home,Win
PG/SG,Tyrese Maxey,15.2,3400,PHI,IND,18,2021-01-31,0,Away,Win
PG/SG,Shake Milton,12.8,4100,PHI,IND,19,2021-01-31,0,Away,Win
SG,Seth Curry,12.5,4500,PHI,IND,24,2021-01-31,1,Away,Win
PG/SG,Damyean Dotson,10.5,3200,CLE,MIN,7,2021-01-31,0,Away,Loss
PG/SG,Austin Rivers,8.5,4000,NYK,LAC,17,2021-01-31,0,Home,Loss
PG,Jordan Bone,7.8,3000,ORL,TOR,3,2021-01-31,0,Away,Loss
PG/SG,Terance Mann,6.8,3700,LAC,NYK,16,2021-01-31,0,Away,Win
PG,Shaquille Harrison,5.5,3000,UTA,DEN,3,2021-01-31,0,Away,Loss
PG,Malachi Flynn,3.5,3000,TOR,ORL,2,2021-01-31,0,Home,Win
PG/SG,Tyler Johnson,2.8,3000,BKN,WAS,6,2021-01-31,0,Away,Loss
PG/SG,R.J. Hampton,2.2,3000,DEN,UTA,6,2021-01-31,0,Home,Win
PG,Markus Howard,1.2,3000,DEN,UTA,1,2021-01-31,0,Home,Win
PG/SG,Edmond Sumner,0,3000,IND,PHI,0,2021-01-31,0,Home,Loss
SG,Matt Thomas,0,3000,TOR,ORL,2,2021-01-31,0,Home,Win
SF/PF,Kevin Durant,59.2,10100,BKN,WAS,37,2021-01-31,1,Away,Loss
SG/SF,Joe Harris,42.2,5500,BKN,WAS,31,2021-01-31,1,Away,Loss
SF,Kawhi Leonard,41.5,9900,LAC,NYK,34,2021-01-31,1,Away,Win
SG/SF,Anthony Edwards,41.2,5300,MIN,CLE,30,2021-01-31,1,Home,Win
SF/PF,Bojan Bogdanovic,39,5800,UTA,DEN,32,2021-01-31,1,Away,Loss
SF/PF,Tobias Harris,38.5,7200,PHI,IND,30,2021-01-31,1,Away,Win
SG/SF,Will Barton,35.2,4400,DEN,UTA,37,2021-01-31,1,Home,Win
SF,RJ Barrett,31.5,6500,NYK,LAC,30,2021-01-31,1,Home,Loss
SG/SF,Jeremy Lamb,28.8,5200,IND,PHI,30,2021-01-31,1,Home,Loss
SG/SF,Furkan Korkmaz,24.8,3200,PHI,IND,22,2021-01-31,0,Away,Win
SF/PF,Royce O'Neale,24.5,4900,UTA,DEN,26,2021-01-31,1,Away,Loss
SF,Matisse Thybulle,23.2,3200,PHI,IND,25,2021-01-31,0,Away,Win
SG/SF,Bruce Brown,22.8,3800,BKN,WAS,31,2021-01-31,1,Away,Loss
