season,week,player_id,mfl_id,name,position,team,ff_pts,pass_comp,pass_att,pass_yds,pass_td,pass_int,sacked,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,fumbles_lost,xp,fg,pass_1d,rush_1d,rec_1d,ff_pts_ppr,ff_pts_half,fumbles_recovered,td,sacks,points_allowed
2020,15,boardc1,13878,C.J. Board,WR,NYG,0.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.398,4.213,0.013,0.003,0.000,0.000,0.000,0.000,0.227,0.891,0.69200,NA,NA,NA,NA
2020,15,hillk2,14851,KJ Hill,WR,LAC,0.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,2.692,0.021,0.002,0.000,0.000,0.000,0.000,0.142,0.633,0.51200,NA,NA,NA,NA
2020,15,brownn1,13172,Noah Brown,WR,DAL,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.234,2.575,0.015,0.002,0.000,0.000,0.000,0.000,0.136,0.578,0.46100,NA,NA,NA,NA
2020,15,coopep1,12660,Pharoh Cooper,WR,CAR,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.226,2.536,0.014,0.002,0.000,0.000,0.000,0.000,0.133,0.560,0.44700,NA,NA,NA,NA
2020,15,austit2,11213,Tavon Austin,WR,GB,0.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.839,2.844,0.000,0.004,0.000,0.000,0.000,0.000,0.314,1.115,0.69550,NA,NA,NA,NA
2020,15,tuckej1,10976,Justin Tucker,K,BAL,8.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.426,1.835,0.000,0.000,0.000,8.931,8.93100,NA,NA,NA,NA
2020,15,blankr1,14912,Rodrigo Blankenship,K,IND,8.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.210,1.855,0.000,0.000,0.000,8.775,8.77500,NA,NA,NA,NA
2020,15,gaym1,14244,Matt Gay,K,LAR,8.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.286,1.759,0.000,0.000,0.000,8.563,8.56300,NA,NA,NA,NA
2020,15,gostks1,8359,Stephen Gostkowski,K,TEN,8.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.422,1.707,0.000,0.000,0.000,8.543,8.54300,NA,NA,NA,NA
2020,15,basst1,14983,Tyler Bass,K,BUF,8.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.071,1.805,0.000,0.000,0.000,8.486,8.48600,NA,NA,NA,NA
2020,15,carlsd1,13718,Daniel Carlson,K,LV,8.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.088,1.792,0.000,0.000,0.000,8.464,8.46400,NA,NA,NA,NA
2020,15,butkeh1,13354,Harrison Butker,K,KC,8.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.887,1.820,0.000,0.000,0.000,8.347,8.34700,NA,NA,NA,NA
2020,15,succor1,9686,Ryan Succop,K,TB,8.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.949,1.772,0.000,0.000,0.000,8.265,8.26500,NA,NA,NA,NA
2020,15,crosbm1,8742,Mason Crosby,K,GB,8.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.230,1.639,0.000,0.000,0.000,8.147,8.14700,NA,NA,NA,NA
2020,15,kooy1,13403,Younghoe Koo,K,ATL,8.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.283,1.915,0.000,0.000,0.000,8.028,8.02800,NA,NA,NA,NA
2020,15,sandej1,13832,Jason Sanders,K,MIA,8.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.230,1.925,0.000,0.000,0.000,8.005,8.00500,NA,NA,NA,NA
2020,15,boswec1,11936,Chris Boswell,K,PIT,7.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.791,1.725,0.000,0.000,0.000,7.966,7.96600,NA,NA,NA,NA
2020,15,nugenm1,7859,Mike Nugent,K,ARI,7.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.064,1.603,0.000,0.000,0.000,7.873,7.87300,NA,NA,NA,NA
2020,15,parkec1,11966,Cody Parkey,K,CLE,7.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.720,1.624,0.000,0.000,0.000,7.592,7.59200,NA,NA,NA,NA
2020,15,myersj1,12437,Jason Myers,K,SEA,7.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.669,1.637,0.000,0.000,0.000,7.580,7.58000,NA,NA,NA,NA
2020,15,lutzw1,12956,Wil Lutz,K,NO,7.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.736,1.578,0.000,0.000,0.000,7.470,7.47000,NA,NA,NA,NA
2020,15,badglm1,13980,Mike Badgley,K,LAC,7.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.708,1.553,0.000,0.000,0.000,7.367,7.36700,NA,NA,NA,NA
2020,15,gouldr1,8153,Robbie Gould,K,SF,7.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.604,1.576,0.000,0.000,0.000,7.332,7.33200,NA,NA,NA,NA
2020,15,zuerlg1,10868,Greg Zuerlein,K,DAL,7.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.248,1.664,0.000,0.000,0.000,7.240,7.24000,NA,NA,NA,NA
2020,15,slyej1,14600,Joey Slye,K,CAR,7.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.272,1.616,0.000,0.000,0.000,7.120,7.12000,NA,NA,NA,NA
2020,15,bailed1,10506,Dan Bailey,K,,7.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.662,1.472,0.000,0.000,0.000,7.078,7.07800,NA,NA,NA,NA
2020,15,santoc1,11945,Cairo Santos,K,CHI,6.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.249,1.583,0.000,0.000,0.000,6.998,6.99800,NA,NA,NA,NA
2020,15,russot1,15200,Taylor Russolino,K,,6.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.241,1.561,0.000,0.000,0.000,6.924,6.92400,NA,NA,NA,NA
2020,15,ganog1,9694,Graham Gano,K,NYG,6.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.971,1.633,0.000,0.000,0.000,6.870,6.87000,NA,NA,NA,NA
2020,15,fairbk1,12860,Ka'imi Fairbairn,K,HOU,6.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.251,1.517,0.000,0.000,0.000,6.802,6.80200,NA,NA,NA,NA
2020,15,pratem1,8930,Matt Prater,K,ARI,6.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.098,1.548,0.000,0.000,0.000,6.742,6.74200,NA,NA,NA,NA
2020,15,folkn1,8851,Nick Folk,K,NE,6.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.066,1.545,0.000,0.000,0.000,6.701,6.70100,NA,NA,NA,NA
2020,15,hopkid2,11387,Dustin Hopkins,K,WAS,6.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.966,1.560,0.000,0.000,0.000,6.646,6.64600,NA,NA,NA,NA
2020,15,ellioj1,13303,Jake Elliott,K,PHI,6.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.236,1.379,0.000,0.000,0.000,6.373,6.37300,NA,NA,NA,NA
2020,15,rosasa1,13241,Aldrick Rosas,K,JAX,5.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.644,1.353,0.000,0.000,0.000,5.703,5.70300,NA,NA,NA,NA
2020,15,seibea1,14258,Austin Seibert,K,CIN,5.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.335,1.430,0.000,0.000,0.000,5.625,5.62500,NA,NA,NA,NA
2020,15,fickes1,13564,Sam Ficken,K,NYJ,5.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.228,1.296,0.000,0.000,0.000,5.116,5.11600,NA,NA,NA,NA
2020,15,NA,NA,NA,DEF,ARI,6.623,18.234,30.189,211.323,1.177,0.924,NA,30.402,133.465,1.059,0.000,0.000,0.000,NA,2.236,1.379,NA,NA,NA,NA,NA,0.631,0.227,2.045,19.789
2020,15,NA,NA,NA,DEF,ATL,4.905,24.745,37.216,292.163,2.106,0.636,NA,25.536,89.376,0.843,0.000,0.000,0.000,NA,2.949,1.772,NA,NA,NA,NA,NA,0.478,0.140,1.837,25.959
2020,15,NA,NA,NA,DEF,BAL,10.232,21.280,35.222,260.643,1.116,0.964,NA,24.478,110.151,0.528,0.000,0.000,0.000,NA,1.644,1.353,NA,NA,NA,NA,NA,0.719,0.279,2.975,15.567
2020,15,NA,NA,NA,DEF,BUF,7.340,21.074,34.510,247.306,1.483,1.093,NA,25.511,107.834,0.758,0.000,0.000,0.000,NA,2.241,1.561,NA,NA,NA,NA,NA,0.631,0.227,2.530,20.370
2020,15,NA,NA,NA,DEF,CAR,3.609,23.974,35.444,284.379,2.519,0.180,NA,27.733,129.236,0.711,0.000,0.000,0.000,NA,3.230,1.639,NA,NA,NA,NA,NA,0.440,0.118,1.661,27.527
2020,15,NA,NA,NA,DEF,CHI,6.241,21.565,32.324,265.504,1.717,0.759,NA,27.760,115.235,0.945,0.000,0.000,0.000,NA,2.662,1.472,NA,NA,NA,NA,NA,0.570,0.188,2.455,23.050
2020,15,NA,NA,NA,DEF,CIN,3.671,23.372,36.002,266.415,1.914,0.419,NA,27.175,112.434,0.877,0.000,0.000,0.000,NA,2.791,1.725,NA,NA,NA,NA,NA,0.389,0.089,1.521,24.712
2020,15,NA,NA,NA,DEF,CLE,8.720,19.901,32.406,210.639,1.270,0.988,NA,25.303,107.138,0.701,0.000,0.000,0.000,NA,1.971,1.633,NA,NA,NA,NA,NA,0.624,0.224,3.500,18.696
2020,15,NA,NA,NA,DEF,DAL,6.083,22.728,34.984,256.811,1.432,0.893,NA,28.174,138.827,1.172,0.000,0.000,0.000,NA,2.604,1.576,NA,NA,NA,NA,NA,0.516,0.162,2.293,22.956
2020,15,NA,NA,NA,DEF,DEN,5.087,23.670,36.075,264.430,2.021,0.696,NA,27.466,119.186,1.050,0.000,0.000,0.000,NA,3.071,1.805,NA,NA,NA,NA,NA,0.465,0.133,1.967,26.912
2020,15,NA,NA,NA,DEF,DET,4.206,23.336,34.044,283.797,2.083,0.545,NA,30.568,140.613,1.339,0.000,0.000,0.000,NA,3.422,1.707,NA,NA,NA,NA,NA,0.415,0.103,1.668,29.075
2020,15,NA,NA,NA,DEF,GB,6.788,22.604,34.728,253.607,1.436,0.867,NA,24.138,103.793,0.836,0.000,0.000,0.000,NA,2.272,1.616,NA,NA,NA,NA,NA,0.656,0.242,2.290,20.752
2020,15,NA,NA,NA,DEF,HOU,5.021,24.142,35.955,285.980,2.085,0.790,NA,28.975,139.080,1.125,0.000,0.000,0.000,NA,3.210,1.855,NA,NA,NA,NA,NA,0.459,0.129,1.749,28.035
2020,15,NA,NA,NA,DEF,IND,7.222,22.948,35.328,267.729,1.547,0.878,NA,23.242,92.733,0.704,0.000,0.000,0.000,NA,2.251,1.517,NA,NA,NA,NA,NA,0.637,0.231,2.806,20.308
2020,15,NA,NA,NA,DEF,JAX,4.144,20.457,30.575,248.533,1.713,0.550,NA,33.969,190.360,1.713,0.000,0.000,0.000,NA,3.426,1.835,NA,NA,NA,NA,NA,0.377,0.081,1.804,29.487
2020,15,NA,NA,NA,DEF,KC,5.761,23.453,33.908,282.317,1.896,0.500,NA,27.479,131.899,0.840,0.000,0.000,0.000,NA,2.736,1.578,NA,NA,NA,NA,NA,0.586,0.202,2.377,23.886
2020,15,NA,NA,NA,DEF,LAC,5.245,24.146,35.666,276.768,1.800,0.660,NA,27.262,114.975,1.288,0.000,0.000,0.000,NA,3.088,1.792,NA,NA,NA,NA,NA,0.504,0.154,1.993,26.992
2020,15,NA,NA,NA,DEF,LAR,12.698,18.424,31.793,197.736,0.808,1.174,NA,22.473,90.457,0.420,0.000,0.000,0.000,NA,1.228,1.296,NA,NA,NA,NA,NA,0.764,0.304,3.240,12.484
2020,15,NA,NA,NA,DEF,LV,6.052,24.209,37.297,269.214,2.052,0.746,NA,26.168,108.267,0.656,0.000,0.000,0.000,NA,2.708,1.553,NA,NA,NA,NA,NA,0.592,0.206,2.140,23.615
2020,15,NA,NA,NA,DEF,MIA,7.984,16.460,26.430,180.517,0.612,1.101,NA,31.320,141.880,1.454,0.000,0.000,0.000,NA,2.066,1.545,NA,NA,NA,NA,NA,0.650,0.258,2.482,19.097
2020,15,NA,NA,NA,DEF,MIN,6.445,22.559,35.918,269.385,1.525,0.754,NA,23.661,93.796,0.724,0.000,0.000,0.000,NA,2.249,1.583,NA,NA,NA,NA,NA,0.586,0.202,2.553,20.492
2020,15,NA,NA,NA,DEF,NE,6.684,21.510,33.734,212.404,1.457,0.930,NA,25.781,90.234,0.773,0.000,0.000,0.000,NA,2.230,1.925,NA,NA,NA,NA,NA,0.536,0.182,2.660,21.385
2020,15,NA,NA,NA,DEF,NO,4.705,25.627,37.393,314.101,2.165,0.381,NA,25.233,99.645,0.722,0.000,0.000,0.000,NA,2.887,1.820,NA,NA,NA,NA,NA,0.510,0.158,1.975,25.669
2020,15,NA,NA,NA,DEF,NYG,5.035,20.901,32.072,242.649,1.705,0.696,NA,29.795,145.996,1.015,0.000,0.000,0.000,NA,2.720,1.624,NA,NA,NA,NA,NA,0.472,0.136,1.883,23.912
2020,15,NA,NA,NA,DEF,NYJ,3.696,23.911,35.067,286.536,1.895,0.643,NA,29.466,129.016,1.391,0.000,0.000,0.000,NA,3.286,1.759,NA,NA,NA,NA,NA,0.332,0.056,1.410,28.279
2020,15,NA,NA,NA,DEF,PHI,5.136,23.184,34.449,248.588,1.639,0.754,NA,29.341,129.400,1.425,0.000,0.000,0.000,NA,3.064,1.603,NA,NA,NA,NA,NA,0.465,0.133,1.900,26.257
2020,15,NA,NA,NA,DEF,PIT,11.564,21.062,34.495,189.723,0.874,1.040,NA,20.670,60.347,0.461,0.000,0.000,0.000,NA,1.335,1.430,NA,NA,NA,NA,NA,0.707,0.271,3.261,13.635
2020,15,NA,NA,NA,DEF,SEA,8.100,21.197,34.075,230.943,1.310,0.976,NA,24.240,72.720,0.656,0.000,0.000,0.000,NA,1.966,1.560,NA,NA,NA,NA,NA,0.618,0.220,2.813,18.442
2020,15,NA,NA,NA,DEF,SF,6.628,23.435,36.143,257.457,1.466,0.857,NA,25.691,107.025,0.782,0.000,0.000,0.000,NA,2.248,1.664,NA,NA,NA,NA,NA,0.580,0.198,2.566,20.728
2020,15,NA,NA,NA,DEF,TB,7.383,23.826,36.867,273.142,1.590,0.897,NA,23.686,88.374,0.693,0.000,0.000,0.000,NA,2.283,1.915,NA,NA,NA,NA,NA,0.618,0.220,3.033,21.726
2020,15,NA,NA,NA,DEF,TEN,7.411,23.133,36.490,263.993,1.439,0.961,NA,23.133,93.167,0.659,0.000,0.000,0.000,NA,2.098,1.548,NA,NA,NA,NA,NA,0.651,0.227,2.490,19.330
2020,15,NA,NA,NA,DEF,WAS,5.349,22.887,34.428,254.586,2.002,0.599,NA,26.991,126.703,0.667,0.000,0.000,0.000,NA,2.669,1.637,NA,NA,NA,NA,NA,0.478,0.140,2.355,23.594
