game_id,closing_be_home,closing_be_away,closing_ml_home,closing_ml_away,home_prob,away_prob,home_away,team,over_under,line,closing_be,closing_odds,closing_prob,home,away,season_type,home_hits,home_score,away_hits,away_score,total_runs,total_hits,home_win,away_win,home_win_margin,away_win_margin,both_teams_score_1,both_teams_score_2,both_teams_score_3,both_teams_score_4,both_teams_score_5,both_teams_score_6,both_teams_score_7,both_teams_score_8,both_teams_score_9,total_over_prob,total_under_prob
85567,0.6254681647940076,0.4132231404958678,-167,142,0.6012679850808645,0.39873201491913546,away,MIL,over,8,0.5145631067961165,-106,0.49023796582517226,ARI,MIL,2022 REG,8,5,3,1,6,11,1,0,4,-4,1,0,0,0,0,0,0,0,0,0.49023796582517226,0.5097620341748277
85567,0.6254681647940076,0.4132231404958678,-167,142,0.6012679850808645,0.39873201491913546,home,ARI,under,8,0.5327102803738317,-114,0.5097620341748277,ARI,MIL,2022 REG,8,5,3,1,6,11,1,0,4,-4,1,0,0,0,0,0,0,0,0,0.49023796582517226,0.5097620341748277
85570,0.6153846153846154,0.425531914893617,-160,135,0.5902052121364724,0.40979478786352763,away,TEX,over,9.5,0.5121951219512195,-105,0.48919479393107135,BOS,TEX,2022 REG,7,5,10,3,8,17,1,0,2,-2,1,1,1,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85570,0.6153846153846154,0.425531914893617,-160,135,0.5902052121364724,0.40979478786352763,home,BOS,under,9.5,0.5327102803738317,-114,0.5108052060689287,BOS,TEX,2022 REG,7,5,10,3,8,17,1,0,2,-2,1,1,1,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85572,0.7674418604651163,0.2777777777777778,-330,260,0.7327384171624303,0.26726158283756973,away,ARI,over,8,0.5348837209302326,-115,0.5109810284308424,LAD,ARI,2022 REG,8,2,5,5,7,13,0,1,-3,3,1,1,0,0,0,0,0,0,0,0.5109810284308424,0.48901897156915763
85572,0.7674418604651163,0.2777777777777778,-330,260,0.7327384171624303,0.26726158283756973,home,LAD,under,8,0.5098039215686274,-104,0.48901897156915763,LAD,ARI,2022 REG,8,2,5,5,7,13,0,1,-3,3,1,1,0,0,0,0,0,0,0,0.5109810284308424,0.48901897156915763
85576,0.5901639344262295,0.4484304932735426,-144,123,0.5673868951280033,0.43261310487199667,away,CIN,over,8.5,0.5475113122171946,-121,0.5228602997583487,PIT,CIN,2022 REG,4,1,14,10,11,18,0,1,-9,9,1,0,0,0,0,0,0,0,0,0.5228602997583487,0.4771397002416513
85576,0.5901639344262295,0.4484304932735426,-144,123,0.5673868951280033,0.43261310487199667,home,PIT,under,8.5,0.49751243781094534,101,0.4771397002416513,PIT,CIN,2022 REG,4,1,14,10,11,18,0,1,-9,9,1,0,0,0,0,0,0,0,0,0.5228602997583487,0.4771397002416513
85581,0.5555555555555556,0.47619047619047616,-125,110,0.5379188712522047,0.4620811287477953,away,OAK,over,8.5,0.5348837209302326,-115,0.5097020142727117,TEX,OAK,2022 REG,11,8,10,7,15,21,1,0,1,-1,1,1,1,1,1,1,1,0,0,0.5097020142727117,0.49029798572728833
85581,0.5555555555555556,0.47619047619047616,-125,110,0.5379188712522047,0.4620811287477953,home,TEX,under,8.5,0.5121951219512195,-105,0.49029798572728833,TEX,OAK,2022 REG,11,8,10,7,15,21,1,0,1,-1,1,1,1,1,1,1,1,0,0,0.5097020142727117,0.49029798572728833
85584,0.5535714285714286,0.48780487804878053,-124,105,0.53066668740667,0.46933331259333,away,TB,over,7,0.49019607843137253,104,0.46874141813588177,SEA,TB,2022 REG,11,7,13,8,15,24,0,1,-1,1,1,1,1,1,1,1,1,0,0,0.46874141813588177,0.5312585818641182
85584,0.5535714285714286,0.48780487804878053,-124,105,0.53066668740667,0.46933331259333,home,SEA,under,7,0.5535714285714286,-124,0.5312585818641182,SEA,TB,2022 REG,11,7,13,8,15,24,0,1,-1,1,1,1,1,1,1,1,1,0,0,0.46874141813588177,0.5312585818641182
85600,0.7014925373134329,0.33557046979865773,-235,198,0.6754931144139067,0.3245068855860933,away,SF,over,8,0.5260663507109005,-111,0.5022370601254724,LAD,SF,2022 REG,9,4,9,7,11,18,0,1,-3,3,1,1,1,1,0,0,0,0,0,0.5022370601254724,0.4977629398745276
85600,0.7014925373134329,0.33557046979865773,-235,198,0.6754931144139067,0.3245068855860933,home,LAD,under,8,0.5192307692307692,-108,0.4977629398745276,LAD,SF,2022 REG,9,4,9,7,11,18,0,1,-3,3,1,1,1,1,0,0,0,0,0,0.5022370601254724,0.4977629398745276
85606,0.6721311475409836,0.37037037037037035,-205,170,0.6435645535349916,0.35643544646500835,away,KC,over,8,0.5305164319248826,-113,0.5053568787472517,ARI,KC,2022 REG,9,8,9,6,14,18,1,0,2,-2,1,1,1,1,1,1,0,0,0,0.5053568787472517,0.49464312125274834
85606,0.6721311475409836,0.37037037037037035,-205,170,0.6435645535349916,0.35643544646500835,home,ARI,under,8,0.5169082125603864,-107,0.49464312125274834,ARI,KC,2022 REG,9,8,9,6,14,18,1,0,2,-2,1,1,1,1,1,1,0,0,0,0.5053568787472517,0.49464312125274834
85609,0.6226415094339623,0.4166666666666667,-165,140,0.5981666073335706,0.40183339266642937,away,TB,over,7.5,0.5391705069124424,-117,0.5140669063204599,TOR,TB,2022 REG,8,7,7,2,9,15,1,0,5,-5,1,1,0,0,0,0,0,0,0,0.5140669063204599,0.4859330936795401
85609,0.6226415094339623,0.4166666666666667,-165,140,0.5981666073335706,0.40183339266642937,home,TOR,under,7.5,0.5073891625615764,-103,0.4859330936795401,TOR,TB,2022 REG,8,7,7,2,9,15,1,0,5,-5,1,1,0,0,0,0,0,0,0,0.5140669063204599,0.4859330936795401
85612,0.6666666666666666,0.37037037037037035,-200,170,0.6419753086419753,0.3580246913580247,away,COL,over,7,0.5454545454545454,-120,0.5193043049216726,STL,COL,2022 REG,9,5,7,1,6,16,1,0,4,-4,1,0,0,0,0,0,0,0,0,0.5193043049216726,0.48069569507832743
85612,0.6666666666666666,0.37037037037037035,-200,170,0.6419753086419753,0.3580246913580247,home,STL,under,7,0.5024875621890548,-101,0.48069569507832743,STL,COL,2022 REG,9,5,7,1,6,16,1,0,4,-4,1,0,0,0,0,0,0,0,0,0.5193043049216726,0.48069569507832743
85613,0.5495495495495495,0.48780487804878053,-122,105,0.529021440689206,0.470978559310794,away,BOS,over,8.5,0.5121951219512195,-105,0.48808156828023186,BAL,BOS,2022 REG,3,0,4,1,1,7,0,1,-1,1,0,0,0,0,0,0,0,0,0,0.48808156828023186,0.5119184317197681
85613,0.5495495495495495,0.48780487804878053,-122,105,0.529021440689206,0.470978559310794,home,BAL,under,8.5,0.5348837209302326,-115,0.5119184317197681,BAL,BOS,2022 REG,3,0,4,1,1,7,0,1,-1,1,0,0,0,0,0,0,0,0,0,0.48808156828023186,0.5119184317197681
85614,0.40322580645161293,0.6363636363636364,148,-175,0.387262321445464,0.612737678554536,away,BOS,over,8.5,0.5348837209302326,-115,0.5109810284308424,BAL,BOS,2022 REG,5,2,7,1,3,12,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.5109810284308424,0.48901897156915763
85614,0.40322580645161293,0.6363636363636364,148,-175,0.387262321445464,0.612737678554536,home,BAL,under,8.5,0.5098039215686274,-104,0.48901897156915763,BAL,BOS,2022 REG,5,2,7,1,3,12,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.5109810284308424,0.48901897156915763
85615,0.5652173913043479,0.47619047619047616,-130,110,0.5418129444594474,0.4581870555405526,away,NYY,over,7.5,0.5,100,0.4772727272727273,TB,NYY,2022 REG,11,9,5,0,9,16,1,0,9,-9,0,0,0,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85615,0.5652173913043479,0.47619047619047616,-130,110,0.5418129444594474,0.4581870555405526,home,TB,under,7.5,0.5454545454545454,-120,0.5227272727272727,TB,NYY,2022 REG,11,9,5,0,9,16,1,0,9,-9,0,0,0,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85616,0.43859649122807015,0.6031746031746031,128,-152,0.4202758357883012,0.5797241642116988,away,TOR,over,7.5,0.5215311004784688,-109,0.4978845547971712,STL,TOR,2022 REG,6,1,12,8,9,18,0,1,-7,7,1,0,0,0,0,0,0,0,0,0.4978845547971712,0.5021154452028288
85616,0.43859649122807015,0.6031746031746031,128,-152,0.4202758357883012,0.5797241642116988,home,STL,under,7.5,0.5238095238095238,-110,0.5021154452028288,STL,TOR,2022 REG,6,1,12,8,9,18,0,1,-7,7,1,0,0,0,0,0,0,0,0,0.4978845547971712,0.5021154452028288
85619,0.4854368932038835,0.5495495495495495,106,-122,0.4684531831294015,0.5315468168705986,away,PHI,over,8.5,0.5412844036697247,-118,0.5162581740877563,SF,PHI,2022 REG,11,5,12,4,9,23,1,0,1,-1,1,1,1,1,0,0,0,0,0,0.5162581740877563,0.4837418259122437
85619,0.4854368932038835,0.5495495495495495,106,-122,0.4684531831294015,0.5315468168705986,home,SF,under,8.5,0.504950495049505,-102,0.4837418259122437,SF,PHI,2022 REG,11,5,12,4,9,23,1,0,1,-1,1,1,1,1,0,0,0,0,0,0.5162581740877563,0.4837418259122437
85621,0.45454545454545453,0.5780590717299579,120,-137,0.439725215329358,0.560274784670642,away,MIL,over,11.5,0.5327102803738317,-114,0.5075272610403079,COL,MIL,2022 REG,5,4,9,6,10,14,0,1,-2,2,1,1,1,1,0,0,0,0,0,0.5075272610403079,0.4924727389596921
85621,0.45454545454545453,0.5780590717299579,120,-137,0.439725215329358,0.560274784670642,home,COL,under,11.5,0.5145631067961165,-106,0.4924727389596921,COL,MIL,2022 REG,5,4,9,6,10,14,0,1,-2,2,1,1,1,1,0,0,0,0,0,0.5075272610403079,0.4924727389596921
85622,0.7530864197530864,0.29411764705882354,-305,240,0.7175376780799196,0.28246232192008036,away,DET,over,8.5,0.5348837209302326,-115,0.5097020142727117,TOR,DET,2022 REG,6,4,3,1,5,9,1,0,3,-3,1,0,0,0,0,0,0,0,0,0.5097020142727117,0.49029798572728833
85622,0.7530864197530864,0.29411764705882354,-305,240,0.7175376780799196,0.28246232192008036,home,TOR,under,8.5,0.5121951219512195,-105,0.49029798572728833,TOR,DET,2022 REG,6,4,3,1,5,9,1,0,3,-3,1,0,0,0,0,0,0,0,0,0.5097020142727117,0.49029798572728833
85623,0.5815899581589958,0.4587155963302753,-139,118,0.5581486524100054,0.44185134758999456,away,BOS,over,9,0.5348837209302326,-115,0.5097020142727117,TOR,BOS,2022 REG,13,6,10,5,11,23,1,0,1,-1,1,1,1,1,1,0,0,0,0,0.5097020142727117,0.49029798572728833
85623,0.5815899581589958,0.4587155963302753,-139,118,0.5581486524100054,0.44185134758999456,home,TOR,under,9,0.5121951219512195,-105,0.49029798572728833,TOR,BOS,2022 REG,13,6,10,5,11,23,1,0,1,-1,1,1,1,1,1,0,0,0,0,0.5097020142727117,0.49029798572728833
85626,0.5454545454545454,0.49504950495049505,-120,102,0.5233614270517961,0.4766385729482039,away,PHI,over,8,0.5121951219512195,-105,0.48808156828023186,TOR,PHI,2022 REG,11,8,2,2,10,13,1,0,6,-6,1,1,0,0,0,0,0,0,0,0.48808156828023186,0.5119184317197681
85626,0.5454545454545454,0.49504950495049505,-120,102,0.5233614270517961,0.4766385729482039,home,TOR,under,8,0.5348837209302326,-115,0.5119184317197681,TOR,PHI,2022 REG,11,8,2,2,10,13,1,0,6,-6,1,1,0,0,0,0,0,0,0,0.48808156828023186,0.5119184317197681
85627,0.5594713656387665,0.4716981132075471,-127,112,0.5420329347423708,0.4579670652576292,away,LAA,over,8,0.5327102803738317,-114,0.508788710910954,CLE,LAA,2022 REG,9,3,4,1,4,13,1,0,2,-2,1,0,0,0,0,0,0,0,0,0.508788710910954,0.491211289089046
85627,0.5594713656387665,0.4716981132075471,-127,112,0.5420329347423708,0.4579670652576292,home,CLE,under,8,0.5121951219512195,-105,0.491211289089046,CLE,LAA,2022 REG,9,3,4,1,4,13,1,0,2,-2,1,0,0,0,0,0,0,0,0,0.508788710910954,0.491211289089046
85629,0.5652173913043479,0.4716981132075471,-130,112,0.5443521061454507,0.4556478938545493,away,MIN,over,9.5,0.5073891625615764,-103,0.4837652908580103,BOS,MIN,2022 REG,6,4,5,0,4,11,1,0,4,-4,0,0,0,0,0,0,0,0,0,0.4837652908580103,0.5162347091419897
85629,0.5652173913043479,0.4716981132075471,-130,112,0.5443521061454507,0.4556478938545493,home,BOS,under,9.5,0.5391705069124424,-117,0.5162347091419897,BOS,MIN,2022 REG,6,4,5,0,4,11,1,0,4,-4,0,0,0,0,0,0,0,0,0,0.4837652908580103,0.5162347091419897
85630,0.5726495726495727,0.4672897196261683,-134,114,0.5497783539959433,0.4502216460040567,away,HOU,over,8.5,0.5238095238095238,-110,0.5000596729920038,TOR,HOU,2022 REG,6,2,8,1,3,14,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.5000596729920038,0.4999403270079962
85630,0.5726495726495727,0.4672897196261683,-134,114,0.5497783539959433,0.4502216460040567,home,TOR,under,8.5,0.5215311004784688,-109,0.4999403270079962,TOR,HOU,2022 REG,6,2,8,1,3,14,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.5000596729920038,0.4999403270079962
85631,0.49504950495049505,0.5454545454545454,102,-120,0.47499799484898986,0.5250020051510101,away,CWS,over,8,0.5412844036697247,-118,0.5149381613977361,TEX,CWS,2022 REG,7,8,2,0,8,9,1,0,8,-8,0,0,0,0,0,0,0,0,0,0.5149381613977361,0.48506183860226393
85631,0.49504950495049505,0.5454545454545454,102,-120,0.47499799484898986,0.5250020051510101,home,TEX,under,8,0.5073891625615764,-103,0.48506183860226393,TEX,CWS,2022 REG,7,8,2,0,8,9,1,0,8,-8,0,0,0,0,0,0,0,0,0,0.5149381613977361,0.48506183860226393
85635,0.6226415094339623,0.4081632653061224,-165,145,0.6034611779920227,0.3965388220079773,away,OAK,over,7.5,0.5145631067961165,-106,0.4913668392989033,SF,OAK,2022 REG,3,0,7,1,1,10,0,1,-1,1,0,0,0,0,0,0,0,0,0,0.4913668392989033,0.5086331607010968
85635,0.6226415094339623,0.4081632653061224,-165,145,0.6034611779920227,0.3965388220079773,home,SF,under,7.5,0.5305164319248826,-113,0.5086331607010968,SF,OAK,2022 REG,3,0,7,1,1,10,0,1,-1,1,0,0,0,0,0,0,0,0,0,0.4913668392989033,0.5086331607010968
85636,0.5121951219512195,0.5283018867924528,-105,-112,0.49145275161909474,0.5085472483809053,away,TOR,over,8,0.5121951219512195,-105,0.48919479393107135,NYY,TOR,2022 REG,4,0,8,4,4,12,0,1,-4,4,0,0,0,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85636,0.5121951219512195,0.5283018867924528,-105,-112,0.49145275161909474,0.5085472483809053,home,NYY,under,8,0.5327102803738317,-114,0.5108052060689287,NYY,TOR,2022 REG,4,0,8,4,4,12,0,1,-4,4,0,0,0,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85644,0.5454545454545454,0.5,-120,100,0.5206611570247933,0.4793388429752067,away,TEX,over,10,0.5098039215686274,-104,0.4870219861770517,BOS,TEX,2022 REG,12,5,4,2,7,16,1,0,3,-3,1,1,0,0,0,0,0,0,0,0.4870219861770517,0.5129780138229483
85644,0.5454545454545454,0.5,-120,100,0.5206611570247933,0.4793388429752067,home,BOS,under,10,0.5348837209302326,-115,0.5129780138229483,BOS,TEX,2022 REG,12,5,4,2,7,16,1,0,3,-3,1,1,0,0,0,0,0,0,0,0.4870219861770517,0.5129780138229483
85645,0.43103448275862066,0.607843137254902,132,-155,0.4142768879252058,0.5857231120747942,away,SEA,over,7.5,0.5,100,0.4772727272727273,DET,SEA,2022 REG,4,0,10,7,7,14,0,1,-7,7,0,0,0,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85645,0.43103448275862066,0.607843137254902,132,-155,0.4142768879252058,0.5857231120747942,home,DET,under,7.5,0.5454545454545454,-120,0.5227272727272727,DET,SEA,2022 REG,4,0,10,7,7,14,0,1,-7,7,0,0,0,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85646,0.4807692307692307,0.5555555555555556,108,-125,0.4633053911900066,0.5366946088099934,away,MIA,over,7.5,0.5305164319248826,-113,0.5053568787472517,WSH,MIA,2022 REG,8,5,11,4,9,19,1,0,1,-1,1,1,1,1,0,0,0,0,0,0.5053568787472517,0.49464312125274834
85646,0.4807692307692307,0.5555555555555556,108,-125,0.4633053911900066,0.5366946088099934,home,WSH,under,7.5,0.5169082125603864,-107,0.49464312125274834,WSH,MIA,2022 REG,8,5,11,4,9,19,1,0,1,-1,1,1,1,1,0,0,0,0,0,0.5053568787472517,0.49464312125274834
85647,0.24096385542168672,0.7938144329896907,315,-385,0.23258354496111386,0.7674164550388861,away,NYM,over,6.5,0.5495495495495495,-122,0.5223196169142115,OAK,NYM,2022 REG,14,10,9,4,14,23,1,0,6,-6,1,1,1,1,0,0,0,0,0,0.5223196169142115,0.47768038308578853
85647,0.24096385542168672,0.7938144329896907,315,-385,0.23258354496111386,0.7674164550388861,home,OAK,under,6.5,0.5,100,0.47768038308578853,OAK,NYM,2022 REG,14,10,9,4,14,23,1,0,6,-6,1,1,1,1,0,0,0,0,0,0.5223196169142115,0.47768038308578853
85648,0.5192307692307692,0.5169082125603864,-108,-107,0.5004662979161306,0.4995337020838694,away,MIN,over,8,0.5098039215686274,-104,0.48483656587239576,CLE,MIN,2022 REG,3,0,10,3,3,13,0,1,-3,3,0,0,0,0,0,0,0,0,0,0.48483656587239576,0.5151634341276042
85648,0.5192307692307692,0.5169082125603864,-108,-107,0.5004662979161306,0.4995337020838694,home,CLE,under,8,0.5391705069124424,-117,0.5151634341276042,CLE,MIN,2022 REG,3,0,10,3,3,13,0,1,-3,3,0,0,0,0,0,0,0,0,0,0.48483656587239576,0.5151634341276042
85649,0.5850622406639003,0.45454545454545453,-141,120,0.5618892737571823,0.43811072624281766,away,SEA,over,7.5,0.5145631067961165,-106,0.4913668392989033,TB,SEA,2022 REG,7,3,5,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4913668392989033,0.5086331607010968
85649,0.5850622406639003,0.45454545454545453,-141,120,0.5618892737571823,0.43811072624281766,home,TB,under,7.5,0.5305164319248826,-113,0.5086331607010968,TB,SEA,2022 REG,7,3,5,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4913668392989033,0.5086331607010968
85651,0.5412844036697247,0.5,-118,100,0.5189377998484975,0.4810622001515025,away,SF,over,11.5,0.5121951219512195,-105,0.48919479393107135,COL,SF,2022 REG,10,3,9,6,9,19,0,1,-3,3,1,1,1,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85651,0.5412844036697247,0.5,-118,100,0.5189377998484975,0.4810622001515025,home,COL,under,11.5,0.5327102803738317,-114,0.5108052060689287,COL,SF,2022 REG,10,3,9,6,9,19,0,1,-3,3,1,1,1,0,0,0,0,0,0,0.48919479393107135,0.5108052060689287
85652,0.574468085106383,0.46511627906976744,-135,115,0.5517281312179562,0.44827186878204384,away,LAA,over,7.5,0.5,100,0.4772727272727273,OAK,LAA,2022 REG,5,4,8,3,7,13,1,0,1,-1,1,1,1,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85652,0.574468085106383,0.46511627906976744,-135,115,0.5517281312179562,0.44827186878204384,home,OAK,under,7.5,0.5454545454545454,-120,0.5227272727272727,OAK,LAA,2022 REG,5,4,8,3,7,13,1,0,1,-1,1,1,1,0,0,0,0,0,0,0.4772727272727273,0.5227272727272727
85653,0.5967741935483871,0.4424778761061947,-148,126,0.5733495713351688,0.42665042866483116,away,TB,over,9,0.49504950495049505,102,0.4739797934813417,CWS,TB,2022 REG,7,3,5,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4739797934813417,0.5260202065186583
85653,0.5967741935483871,0.4424778761061947,-148,126,0.5733495713351688,0.42665042866483116,home,CWS,under,9,0.5475113122171946,-121,0.5260202065186583,CWS,TB,2022 REG,7,3,5,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4739797934813417,0.5260202065186583
85655,0.4347826086956522,0.607843137254902,130,-155,0.41624967567367205,0.583750324326328,away,SF,over,8,0.5412844036697247,-118,0.5149381613977361,CLE,SF,2022 REG,3,1,8,4,5,11,0,1,-3,3,1,0,0,0,0,0,0,0,0,0.5149381613977361,0.48506183860226393
85655,0.4347826086956522,0.607843137254902,130,-155,0.41624967567367205,0.583750324326328,home,CLE,under,8,0.5073891625615764,-103,0.48506183860226393,CLE,SF,2022 REG,3,1,8,4,5,11,0,1,-3,3,1,0,0,0,0,0,0,0,0,0.5149381613977361,0.48506183860226393
85657,0.4807692307692307,0.5575221238938054,108,-126,0.46235992564277106,0.5376400743572289,away,TEX,over,8,0.5238095238095238,-110,0.4988662131519274,SEA,TEX,2022 REG,6,4,6,2,6,12,1,0,2,-2,1,1,0,0,0,0,0,0,0,0.4988662131519274,0.5011337868480725
85657,0.4807692307692307,0.5575221238938054,108,-126,0.46235992564277106,0.5376400743572289,home,SEA,under,8,0.5238095238095238,-110,0.5011337868480725,SEA,TEX,2022 REG,6,4,6,2,6,12,1,0,2,-2,1,1,0,0,0,0,0,0,0,0.4988662131519274,0.5011337868480725
85658,0.37735849056603776,0.6610169491525424,165,-195,0.36287719255902645,0.6371228074409736,away,SD,over,7.5,0.5024875621890548,-101,0.48049269377245407,PIT,SD,2022 REG,8,2,11,5,7,19,0,1,-3,3,1,1,0,0,0,0,0,0,0,0.48049269377245407,0.5195073062275459
85658,0.37735849056603776,0.6610169491525424,165,-195,0.36287719255902645,0.6371228074409736,home,PIT,under,7.5,0.5412844036697247,-118,0.5195073062275459,PIT,SD,2022 REG,8,2,11,5,7,19,0,1,-3,3,1,1,0,0,0,0,0,0,0,0.48049269377245407,0.5195073062275459
85661,0.5555555555555556,0.4854368932038835,-125,106,0.5327819729114227,0.4672180270885773,away,CHC,over,8.5,0.5238095238095238,-110,0.5012646084074657,ARI,CHC,2022 REG,6,2,8,3,5,14,0,1,-1,1,1,1,0,0,0,0,0,0,0,0.5012646084074657,0.4987353915925343
85661,0.5555555555555556,0.4854368932038835,-125,106,0.5327819729114227,0.4672180270885773,home,ARI,under,8.5,0.5192307692307692,-108,0.4987353915925343,ARI,CHC,2022 REG,6,2,8,3,5,14,0,1,-1,1,1,1,0,0,0,0,0,0,0,0.5012646084074657,0.4987353915925343
85662,0.6774193548387096,0.35714285714285715,-210,180,0.6540062434963579,0.34599375650364206,away,PHI,over,7.5,0.5433789954337899,-119,0.5171177654451503,ATL,PHI,2022 REG,7,7,6,2,9,13,1,0,5,-5,1,1,0,0,0,0,0,0,0,0.5171177654451503,0.4828822345548497
85662,0.6774193548387096,0.35714285714285715,-210,180,0.6540062434963579,0.34599375650364206,home,ATL,under,7.5,0.504950495049505,-102,0.4828822345548497,ATL,PHI,2022 REG,7,7,6,2,9,13,1,0,5,-5,1,1,0,0,0,0,0,0,0,0.5171177654451503,0.4828822345548497
85665,0.7409326424870467,0.29850746268656714,-286,235,0.7117101811407941,0.2882898188592059,away,WSH,over,7.5,0.5024875621890548,-101,0.47839724939301687,SEA,WSH,2022 REG,6,4,5,2,6,11,1,0,2,-2,1,1,0,0,0,0,0,0,0,0.47839724939301687,0.5216027506069831
85665,0.7409326424870467,0.29850746268656714,-286,235,0.7117101811407941,0.2882898188592059,home,SEA,under,7.5,0.5454545454545454,-120,0.5216027506069831,SEA,WSH,2022 REG,6,4,5,2,6,11,1,0,2,-2,1,1,0,0,0,0,0,0,0,0.47839724939301687,0.5216027506069831
85670,0.38167938931297707,0.6551724137931035,162,-190,0.3676138156083661,0.6323861843916339,away,STL,over,8,0.5238095238095238,-110,0.4953530708057871,CHC,STL,2022 REG,5,2,5,0,2,10,1,0,2,-2,0,0,0,0,0,0,0,0,0,0.4953530708057871,0.5046469291942128
85670,0.38167938931297707,0.6551724137931035,162,-190,0.3676138156083661,0.6323861843916339,home,CHC,under,8,0.5305164319248826,-113,0.5046469291942128,CHC,STL,2022 REG,5,2,5,0,2,10,1,0,2,-2,0,0,0,0,0,0,0,0,0,0.4953530708057871,0.5046469291942128
85673,0.75,0.2857142857142857,-300,250,0.7232142857142858,0.2767857142857142,away,OAK,over,8,0.5260663507109005,-111,0.5010269332605688,NYY,OAK,2022 REG,8,9,6,5,14,14,1,0,4,-4,1,1,1,1,1,0,0,0,0,0.5010269332605688,0.4989730667394312
85673,0.75,0.2857142857142857,-300,250,0.7232142857142858,0.2767857142857142,home,NYY,under,8,0.5215311004784688,-109,0.4989730667394312,NYY,OAK,2022 REG,8,9,6,5,14,14,1,0,4,-4,1,1,1,1,1,0,0,0,0,0.5010269332605688,0.4989730667394312
85674,0.7590361445783133,0.2857142857142857,-315,250,0.7250689505007983,0.27493104949920166,away,WSH,over,7.5,0.5238095238095238,-110,0.4988662131519274,SD,WSH,2022 REG,5,2,7,1,3,12,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.4988662131519274,0.5011337868480725
85674,0.7590361445783133,0.2857142857142857,-315,250,0.7250689505007983,0.27493104949920166,home,SD,under,7.5,0.5238095238095238,-110,0.5011337868480725,SD,WSH,2022 REG,5,2,7,1,3,12,1,0,1,-1,1,0,0,0,0,0,0,0,0,0.4988662131519274,0.5011337868480725
85682,0.5633187772925764,0.47619047619047616,-129,110,0.5410624729287608,0.45893752707123925,away,MIN,over,7.5,0.5327102803738317,-114,0.508788710910954,TB,MIN,2022 REG,8,6,3,1,7,11,1,0,5,-5,1,0,0,0,0,0,0,0,0,0.508788710910954,0.491211289089046
85682,0.5633187772925764,0.47619047619047616,-129,110,0.5410624729287608,0.45893752707123925,home,TB,under,7.5,0.5121951219512195,-105,0.491211289089046,TB,MIN,2022 REG,8,6,3,1,7,11,1,0,5,-5,1,0,0,0,0,0,0,0,0,0.508788710910954,0.491211289089046
85683,0.425531914893617,0.607843137254902,135,-155,0.4113297650431834,0.5886702349568166,away,NYY,over,8.5,0.5098039215686274,-104,0.48483656587239576,CWS,NYY,2022 REG,11,3,9,2,5,20,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.48483656587239576,0.5151634341276042
85683,0.425531914893617,0.607843137254902,135,-155,0.4113297650431834,0.5886702349568166,home,CWS,under,8.5,0.5391705069124424,-117,0.5151634341276042,CWS,NYY,2022 REG,11,3,9,2,5,20,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.48483656587239576,0.5151634341276042
85685,0.5,0.5391705069124424,100,-117,0.4804147465437788,0.5195852534562212,away,ATL,over,7,0.5454545454545454,-120,0.5206611570247933,SEA,ATL,2022 REG,6,4,10,6,10,16,0,1,-2,2,1,1,1,1,0,0,0,0,0,0.5206611570247933,0.4793388429752067
85685,0.5,0.5391705069124424,100,-117,0.4804147465437788,0.5195852534562212,home,SEA,under,7,0.5,100,0.4793388429752067,SEA,ATL,2022 REG,6,4,10,6,10,16,0,1,-2,2,1,1,1,1,0,0,0,0,0,0.5206611570247933,0.4793388429752067
85686,0.5967741935483871,0.43859649122807015,-148,128,0.5756658816656627,0.4243341183343373,away,TB,over,8.5,0.5215311004784688,-109,0.4978845547971712,CWS,TB,2022 REG,6,3,6,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4978845547971712,0.5021154452028288
85686,0.5967741935483871,0.43859649122807015,-148,128,0.5756658816656627,0.4243341183343373,home,CWS,under,8.5,0.5238095238095238,-110,0.5021154452028288,CWS,TB,2022 REG,6,3,6,2,5,12,1,0,1,-1,1,1,0,0,0,0,0,0,0,0.4978845547971712,0.5021154452028288
