Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SF/PF,Kawhi Leonard,51.2,8400,SAS,SAC,34,2016-10-27,1,Away,Win
PF,Paul Millsap,48.2,7900,ATL,WAS,30,2016-10-27,1,Home,Win
SG/SF,Jimmy Butler,43.2,7400,CHI,BOS,36,2016-10-27,1,Home,Win
SF,Thabo Sefolosha,39.2,3100,ATL,WAS,21,2016-10-27,0,Home,Win
SF/PF,Markieff Morris,37,5400,WAS,ATL,27,2016-10-27,1,Away,Loss
SF,Maurice Harkless,36.5,3600,POR,LAC,32,2016-10-27,1,Home,Loss
SF,Rudy Gay,32.8,5900,SAC,SAS,32,2016-10-27,1,Home,Loss
PF,David Lee,27.2,3100,SAS,SAC,16,2016-10-27,0,Away,Win
PF,Nikola Mirotic,26.8,4800,CHI,BOS,29,2016-10-27,0,Home,Win
SF,Jae Crowder,25,5200,BOS,CHI,35,2016-10-27,1,Away,Loss
SF,Otto Porter,23,4500,WAS,ATL,25,2016-10-27,1,Away,Loss
PF,Andrew Nicholson,21.8,3000,WAS,ATL,18,2016-10-27,0,Away,Loss
SG/SF,Kyle Anderson,20,3700,SAS,SAC,26,2016-10-27,1,Away,Win
SG/SF,Allen Crabbe,17.2,3700,POR,LAC,31,2016-10-27,0,Home,Loss
PF,Al-Farouq Aminu,15,4500,POR,LAC,24,2016-10-27,1,Home,Loss
SG/SF,Kent Bazemore,12.8,5100,ATL,WAS,26,2016-10-27,1,Home,Win
SG/SF,Evan Turner,12,4700,POR,LAC,23,2016-10-27,0,Home,Loss
SF,Jonathon Simmons,11,4200,SAS,SAC,18,2016-10-27,0,Away,Win
SG/SF,Kelly Oubre,10.2,3400,WAS,ATL,22,2016-10-27,0,Away,Loss
SF,Jaylen Brown,10.2,3200,BOS,CHI,20,2016-10-27,0,Away,Loss
SF,Wesley Johnson,7.5,3100,LAC,POR,11,2016-10-27,0,Away,Win
SF,Doug McDermott,7.2,3400,CHI,BOS,21,2016-10-27,0,Home,Win
SF,Luc Mbah a Moute,6.8,3000,LAC,POR,17,2016-10-27,1,Away,Win
SG/SF,Gerald Green,6.5,3000,BOS,CHI,10,2016-10-27,0,Away,Loss
SF,Matt Barnes,6,3400,SAC,SAS,26,2016-10-27,0,Home,Loss
PF,Jonas Jerebko,5.8,3000,BOS,CHI,9,2016-10-27,0,Away,Loss
PF,Noah Vonleh,5.5,3000,POR,LAC,9,2016-10-27,0,Home,Loss
PF,Kris Humphries,3.2,3000,ATL,WAS,9,2016-10-27,0,Home,Win
SF,DeAndre Bembry,3.2,3000,ATL,WAS,2,2016-10-27,0,Home,Win
SF,Taurean Prince,3,3000,ATL,WAS,3,2016-10-27,0,Home,Win
PF,Anthony Tolliver,1,3000,SAC,SAS,15,2016-10-27,0,Home,Loss
PF/C,DeMarcus Cousins,63.5,10300,SAC,SAS,37,2016-10-27,1,Home,Loss
C,Dwight Howard,45.8,7500,ATL,WAS,30,2016-10-27,1,Home,Win
C,Mason Plumlee,38,4300,POR,LAC,30,2016-10-27,1,Home,Loss
PF/C,Taj Gibson,32.5,4100,CHI,BOS,27,2016-10-27,1,Home,Win
PF/C,Al Horford,28.8,7000,BOS,CHI,30,2016-10-27,1,Away,Loss
C,Dewayne Dedmon,28.8,3000,SAS,SAC,24,2016-10-27,0,Away,Win
C,Mike Muscala,26,3000,ATL,WAS,25,2016-10-27,0,Home,Win
PF/C,LaMarcus Aldridge,23.2,7300,SAS,SAC,31,2016-10-27,1,Away,Win
C,DeAndre Jordan,22.5,7700,LAC,POR,28,2016-10-27,1,Away,Win
C,Kosta Koufos,21.8,3000,SAC,SAS,23,2016-10-27,1,Home,Loss
C,Marcin Gortat,21.8,5300,WAS,ATL,32,2016-10-27,1,Away,Loss
C,Robin Lopez,19,5000,CHI,BOS,27,2016-10-27,1,Home,Win
C,Pau Gasol,19,6600,SAS,SAC,20,2016-10-27,1,Away,Win
PF/C,Marreese Speights,18.5,3200,LAC,POR,15,2016-10-27,0,Away,Win
C,Tyler Zeller,17.2,3000,BOS,CHI,20,2016-10-27,0,Away,Loss
C,Amir Johnson,11.8,3500,BOS,CHI,15,2016-10-27,1,Away,Loss
PF/C,Jason Smith,9.2,3200,WAS,ATL,8,2016-10-27,0,Away,Loss
PF/C,Ed Davis,5.8,3800,POR,LAC,12,2016-10-27,0,Home,Loss
C,Cristiano Felicio,4,3000,CHI,BOS,7,2016-10-27,0,Home,Win
C,Willie Cauley-Stein,2.5,3600,SAC,SAS,10,2016-10-27,0,Home,Loss
C,Daniel Ochefu,1.2,3000,WAS,ATL,4,2016-10-27,0,Away,Loss
PG,Russell Westbrook,89.2,11800,OKC,PHO,45,2016-10-28,1,Home,Win
PG/SG,James Harden,48.8,11300,HOU,DAL,35,2016-10-28,1,Away,Win
PG,Jeremy Lin,47.8,6000,BKN,IND,34,2016-10-28,1,Home,Win
SG,DeMar DeRozan,46.2,7200,TOR,CLE,38,2016-10-28,1,Home,Loss
PG,Tim Frazier,44,5400,NOR,GSW,34,2016-10-28,1,Home,Loss
PG,Kyrie Irving,41.5,7700,CLE,TOR,38,2016-10-28,1,Away,Win
SG,Klay Thompson,41,6500,GSW,NOR,38,2016-10-28,1,Away,Win
PG,Eric Bledsoe,37.8,7400,PHO,OKC,37,2016-10-28,1,Away,Loss
PG,Stephen Curry,36.8,9300,GSW,NOR,34,2016-10-28,1,Away,Win
PG,Kemba Walker,36.2,7400,CHA,MIA,31,2016-10-28,1,Away,Win
PG/SG,Victor Oladipo,34.8,6600,OKC,PHO,43,2016-10-28,1,Home,Win
PG,Goran Dragic,34,6600,MIA,CHA,33,2016-10-28,1,Home,Loss
PG,George Hill,33.8,5500,UTA,LAL,35,2016-10-28,1,Home,Win
SG,Eric Gordon,32.5,5200,HOU,DAL,33,2016-10-28,1,Away,Win
PG,Ishmael Smith,31.5,4900,DET,ORL,26,2016-10-28,1,Home,Win
PG,Elfrid Payton,31.2,5700,ORL,DET,27,2016-10-28,1,Away,Loss
PG/SG,Brandon Knight,29.5,5800,PHO,OKC,35,2016-10-28,0,Away,Loss
SG,Louis Williams,29,4300,LAL,UTA,27,2016-10-28,0,Away,Loss
SG,Sean Kilpatrick,28.8,3600,BKN,IND,25,2016-10-28,0,Home,Win
SG,Dion Waiters,28.2,4100,MIA,CHA,34,2016-10-28,1,Home,Loss
SG,Rodney Hood,26.5,6200,UTA,LAL,32,2016-10-28,1,Home,Win
PG/SG,Jose Barea,26.2,3900,DAL,HOU,29,2016-10-28,1,Home,Loss
PG,D'Angelo Russell,25.2,6900,LAL,UTA,31,2016-10-28,1,Away,Loss
PG,Beno Udrih,23.5,3300,DET,ORL,19,2016-10-28,0,Home,Win
PG,Kyle Lowry,23,7600,TOR,CLE,39,2016-10-28,1,Home,Loss
SG,Monta Ellis,21.5,5300,IND,BKN,32,2016-10-28,1,Away,Loss
PG,Deron Williams,21,5700,DAL,HOU,34,2016-10-28,1,Home,Loss
PG/SG,Tyler Johnson,20,4300,MIA,CHA,28,2016-10-28,0,Home,Loss
PG/SG,Iman Shumpert,19.5,3300,CLE,TOR,20,2016-10-28,0,Away,Win
SG,Marco Belinelli,19.2,3100,CHA,MIA,28,2016-10-28,0,Away,Win
PG,Jeff Teague,18.8,6200,IND,BKN,28,2016-10-28,1,Away,Loss
SG,E'Twaun Moore,17.2,4300,NOR,GSW,26,2016-10-28,1,Home,Loss
PG,Shelvin Mack,17,3100,UTA,LAL,22,2016-10-28,0,Home,Win
SG,Evan Fournier,17,6200,ORL,DET,27,2016-10-28,1,Away,Loss
SG,Rodney McGruder,16.5,3000,MIA,CHA,20,2016-10-28,0,Home,Loss
SG,Nick Young,15.5,3300,LAL,UTA,23,2016-10-28,1,Away,Loss
SG,K.J. McDaniels,15,3000,HOU,DAL,22,2016-10-28,0,Away,Win
SG,J.R. Smith,14.5,4100,CLE,TOR,33,2016-10-28,1,Away,Win
PG,Ramon Sessions,14,3000,CHA,MIA,16,2016-10-28,0,Away,Win
SG,Joe Harris,13.8,3400,BKN,IND,17,2016-10-28,0,Home,Win
PG,Marcelo Huertas,12.5,3000,LAL,UTA,15,2016-10-28,0,Away,Loss
PG,Cory Joseph,11.2,3300,TOR,CLE,20,2016-10-28,0,Home,Loss
SG,Kentavious Caldwell-Pope,11.2,4400,DET,ORL,23,2016-10-28,1,Home,Win
PG,Greivis Vasquez,11.2,3100,BKN,IND,13,2016-10-28,0,Home,Win
SG,Joseph Young,10.5,3000,IND,BKN,12,2016-10-28,0,Away,Loss
SG,Seth Curry,10,3900,DAL,HOU,20,2016-10-28,0,Home,Loss
PG,D.J. Augustin,9.5,3000,ORL,DET,15,2016-10-28,0,Away,Loss
PG/SG,Jordan Clarkson,7,5900,LAL,UTA,25,2016-10-28,0,Away,Loss
PG,Tyler Ennis,6.8,3000,HOU,DAL,14,2016-10-28,0,Away,Win
PG,Dante Exum,6.5,3400,UTA,LAL,21,2016-10-28,0,Home,Win
SG,C.J. Wilcox,6.2,3000,ORL,DET,12,2016-10-28,0,Away,Loss
PG,Shaun Livingston,6.2,3000,GSW,NOR,15,2016-10-28,0,Away,Win
PG,Semaj Christon,6,3000,OKC,PHO,11,2016-10-28,0,Home,Win
SG,Buddy Hield,5.8,3800,NOR,GSW,18,2016-10-28,0,Home,Loss
SG,Nicolas Brussino,4,3000,DAL,HOU,1,2016-10-28,0,Home,Loss
PG,Tyler Ulis,3.5,3000,PHO,OKC,1,2016-10-28,0,Away,Loss
PG/SG,Rodney Stuckey,2.8,3200,IND,BKN,3,2016-10-28,0,Away,Loss
PG,C.J. Watson,2.8,3000,ORL,DET,8,2016-10-28,0,Away,Loss
PG,Langston Galloway,2,3000,NOR,GSW,13,2016-10-28,0,Home,Loss
SG,Darrun Hilliard,1,3000,DET,ORL,2,2016-10-28,0,Home,Win
PG,Bobby Brown,0,3000,HOU,DAL,1,2016-10-28,0,Away,Win
SG,DeAndre Liggins,0,3000,CLE,TOR,0,2016-10-28,0,Away,Win
PG/SG,Ian Clark,0,3000,GSW,NOR,5,2016-10-28,0,Away,Win
SF/PF,Kevin Durant,68.8,9600,GSW,NOR,39,2016-10-28,1,Away,Win
SF,T.J. Warren,47.2,4400,PHO,OKC,46,2016-10-28,1,Away,Loss
SF,Harrison Barnes,41.2,5900,DAL,HOU,38,2016-10-28,1,Home,Loss
SF,Paul George,40.8,8400,IND,BKN,36,2016-10-28,1,Away,Loss
SF/PF,LeBron James,40,9400,CLE,TOR,38,2016-10-28,1,Away,Win
PF,Thaddeus Young,38.5,5700,IND,BKN,35,2016-10-28,1,Away,Loss
SF,Trevor Ariza,36.5,5500,HOU,DAL,35,2016-10-28,1,Away,Win
SF,Luol Deng,35,4800,LAL,UTA,34,2016-10-28,1,Away,Loss
SG/SF,Andre Roberson,34.8,3500,OKC,PHO,39,2016-10-28,1,Home,Win
PF,Derrick Favors,33.2,6700,UTA,LAL,20,2016-10-28,0,Home,Win
SF,Lance Stephenson,33,3000,NOR,GSW,30,2016-10-28,0,Home,Loss
SF/PF,Tobias Harris,32,5600,DET,ORL,27,2016-10-28,1,Home,Win
SF,Marcus Morris,31.5,5000,DET,ORL,29,2016-10-28,1,Home,Win
SG/SF,Devin Booker,30.5,6400,PHO,OKC,43,2016-10-28,1,Away,Loss
SF/PF,Dante Cunningham,30,3000,NOR,GSW,32,2016-10-28,0,Home,Loss
SF/PF,Aaron Gordon,29.8,6100,ORL,DET,29,2016-10-28,1,Away,Loss
PF,Trevor Booker,29.8,4300,BKN,IND,26,2016-10-28,1,Home,Win
SG/SF,Jeremy Lamb,29.5,3000,CHA,MIA,22,2016-10-28,0,Away,Win
SG/SF,Nicolas Batum,29,6400,CHA,MIA,31,2016-10-28,1,Away,Win
PF,Marvin Williams,28.2,4800,CHA,MIA,33,2016-10-28,1,Away,Win
SF/PF,DeMarre Carroll,27.5,4600,TOR,CLE,36,2016-10-28,1,Home,Loss
PF,Jon Leuer,25.2,3300,DET,ORL,28,2016-10-28,0,Home,Win
SF,Justise Winslow,23.5,5100,MIA,CHA,32,2016-10-28,1,Home,Loss
SG/SF,C.J. Miles,23,3100,IND,BKN,20,2016-10-28,0,Away,Loss
SG/SF,Wes Matthews,21.5,4800,DAL,HOU,37,2016-10-28,1,Home,Loss
SG/SF,Joe Johnson,21.5,4900,UTA,LAL,31,2016-10-28,1,Home,Win
SG/SF,Mario Hezonja,21.5,3500,ORL,DET,24,2016-10-28,0,Away,Loss
SF,Michael Kidd-Gilchrist,20.2,5400,CHA,MIA,28,2016-10-28,1,Away,Win
PF,Patrick Patterson,19.5,3700,TOR,CLE,34,2016-10-28,0,Home,Loss
SF,Andre Iguodala,18.5,3500,GSW,NOR,30,2016-10-28,0,Away,Win
SF,Justin Anderson,18.2,3500,DAL,HOU,20,2016-10-28,0,Home,Loss
PF,Julius Randle,17,6200,LAL,UTA,27,2016-10-28,1,Away,Loss
SF/PF,Jeff Green,17,3800,ORL,DET,19,2016-10-28,0,Away,Loss
PF,Marquese Chriss,15.5,3200,PHO,OKC,10,2016-10-28,0,Away,Loss
PF,Jared Dudley,15.5,3700,PHO,OKC,25,2016-10-28,1,Away,Loss
SF,Solomon Hill,13.8,3600,NOR,GSW,24,2016-10-28,1,Home,Loss
PF,Ersan Ilyasova,12.8,4100,OKC,PHO,16,2016-10-28,0,Home,Win
SF,Rondae Hollis-Jefferson,12.8,4200,BKN,IND,24,2016-10-28,1,Home,Win
PF,Terrence Jones,12.5,4100,NOR,GSW,12,2016-10-28,0,Home,Loss
PF,Domantas Sabonis,12.5,3600,OKC,PHO,17,2016-10-28,1,Home,Win
PF,Kevon Looney,10.8,3000,GSW,NOR,7,2016-10-28,0,Away,Win
PF,Luke Babbitt,10.8,3100,MIA,CHA,19,2016-10-28,1,Home,Loss
SF/PF,James Johnson,10,3000,MIA,CHA,23,2016-10-28,0,Home,Loss
SF,Glenn Robinson III,9.5,3000,IND,BKN,13,2016-10-28,0,Away,Loss
SF,Richard Jefferson,9.5,3000,CLE,TOR,20,2016-10-28,0,Away,Win
PF,Ryan Anderson,9.5,6300,HOU,DAL,24,2016-10-28,1,Away,Win
SF/PF,Larry Nance,9.2,3300,LAL,UTA,16,2016-10-28,0,Away,Loss
SF,Corey Brewer,9,3000,HOU,DAL,10,2016-10-28,0,Away,Win
PF,Pascal Siakam,8.8,3400,TOR,CLE,14,2016-10-28,1,Home,Loss
SF,Stanley Johnson,8.8,3700,DET,ORL,28,2016-10-28,0,Home,Win
SF,Kyle Singler,7.8,3000,OKC,PHO,32,2016-10-28,0,Home,Win
SG/SF,Bojan Bogdanovic,7.2,4200,BKN,IND,28,2016-10-28,1,Home,Win
PF,Stephen Zimmerman,6.5,3000,ORL,DET,8,2016-10-28,0,Away,Loss
SF,Sam Dekker,6.5,3000,HOU,DAL,12,2016-10-28,0,Away,Win
SG/SF,Terrence Ross,6,3200,TOR,CLE,14,2016-10-28,0,Home,Loss
PF,Henry Ellenson,5.8,3000,DET,ORL,2,2016-10-28,0,Home,Win
SG/SF,Patrick McCaw,5,3000,GSW,NOR,9,2016-10-28,0,Away,Win
PF,Quincy Acy,4.8,3000,DAL,HOU,7,2016-10-28,0,Home,Loss
PF,David West,3.8,3000,GSW,NOR,8,2016-10-28,0,Away,Win
PF,Lavoy Allen,3.2,3000,IND,BKN,6,2016-10-28,0,Away,Loss
PF,Montrezl Harrell,3.2,3000,HOU,DAL,3,2016-10-28,0,Away,Win
PF,Dragan Bender,3.2,3000,PHO,OKC,7,2016-10-28,0,Away,Loss
SF,P.J. Tucker,2.8,3500,PHO,OKC,4,2016-10-28,0,Away,Loss
SF,Joe Ingles,2.2,3200,UTA,LAL,8,2016-10-28,0,Home,Win
SG/SF,Brandon Ingram,2,4200,LAL,UTA,4,2016-10-28,0,Away,Loss
SF,Michael Gbinije,1.5,3000,DET,ORL,4,2016-10-28,0,Home,Win
SF,Georges Niang,1.2,3000,IND,BKN,1,2016-10-28,0,Away,Loss
SG/SF,Mike Dunleavy,1,3000,CLE,TOR,16,2016-10-28,0,Away,Win
PF,Dorian Finney-Smith,0,3000,DAL,HOU,1,2016-10-28,0,Home,Loss
PF,Thomas Robinson,0,3000,LAL,UTA,1,2016-10-28,0,Away,Loss
PF,Kyle Wiltjer,0,3000,HOU,DAL,1,2016-10-28,0,Away,Win
PF/C,Anthony Davis,80.2,10900,NOR,GSW,39,2016-10-28,1,Home,Loss
C,Andre Drummond,43.5,7900,DET,ORL,27,2016-10-28,1,Home,Win
C,Hassan Whiteside,42.2,8300,MIA,CHA,26,2016-10-28,1,Home,Loss
PF/C,Kevin Love,42,7100,CLE,TOR,35,2016-10-28,1,Away,Win
C,Rudy Gobert,39.8,7300,UTA,LAL,31,2016-10-28,1,Home,Win
PF/C,Draymond Green,35.2,7500,GSW,NOR,34,2016-10-28,1,Away,Win
PF/C,Myles Turner,33.8,7100,IND,BKN,32,2016-10-28,1,Away,Loss
C,Jonas Valanciunas,33.2,6700,TOR,CLE,31,2016-10-28,1,Home,Loss
C,Brook Lopez,32.2,7000,BKN,IND,25,2016-10-28,1,Home,Win
C,Nikola Vucevic,30.5,6500,ORL,DET,26,2016-10-28,1,Away,Loss
C,Tristan Thompson,28.5,4700,CLE,TOR,36,2016-10-28,1,Away,Win
PF/C,Spencer Hawes,27.2,3000,CHA,MIA,20,2016-10-28,0,Away,Win
C,Zaza Pachulia,25.8,3800,GSW,NOR,17,2016-10-28,1,Away,Win
C,Timofey Mozgov,22.5,4400,LAL,UTA,23,2016-10-28,1,Away,Loss
C,Cody Zeller,20.8,4100,CHA,MIA,23,2016-10-28,0,Away,Win
C,Steven Adams,20.5,5800,OKC,PHO,39,2016-10-28,1,Home,Win
C,Tyson Chandler,20.5,4500,PHO,OKC,38,2016-10-28,1,Away,Loss
C,Justin Hamilton,20.2,3500,BKN,IND,28,2016-10-28,0,Home,Win
C,Aron Baynes,20.2,3000,DET,ORL,17,2016-10-28,0,Home,Win
C,Andrew Bogut,20,4500,DAL,HOU,26,2016-10-28,1,Home,Loss
PF/C,Clint Capela,17.8,5800,HOU,DAL,25,2016-10-28,1,Away,Win
C,Tarik Black,16.8,3000,LAL,UTA,10,2016-10-28,0,Away,Loss
C,Jakob Poeltl,15.8,3000,TOR,CLE,10,2016-10-28,0,Home,Loss
C,Nene Hilario,15.8,4000,HOU,DAL,19,2016-10-28,0,Away,Win
PF/C,Dwight Powell,15,3400,DAL,HOU,19,2016-10-28,0,Home,Loss
PF/C,Luis Scola,12.8,3400,BKN,IND,14,2016-10-28,0,Home,Win
C,Willie Reed,10.2,3400,MIA,CHA,21,2016-10-28,0,Home,Loss
PF/C,Serge Ibaka,9.2,5900,ORL,DET,19,2016-10-28,1,Away,Loss
PF/C,Trey Lyles,8.5,3900,UTA,LAL,17,2016-10-28,0,Home,Win
C,Al Jefferson,8,3900,IND,BKN,11,2016-10-28,0,Away,Loss
C,Bismack Biyombo,7.2,4500,ORL,DET,22,2016-10-28,0,Away,Loss
C,Omer Asik,7.2,3100,NOR,GSW,7,2016-10-28,1,Home,Loss
PF/C,Boris Diaw,6.2,3300,UTA,LAL,18,2016-10-28,1,Home,Win
C,Enes Kanter,5.5,6000,OKC,PHO,12,2016-10-28,0,Home,Win
C,Alex Len,4.5,4400,PHO,OKC,14,2016-10-28,0,Away,Loss
PF/C,Joffrey Lauvergne,4,3000,OKC,PHO,6,2016-10-28,0,Home,Win
C,Boban Marjanovic,2,3000,DET,ORL,2,2016-10-28,0,Home,Win
C,Salah Mejri,2,3000,DAL,HOU,1,2016-10-28,0,Home,Loss
C,A.J. Hammons,1.5,3000,DAL,HOU,1,2016-10-28,0,Home,Loss
C,Kevin Seraphin,1.2,3000,IND,BKN,3,2016-10-28,0,Away,Loss
C,Roy Hibbert,1.2,3600,CHA,MIA,4,2016-10-28,1,Away,Win
PG,Damian Lillard,60.2,9100,POR,DEN,41,2016-10-29,1,Away,Win
SG,Avery Bradley,57.8,5100,BOS,CHA,35,2016-10-29,1,Away,Win
PG/SG,C.J. McCollum,53.5,6800,POR,DEN,41,2016-10-29,1,Away,Win
PG,Giannis Antetokounmpo,46.8,8800,MIL,BKN,35,2016-10-29,1,Home,Win
PG,Kemba Walker,42,7100,CHA,BOS,35,2016-10-29,1,Home,Loss
PG,Emmanuel Mudiay,40.2,5900,DEN,POR,38,2016-10-29,1,Home,Loss
PG,Jeremy Lin,36.8,5900,BKN,MIL,32,2016-10-29,1,Away,Loss
PG/SG,Matthew Dellavedova,36.8,3900,MIL,BKN,36,2016-10-29,1,Home,Win
PG,Isaiah Thomas,35.8,7200,BOS,CHA,35,2016-10-29,1,Away,Win
PG,Dennis Schroder,33.8,6500,ATL,PHI,27,2016-10-29,1,Away,Win
PG,Kyrie Irving,32.5,7700,CLE,ORL,36,2016-10-29,1,Home,Win
SG,Evan Fournier,31.5,6100,ORL,CLE,37,2016-10-29,1,Away,Loss
SG,Rashad Vaughn,31.5,3000,MIL,BKN,27,2016-10-29,0,Home,Win
SG,Zach LaVine,31.2,5600,MIN,SAC,36,2016-10-29,1,Away,Loss
SG,J.R. Smith,29.8,4200,CLE,ORL,28,2016-10-29,1,Home,Win
PG,Rajon Rondo,29.2,6400,CHI,IND,25,2016-10-29,1,Home,Win
PG,Derrick Rose,28.5,5800,NYK,MEM,32,2016-10-29,1,Home,Win
PG,Patty Mills,28.2,3800,SAS,NOR,24,2016-10-29,1,Home,Win
SG,Dwyane Wade,27.2,6400,CHI,IND,21,2016-10-29,1,Home,Win
PG,Sergio Rodriguez,26.5,4100,PHI,ATL,28,2016-10-29,1,Home,Loss
SG,Kyle Korver,26.5,3500,ATL,PHI,24,2016-10-29,1,Away,Win
PG,Elfrid Payton,24.5,5600,ORL,CLE,34,2016-10-29,1,Away,Loss
SG,Courtney Lee,24.2,3800,NYK,MEM,33,2016-10-29,1,Home,Win
PG,Ty Lawson,22.8,5600,SAC,MIN,33,2016-10-29,1,Home,Win
PG,Mike Conley,22.8,6800,MEM,NYK,23,2016-10-29,1,Away,Loss
PG,D.J. Augustin,22.5,3000,ORL,CLE,20,2016-10-29,0,Away,Loss
SG,E'Twaun Moore,22,4000,NOR,SAS,24,2016-10-29,1,Away,Loss
SG,Sean Kilpatrick,22,3600,BKN,MIL,23,2016-10-29,0,Away,Loss
PG,Tim Frazier,20,5600,NOR,SAS,25,2016-10-29,1,Away,Loss
PG,Jeff Teague,20,6300,IND,CHI,28,2016-10-29,1,Away,Loss
PG,Michael Carter-Williams,19.8,3600,CHI,IND,22,2016-10-29,0,Home,Win
PG,Ricky Rubio,19.2,6000,MIN,SAC,28,2016-10-29,1,Away,Loss
PG,Malcolm Delaney,19,3000,ATL,PHI,20,2016-10-29,0,Away,Win
SG,Joseph Young,19,3000,IND,CHI,20,2016-10-29,0,Away,Loss
SG,Buddy Hield,17.8,3700,NOR,SAS,17,2016-10-29,0,Away,Loss
PG,Nicolas Laprovittola,17.5,3000,SAS,NOR,21,2016-10-29,0,Home,Win
PG,Isaiah Canaan,17.5,3000,CHI,IND,14,2016-10-29,0,Home,Win
PG,Ramon Sessions,15.8,3000,CHA,BOS,18,2016-10-29,0,Home,Loss
SG,Nik Stauskas,15.2,3000,PHI,ATL,28,2016-10-29,0,Home,Loss
PG,Brandon Jennings,15,4200,NYK,MEM,15,2016-10-29,0,Home,Win
PG/SG,Tim Hardaway Jr.,14.8,3300,ATL,PHI,19,2016-10-29,0,Away,Win
PG,Langston Galloway,14,3000,NOR,SAS,22,2016-10-29,0,Away,Loss
PG,T.J. McConnell,13.8,3700,PHI,ATL,19,2016-10-29,0,Home,Loss
SG,Ben McLemore,13.5,3000,SAC,MIN,17,2016-10-29,0,Home,Win
PG/SG,Iman Shumpert,12.5,3300,CLE,ORL,18,2016-10-29,0,Home,Win
PG,Wade Baldwin,11.5,3200,MEM,NYK,21,2016-10-29,0,Away,Loss
PG,Kris Dunn,11.2,3500,MIN,SAC,19,2016-10-29,0,Away,Loss
PG,Terry Rozier,10.8,3600,BOS,CHA,21,2016-10-29,0,Away,Win
SG,Joe Harris,10.5,3400,BKN,MIL,18,2016-10-29,0,Away,Loss
SG,Monta Ellis,10.5,5500,IND,CHI,27,2016-10-29,1,Away,Loss
SG,Arron Afflalo,10.5,3900,SAC,MIN,30,2016-10-29,1,Home,Win
SG,Hollis Thompson,9.8,3000,PHI,ATL,20,2016-10-29,0,Home,Loss
SG,Marco Belinelli,9.8,3000,CHA,BOS,23,2016-10-29,0,Home,Loss
PG,Jameer Nelson,9.5,3000,DEN,POR,15,2016-10-29,0,Home,Loss
PG/SG,Jamal Murray,6.2,3600,DEN,POR,11,2016-10-29,0,Home,Loss
PG,Andrew Harrison,6,3000,MEM,NYK,24,2016-10-29,1,Away,Loss
SG,Troy Daniels,5.5,3000,MEM,NYK,12,2016-10-29,0,Away,Loss
PG,Isaiah Whitehead,5.5,3000,BKN,MIL,8,2016-10-29,0,Away,Loss
PG,Bryn Forbes,5.2,3000,SAS,NOR,14,2016-10-29,0,Home,Win
PG/SG,Garrett Temple,5,3000,SAC,MIN,14,2016-10-29,0,Home,Win
PG,Kay Felder,4.8,3000,CLE,ORL,5,2016-10-29,0,Home,Win
SG,Gerald Henderson,4.8,3500,PHI,ATL,17,2016-10-29,1,Home,Loss
SG,Malcolm Brogdon,4.8,3200,MIL,BKN,12,2016-10-29,0,Home,Win
SG,Timothe Luwawu,4.2,3000,PHI,ATL,6,2016-10-29,0,Home,Loss
PG,Dejounte Murray,3.5,3000,SAS,NOR,8,2016-10-29,0,Home,Win
PG,Greivis Vasquez,3.2,3000,BKN,MIL,6,2016-10-29,0,Away,Loss
SG,C.J. Wilcox,1.5,3000,ORL,CLE,8,2016-10-29,0,Away,Loss
PG,Shabazz Napier,0,3000,POR,DEN,0,2016-10-29,0,Away,Win
SF/PF,LeBron James,48,9600,CLE,ORL,39,2016-10-29,1,Home,Win
SF,Rudy Gay,42.2,6200,SAC,MIN,33,2016-10-29,1,Home,Win
PF,Trevor Booker,40.5,4300,BKN,MIL,30,2016-10-29,1,Away,Loss
SG/SF,Bojan Bogdanovic,39,4400,BKN,MIL,31,2016-10-29,1,Away,Loss
SF,Doug McDermott,38.5,3300,CHI,IND,26,2016-10-29,0,Home,Win
SF,Jae Crowder,36.2,5500,BOS,CHA,30,2016-10-29,1,Away,Win
SF,Matt Barnes,36.2,3500,SAC,MIN,27,2016-10-29,0,Home,Win
SF/PF,Kawhi Leonard,34.5,8900,SAS,NOR,28,2016-10-29,1,Home,Win
SF,Carmelo Anthony,34,7400,NYK,MEM,35,2016-10-29,1,Home,Win
PF,Kristaps Porzingis,32.8,7300,NYK,MEM,36,2016-10-29,1,Home,Win
SF,Andrew Wiggins,31.2,6600,MIN,SAC,36,2016-10-29,1,Away,Loss
SF/PF,Jabari Parker,31,6400,MIL,BKN,34,2016-10-29,1,Home,Win
SF/PF,Jeff Green,30.5,3900,ORL,CLE,27,2016-10-29,0,Away,Loss
SG/SF,Nicolas Batum,30,6400,CHA,BOS,32,2016-10-29,1,Home,Loss
PF,Al-Farouq Aminu,29.5,4400,POR,DEN,31,2016-10-29,1,Away,Win
SG/SF,Will Barton,29.5,5000,DEN,POR,40,2016-10-29,1,Home,Loss
PF,Paul Millsap,29,7900,ATL,PHI,27,2016-10-29,1,Away,Win
SG/SF,Jimmy Butler,28.8,7600,CHI,IND,25,2016-10-29,1,Home,Win
PF,Kenneth Faried,28.2,4700,DEN,POR,30,2016-10-29,0,Home,Loss
SF,Paul George,28.2,8400,IND,CHI,23,2016-10-29,1,Away,Loss
PF,Zach Randolph,27.2,5800,MEM,NYK,21,2016-10-29,0,Away,Loss
SF,Danilo Gallinari,25.2,6200,DEN,POR,41,2016-10-29,1,Home,Loss
