yearSeason,slugSeason,slugLeague,typeSeason,dateGame,idGame,numberGameTeamSeason,nameTeam,idTeam,isB2B,isB2BFirst,isB2BSecond,locationGame,slugMatchup,slugTeam,countDaysRestTeam,countDaysNextGameTeam,slugOpponent,slugTeamWinner,slugTeamLoser,outcomeGame,namePlayer,numberGamePlayerSeason,countDaysRestPlayer,countDaysNextGamePlayer,idPlayer,isWin,fgm,fga,pctFG,fg3m,fg3a,pctFG3,pctFT,hasVideo,fg2m,fg2a,pctFG2,minutes,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pts,plusminus,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Indiana Pacers,1610612754,FALSE,FALSE,FALSE,H,IND vs. CLE,IND,1,NA,CLE,IND,CLE,W,Edmond Sumner,1,120,120,1628410,TRUE,0,0,NA,0,0,0,NA,TRUE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/1628410,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png,https://stats.nba.com/media/players/700/1628410.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Indiana Pacers,1610612754,FALSE,FALSE,FALSE,H,IND vs. CLE,IND,1,NA,CLE,IND,CLE,W,Aaron Holiday,5,1,NA,1628988,TRUE,4,6,0.667,3,4,0.75,0.5,TRUE,1,2,0.5,22,1,2,1,0,1,2,1,0,1,4,12,11,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/1628988,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png,https://stats.nba.com/media/players/700/1628988.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Indiana Pacers,1610612754,FALSE,FALSE,FALSE,H,IND vs. CLE,IND,1,NA,CLE,IND,CLE,W,Jalen Lecque,2,4,NA,1629665,TRUE,1,1,1,0,0,0,1,TRUE,1,1,1,2,1,1,0,1,1,1,0,0,0,0,3,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/1629665,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629665.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629665.png,https://stats.nba.com/media/players/700/1629665.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Indiana Pacers,1610612754,FALSE,FALSE,FALSE,H,IND vs. CLE,IND,1,NA,CLE,IND,CLE,W,Cassius Stanley,2,4,NA,1630199,TRUE,1,1,1,1,1,1,NA,TRUE,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/1630199,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630199.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630199.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Cleveland Cavaliers,1610612739,FALSE,FALSE,FALSE,A,CLE @ IND,CLE,1,NA,IND,IND,CLE,L,Andre Drummond,5,1,NA,203083,FALSE,4,11,0.364,0,0,0,0.75,TRUE,4,11,0.36363636363636365,25,3,4,3,10,13,4,1,1,3,4,11,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/CLE_logo.svg,https://stats.nba.com/player/203083,https://stats.nba.com/media/players/230x185/203083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png,https://stats.nba.com/media/players/700/203083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2021,2020-21,NBA,Regular Season,2020-12-31,22000062,5,Indiana Pacers,1610612754,FALSE,FALSE,FALSE,H,IND vs. CLE,IND,1,NA,CLE,IND,CLE,W,Justin Holiday,5,1,NA,203200,TRUE,3,7,0.429,1,4,0.25,NA,TRUE,2,3,0.6666666666666666,23,0,0,0,4,4,1,1,0,1,0,7,8,https://stats.nba.com/media/img/teams/logos/season/2020-21/IND_logo.svg,https://stats.nba.com/player/203200,https://stats.nba.com/media/players/230x185/203200.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png,https://stats.nba.com/media/players/700/203200.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Devon Dotson,1,120,120,1629653,FALSE,1,3,0.333,0,0,0,NA,FALSE,1,3,0.3333333333333333,10,0,0,0,1,1,0,0,0,0,1,2,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1629653,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629653.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629653.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Adam Mokoka,3,5,NA,1629690,FALSE,2,4,0.5,0,2,0,NA,FALSE,2,2,1,10,0,0,0,0,0,1,1,0,0,2,4,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1629690,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629690.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629690.png,https://stats.nba.com/media/players/700/1629690.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Thanasis Antetokounmpo,5,1,NA,203648,FALSE,0,1,0,0,1,0,NA,FALSE,0,0,0,15,0,0,1,0,1,0,1,0,2,2,0,-12,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/203648,https://stats.nba.com/media/players/230x185/203648.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203648.png,https://stats.nba.com/media/players/700/203648.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203648.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,D.J. Wilson,5,2,NA,1628391,FALSE,0,3,0,0,2,0,NA,FALSE,0,1,0,9,0,0,0,1,1,1,1,0,1,0,0,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1628391,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628391.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628391.png,https://stats.nba.com/media/players/700/1628391.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628391.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Jordan Nwora,4,2,NA,1629670,FALSE,2,4,0.5,0,1,0,0.75,FALSE,2,3,0.6666666666666666,10,3,4,0,3,3,0,2,0,1,0,7,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1629670,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Sam Merrill,5,2,NA,1630241,FALSE,0,1,0,0,1,0,NA,FALSE,0,0,0,10,0,0,0,1,1,0,0,0,2,0,0,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1630241,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Bryn Forbes,6,1,NA,1627854,FALSE,5,8,0.625,4,6,0.6666666666666666,1,FALSE,1,2,0.5,22,2,2,0,0,0,0,1,0,2,1,16,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1627854,https://stats.nba.com/media/players/230x185/1627854.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png,https://stats.nba.com/media/players/700/1627854.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Bobby Portis,6,1,NA,1626171,FALSE,4,6,0.667,2,2,1,0.75,FALSE,2,4,0.5,25,3,4,2,10,12,1,0,2,2,2,13,9,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1626171,https://stats.nba.com/media/players/230x185/1626171.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png,https://stats.nba.com/media/players/700/1626171.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Patrick Williams,6,0,NA,1630172,FALSE,3,10,0.3,0,2,0,NA,FALSE,3,8,0.375,25,0,0,0,6,6,0,0,1,3,4,6,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1630172,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630172.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Cristiano Felicio,1,120,120,1626245,FALSE,0,0,NA,0,0,0,NA,FALSE,0,0,0,6,0,0,1,1,2,1,0,0,0,0,0,-1,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1626245,https://stats.nba.com/media/players/230x185/1626245.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626245.png,https://stats.nba.com/media/players/700/1626245.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626245.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Denzel Valentine,3,0,NA,1627756,FALSE,5,8,0.625,2,3,0.6666666666666666,1,FALSE,3,5,0.6,21,2,2,1,4,5,0,2,0,1,0,14,4,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1627756,https://stats.nba.com/media/players/230x185/1627756.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627756.png,https://stats.nba.com/media/players/700/1627756.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627756.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Luke Kornet,1,120,120,1628436,FALSE,0,2,0,0,2,0,1,FALSE,0,0,0,7,2,2,0,1,1,0,1,0,1,0,2,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1628436,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,https://stats.nba.com/media/players/700/1628436.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Brook Lopez,6,1,NA,201572,FALSE,3,7,0.429,3,6,0.5,NA,FALSE,0,1,0,16,0,0,0,3,3,1,0,1,0,3,9,13,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/201572,https://stats.nba.com/media/players/230x185/201572.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png,https://stats.nba.com/media/players/700/201572.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Daniel Gafford,5,0,NA,1629655,FALSE,2,2,1,0,0,0,0.5,FALSE,2,2,1,16,1,2,1,2,3,1,2,1,0,1,5,-8,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1629655,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png,https://stats.nba.com/media/players/700/1629655.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Jrue Holiday,6,1,NA,201950,FALSE,4,9,0.444,3,6,0.5,NA,FALSE,1,3,0.3333333333333333,26,0,0,0,1,1,4,3,0,0,2,11,27,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/201950,https://stats.nba.com/media/players/230x185/201950.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png,https://stats.nba.com/media/players/700/201950.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Khris Middleton,6,1,NA,203114,FALSE,6,10,0.6,2,2,1,NA,FALSE,4,8,0.5,25,0,0,0,2,2,6,3,1,2,2,14,20,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/203114,https://stats.nba.com/media/players/230x185/203114.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png,https://stats.nba.com/media/players/700/203114.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Otto Porter Jr.,6,0,NA,203490,FALSE,3,11,0.273,1,3,0.3333333333333333,1,FALSE,2,8,0.25,22,2,2,1,3,4,2,1,0,0,2,9,-25,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/203490,https://stats.nba.com/media/players/230x185/203490.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png,https://stats.nba.com/media/players/700/203490.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,D.J. Augustin,5,1,NA,201571,FALSE,0,4,0,0,4,0,NA,FALSE,0,0,0,19,0,0,0,1,1,2,1,0,2,0,0,8,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/201571,https://stats.nba.com/media/players/230x185/201571.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png,https://stats.nba.com/media/players/700/201571.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Coby White,6,0,NA,1629632,FALSE,4,13,0.308,1,5,0.2,0.75,FALSE,3,8,0.375,29,3,4,0,4,4,3,0,0,4,2,12,-15,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1629632,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png,https://stats.nba.com/media/players/700/1629632.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Thaddeus Young,2,0,NA,201152,FALSE,2,5,0.4,0,2,0,1,FALSE,2,3,0.6666666666666666,23,2,2,0,1,1,2,1,2,4,2,6,-11,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/201152,https://stats.nba.com/media/players/230x185/201152.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png,https://stats.nba.com/media/players/700/201152.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Giannis Antetokounmpo,6,1,NA,203507,FALSE,9,19,0.474,1,5,0.2,0.556,FALSE,8,14,0.5714285714285714,28,10,18,1,11,12,8,2,2,2,4,29,24,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/203507,https://stats.nba.com/media/players/230x185/203507.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png,https://stats.nba.com/media/players/700/203507.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Pat Connaughton,6,1,NA,1626192,FALSE,3,5,0.6,3,3,1,1,FALSE,0,2,0,16,2,2,1,4,5,1,1,0,0,1,11,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1626192,https://stats.nba.com/media/players/230x185/1626192.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png,https://stats.nba.com/media/players/700/1626192.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Wendell Carter Jr.,6,0,NA,1628976,FALSE,5,7,0.714,1,2,0.5,0.5,FALSE,4,5,0.8,25,1,2,1,4,5,3,0,1,1,4,12,-16,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/1628976,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png,https://stats.nba.com/media/players/700/1628976.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Zach LaVine,6,0,NA,203897,FALSE,7,16,0.438,1,4,0.25,1,FALSE,6,12,0.5,27,1,1,0,6,6,2,1,1,5,0,16,-25,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/203897,https://stats.nba.com/media/players/230x185/203897.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203897.png,https://stats.nba.com/media/players/700/203897.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203897.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Chicago Bulls,1610612741,TRUE,FALSE,TRUE,A,CHI @ MIL,CHI,0,NA,MIL,MIL,MIL,NA,Garrett Temple,5,0,NA,202066,FALSE,2,3,0.667,0,1,0,NA,FALSE,2,2,1,20,0,0,0,2,2,2,1,0,1,3,4,-3,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHI_logo.svg,https://stats.nba.com/player/202066,https://stats.nba.com/media/players/230x185/202066.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png,https://stats.nba.com/media/players/700/202066.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000073,6,Milwaukee Bucks,1610612749,FALSE,FALSE,FALSE,H,MIL vs. CHI,MIL,1,NA,CHI,CHI,CHI,NA,Donte DiVincenzo,6,1,NA,1628978,FALSE,4,5,0.8,3,4,0.75,NA,FALSE,1,1,1,19,0,0,0,1,1,1,1,0,1,0,11,13,https://stats.nba.com/media/img/teams/logos/season/2020-21/MIL_logo.svg,https://stats.nba.com/player/1628978,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png,https://stats.nba.com/media/players/700/1628978.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000075,6,Los Angeles Lakers,1610612747,FALSE,FALSE,FALSE,A,LAL @ SAS,LAL,1,NA,SAS,SAS,SAS,NA,Dennis Schroder,6,1,NA,203471,FALSE,6,14,0.429,3,4,0.75,NA,FALSE,3,10,0.3,33,0,0,1,2,3,3,1,0,3,2,15,-5,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203471,https://stats.nba.com/media/players/230x185/203471.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png,https://stats.nba.com/media/players/700/203471.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000075,6,Los Angeles Lakers,1610612747,FALSE,FALSE,FALSE,A,LAL @ SAS,LAL,1,NA,SAS,SAS,SAS,NA,Anthony Davis,5,1,NA,203076,FALSE,12,25,0.48,3,5,0.6,0.4,FALSE,9,20,0.45,35,2,5,7,3,10,5,2,0,1,2,29,-8,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203076,https://stats.nba.com/media/players/230x185/203076.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png,https://stats.nba.com/media/players/700/203076.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000075,6,Los Angeles Lakers,1610612747,FALSE,FALSE,FALSE,A,LAL @ SAS,LAL,1,NA,SAS,SAS,SAS,NA,Kentavious Caldwell-Pope,6,1,NA,203484,FALSE,4,8,0.5,1,2,0.5,1,FALSE,3,6,0.5,17,2,2,2,0,2,1,0,0,0,1,11,4,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203484,https://stats.nba.com/media/players/230x185/203484.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png,https://stats.nba.com/media/players/700/203484.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000075,6,Los Angeles Lakers,1610612747,FALSE,FALSE,FALSE,A,LAL @ SAS,LAL,1,NA,SAS,SAS,SAS,NA,Marc Gasol,6,1,NA,201188,FALSE,0,1,0,0,1,0,NA,FALSE,0,0,0,20,0,0,2,6,8,3,0,2,0,2,0,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/201188,https://stats.nba.com/media/players/230x185/201188.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png,https://stats.nba.com/media/players/700/201188.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png
2021,2020-21,NBA,Regular Season,2021-01-01,22000075,5,San Antonio Spurs,1610612759,FALSE,FALSE,FALSE,H,SAS vs. LAL,SAS,1,NA,LAL,LAL,LAL,NA,Jakob Poeltl,5,1,NA,1627751,FALSE,0,1,0,0,0,0,0,FALSE,0,1,0,20,0,4,3,2,5,3,0,0,2,1,0,2,https://stats.nba.com/media/img/teams/logos/season/2020-21/SAS_logo.svg,https://stats.nba.com/player/1627751,https://stats.nba.com/media/players/230x185/1627751.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png,https://stats.nba.com/media/players/700/1627751.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png
