Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SG,Gary Harris,27.1,5400,DEN,SAC,35,2017-03-06,1,Home,Win
PG,Darren Collison,25.9,5500,SAC,DEN,25,2017-03-06,1,Away,Loss
PG,Derrick Rose,25,6500,NYK,ORL,27,2017-03-06,1,Away,Win
PG,Jerian Grant,24.6,3500,CHI,DET,23,2017-03-06,1,Away,Loss
SG,Eric Gordon,24.3,5000,HOU,SAS,34,2017-03-06,0,Away,Loss
SG,Justin Holiday,23.3,3600,NYK,ORL,24,2017-03-06,0,Away,Win
SG,Randy Foye,23.1,3500,BKN,MEM,15,2017-03-06,1,Away,Win
PG,Ishmael Smith,22.9,4600,DET,CHI,17,2017-03-06,0,Home,Win
PG,Isaiah Whitehead,22.9,3500,BKN,MEM,23,2017-03-06,0,Away,Win
PG,Malcolm Brogdon,22.5,5000,MIL,PHI,20,2017-03-06,1,Away,Win
PG,Jeremy Lin,22.3,5200,BKN,MEM,23,2017-03-06,1,Away,Win
PG,Matthew Dellavedova,22.1,4000,MIL,PHI,27,2017-03-06,0,Away,Win
SG,Jeremy Lamb,22,3800,CHA,IND,24,2017-03-06,0,Home,Win
SG,Danny Green,21.3,3800,SAS,HOU,33,2017-03-06,1,Home,Win
SG,Tyreke Evans,21.2,5800,SAC,DEN,21,2017-03-06,0,Away,Loss
PG,Cameron Payne,21.1,3500,CHI,DET,22,2017-03-06,0,Away,Loss
PG,Sergio Rodriguez,20.6,3500,PHI,MIL,23,2017-03-06,0,Home,Loss
PG,Chasson Randle,20.5,3500,NYK,ORL,25,2017-03-06,0,Away,Win
SG,Patrick McCaw,19.9,3800,GSW,ATL,26,2017-03-06,1,Away,Win
SG,Alec Burks,19.6,3500,UTA,NOR,16,2017-03-06,0,Home,Win
SG,Josh Richardson,19.4,4300,MIA,CLE,31,2017-03-06,0,Away,Win
PG,Jrue Holiday,18.5,7700,NOR,UTA,22,2017-03-06,1,Away,Loss
PG,Jameer Nelson,18.2,5400,DEN,SAC,30,2017-03-06,1,Home,Win
SG,Klay Thompson,17.5,7000,GSW,ATL,29,2017-03-06,1,Away,Win
PG,T.J. McConnell,17.4,5600,PHI,MIL,24,2017-03-06,1,Home,Loss
SG,Avery Bradley,17.1,5700,BOS,LAC,26,2017-03-06,1,Away,Loss
SG,Caris LeVert,17.1,4000,BKN,MEM,25,2017-03-06,1,Away,Win
PG,Jason Terry,16.9,3500,MIL,PHI,27,2017-03-06,0,Away,Win
SG,Manu Ginobili,16.6,3500,SAS,HOU,20,2017-03-06,0,Home,Win
SG,Monta Ellis,15.9,4800,IND,CHA,25,2017-03-06,0,Away,Loss
SG,Buddy Hield,15.6,4400,SAC,DEN,23,2017-03-06,0,Away,Loss
SG,Kentavious Caldwell-Pope,15.5,5300,DET,CHI,36,2017-03-06,1,Home,Win
SG,Will Barton,15.4,5800,DEN,SAC,26,2017-03-06,0,Home,Win
SG,Tim Frazier,15.3,3500,NOR,UTA,28,2017-03-06,0,Away,Loss
SG,Mario Hezonja,14.6,3500,ORL,NYK,15,2017-03-06,0,Home,Loss
PG,Spencer Dinwiddie,14.1,4100,BKN,MEM,23,2017-03-06,0,Away,Win
PG,Patty Mills,13.4,3800,SAS,HOU,19,2017-03-06,0,Home,Win
SG,Iman Shumpert,13.1,3500,CLE,MIA,26,2017-03-06,1,Home,Loss
PG,Dante Exum,12.8,3500,UTA,NOR,25,2017-03-06,1,Home,Win
SG,Rodney Hood,12.2,4200,UTA,NOR,20,2017-03-06,0,Home,Win
SG,Tony Allen,12.1,4300,MEM,BKN,16,2017-03-06,0,Home,Loss
PG,Austin Rivers,12.1,4500,LAC,BOS,31,2017-03-06,0,Home,Win
SG,Ian Clark,12,3500,GSW,ATL,10,2017-03-06,0,Away,Win
PG,Toney Douglas,12,3500,MEM,BKN,22,2017-03-06,0,Home,Loss
SG,Timothe Luwawu,10.7,3600,PHI,MIL,17,2017-03-06,0,Home,Loss
SG,E'Twaun Moore,10.7,3900,NOR,UTA,18,2017-03-06,0,Away,Loss
PG,Shaun Livingston,10.1,3500,GSW,ATL,16,2017-03-06,0,Away,Win
SG,C.J. Watson,9.7,3500,ORL,NYK,11,2017-03-06,0,Home,Loss
PG,Terry Rozier,9.4,3500,BOS,LAC,19,2017-03-06,0,Away,Loss
PG,Deron Williams,9.2,4600,CLE,MIA,16,2017-03-06,0,Home,Loss
SG,Nik Stauskas,9,3900,PHI,MIL,26,2017-03-06,0,Home,Loss
SG,Hollis Thompson,8.9,3500,NOR,UTA,7,2017-03-06,1,Away,Loss
PG,Andrew Harrison,8.9,3500,MEM,BKN,22,2017-03-06,1,Home,Loss
PG,D.J. Augustin,8.7,3500,ORL,NYK,13,2017-03-06,0,Home,Loss
PG,Aaron Brooks,8.2,3500,IND,CHA,9,2017-03-06,0,Away,Loss
SG,Gerald Henderson,7.6,3600,PHI,MIL,17,2017-03-06,1,Home,Loss
PG,Brian Roberts,7.4,3500,CHA,IND,13,2017-03-06,0,Home,Win
SG,J.J. Redick,7.4,4300,LAC,BOS,18,2017-03-06,1,Home,Win
PG,Michael Carter-Williams,7.1,4200,CHI,DET,10,2017-03-06,0,Away,Loss
SG,Arron Afflalo,7,3600,SAC,DEN,21,2017-03-06,1,Away,Loss
SG,Louis Williams,6.7,6100,HOU,SAS,18,2017-03-06,0,Away,Loss
SG,Kyle Korver,6.6,4100,CLE,MIA,20,2017-03-06,0,Home,Loss
SG,K.J. McDaniels,5.9,3500,BKN,MEM,4,2017-03-06,0,Away,Win
PG,Jamal Murray,5.5,3700,DEN,SAC,17,2017-03-06,0,Home,Win
PG,Malcolm Delaney,5.4,3500,ATL,GSW,19,2017-03-06,0,Home,Loss
SG,Denzel Valentine,4.4,3500,CHI,DET,15,2017-03-06,0,Away,Loss
PG,Raul Neto,4,3500,UTA,NOR,14,2017-03-06,0,Home,Win
PG,Ron Baker,3.5,3500,NYK,ORL,17,2017-03-06,1,Away,Win
SG,Ben McLemore,3.4,4000,SAC,DEN,13,2017-03-06,0,Away,Loss
SG,Anthony Morrow,3,3500,CHI,DET,5,2017-03-06,0,Away,Loss
SG,Langston Galloway,1.2,3500,SAC,DEN,5,2017-03-06,0,Away,Loss
SG,Rashad Vaughn,1.2,3500,MIL,PHI,3,2017-03-06,0,Away,Win
SG,Rodney Stuckey,0.2,3600,IND,CHA,9,2017-03-06,0,Away,Loss
SG,DeAndre Liggins,0,3500,CLE,MIA,0,2017-03-06,0,Home,Loss
PG,Isaiah Canaan,0,3500,CHI,DET,2,2017-03-06,0,Away,Loss
SG,Troy Daniels,0,3500,MEM,BKN,1,2017-03-06,0,Home,Loss
SF,LeBron James,60.4,11000,CLE,MIA,38,2017-03-06,1,Home,Loss
SF,Kawhi Leonard,58.7,9200,SAS,HOU,39,2017-03-06,1,Home,Win
SF,Wilson Chandler,57.4,6300,DEN,SAC,42,2017-03-06,1,Home,Win
SF,Paul George,49.5,8000,IND,CHA,36,2017-03-06,1,Away,Loss
SF,Andre Iguodala,44,4800,GSW,ATL,34,2017-03-06,0,Away,Win
SF,Jimmy Butler,42.8,9100,CHI,DET,39,2017-03-06,1,Away,Loss
PF,Blake Griffin,39.1,9600,LAC,BOS,35,2017-03-06,1,Home,Win
PF,Paul Millsap,38,7700,ATL,GSW,39,2017-03-06,1,Home,Loss
PF,Draymond Green,36.6,8200,GSW,ATL,30,2017-03-06,1,Away,Win
PF,Anthony Davis,34.9,11200,NOR,UTA,37,2017-03-06,1,Away,Loss
SF,Tony Snell,34.4,3700,MIL,PHI,31,2017-03-06,1,Away,Win
PF,Dario Saric,33.6,7400,PHI,MIL,33,2017-03-06,1,Home,Loss
SF,Gordon Hayward,33.4,8000,UTA,NOR,36,2017-03-06,1,Home,Win
SF,Michael Kidd-Gilchrist,31.1,5400,CHA,IND,31,2017-03-06,1,Home,Win
PF,Aaron Gordon,30,5200,ORL,NYK,29,2017-03-06,1,Home,Loss
SF,Justin Anderson,29.7,3700,PHI,MIL,22,2017-03-06,0,Home,Loss
PF,Tobias Harris,29.1,5300,DET,CHI,28,2017-03-06,0,Home,Win
SF,Khris Middleton,29,5600,MIL,PHI,31,2017-03-06,1,Away,Win
SF,Danilo Gallinari,28.2,6600,DEN,SAC,31,2017-03-06,1,Home,Win
SF,Rondae Hollis-Jefferson,27.8,4500,BKN,MEM,23,2017-03-06,1,Away,Win
PF,LaMarcus Aldridge,26.8,7100,SAS,HOU,37,2017-03-06,1,Home,Win
SF,C.J. Miles,26.8,4000,IND,CHA,32,2017-03-06,1,Away,Loss
SF,Lance Thomas,26.3,4300,NYK,ORL,27,2017-03-06,1,Away,Win
SF,Joe Ingles,26,3800,UTA,NOR,31,2017-03-06,1,Home,Win
PF,Kristaps Porzingis,24.9,6700,NYK,ORL,30,2017-03-06,1,Away,Win
SF,Marcus Morris,24.7,6200,DET,CHI,31,2017-03-06,1,Home,Win
PF,Jon Leuer,24.7,4600,DET,CHI,32,2017-03-06,1,Home,Win
PF,Ersan Ilyasova,24.4,4800,ATL,GSW,26,2017-03-06,0,Home,Loss
SF,Jaylen Brown,23,3900,BOS,LAC,26,2017-03-06,1,Away,Loss
SF,Trevor Ariza,22.9,5000,HOU,SAS,35,2017-03-06,1,Away,Loss
SF,Robert Covington,22.6,7200,PHI,MIL,32,2017-03-06,1,Home,Loss
SF,Jae Crowder,21.6,5900,BOS,LAC,34,2017-03-06,1,Away,Loss
PF,Trevor Booker,21.3,5200,BKN,MEM,25,2017-03-06,0,Away,Win
PF,Amir Johnson,21,3700,BOS,LAC,23,2017-03-06,1,Away,Loss
PF,Zach Randolph,20.9,6300,MEM,BKN,15,2017-03-06,0,Home,Loss
PF,David Lee,20.6,4500,SAS,HOU,23,2017-03-06,0,Home,Win
PF,Darrell Arthur,20.3,3500,DEN,SAC,16,2017-03-06,0,Home,Win
PF,JaMychal Green,18.8,3900,MEM,BKN,26,2017-03-06,0,Home,Loss
SF,Chandler Parsons,18.7,3500,MEM,BKN,22,2017-03-06,1,Home,Loss
PF,Willie Cauley-Stein,18.5,4900,SAC,DEN,28,2017-03-06,1,Away,Loss
SF,Kent Bazemore,18.2,4600,ATL,GSW,28,2017-03-06,1,Home,Loss
PF,Richaun Holmes,17.8,4500,PHI,MIL,21,2017-03-06,1,Home,Loss
SF,Rodney McGruder,17.8,3500,MIA,CLE,28,2017-03-06,1,Away,Win
SF,Matt Barnes,16.9,4400,GSW,ATL,17,2017-03-06,0,Away,Win
PF,Marreese Speights,16.6,3500,LAC,BOS,14,2017-03-06,0,Home,Win
PF,Bobby Portis,16.2,4400,CHI,DET,25,2017-03-06,1,Away,Loss
SF,Jeff Green,16.2,3600,ORL,NYK,20,2017-03-06,0,Home,Loss
PF,Marvin Williams,16,5200,CHA,IND,39,2017-03-06,1,Home,Win
SF,Thabo Sefolosha,15.8,3700,ATL,GSW,29,2017-03-06,1,Home,Loss
PF,Derrick Favors,15.5,5500,UTA,NOR,32,2017-03-06,1,Home,Win
PF,Skal Labissiere,15.2,3500,SAC,DEN,19,2017-03-06,0,Away,Loss
SF,Stanley Johnson,14.3,3500,DET,CHI,15,2017-03-06,0,Home,Win
PF,Okaro White,13.5,3500,MIA,CLE,22,2017-03-06,0,Away,Win
SF,Glenn Robinson III,13.2,3500,IND,CHA,27,2017-03-06,0,Away,Loss
PF,David West,13.1,3500,GSW,ATL,13,2017-03-06,0,Away,Win
SF,Mindaugas Kuzminskas,12.7,3500,NYK,ORL,16,2017-03-06,0,Away,Win
SF,Terrence Ross,12.3,4500,ORL,NYK,35,2017-03-06,1,Home,Loss
SF,Paul Zipser,12.3,3500,CHI,DET,31,2017-03-06,1,Away,Loss
SF,Mirza Teletovic,12,3700,MIL,PHI,20,2017-03-06,0,Away,Win
SF,Luc Mbah a Moute,11.1,3500,LAC,BOS,15,2017-03-06,1,Home,Win
SF,Dante Cunningham,11,3500,NOR,UTA,25,2017-03-06,0,Away,Loss
PF,Thaddeus Young,10.4,5000,IND,CHA,21,2017-03-06,1,Away,Loss
PF,Derrick Williams,10.3,3900,CLE,MIA,19,2017-03-06,0,Home,Loss
PF,Ryan Anderson,9.4,4900,HOU,SAS,25,2017-03-06,1,Away,Loss
SF,Jonathon Simmons,9.4,3500,SAS,HOU,13,2017-03-06,0,Home,Win
PF,Anthony Tolliver,9.1,3800,SAC,DEN,23,2017-03-06,0,Away,Loss
SF,Solomon Hill,9,3600,NOR,UTA,20,2017-03-06,1,Away,Loss
PF,Quincy Acy,8.4,3600,BKN,MEM,14,2017-03-06,0,Away,Win
SF,Sam Dekker,8.3,3500,HOU,SAS,13,2017-03-06,0,Away,Loss
SF,Marco Belinelli,7.9,3500,CHA,IND,13,2017-03-06,0,Home,Win
SF,Richard Jefferson,7.7,3500,CLE,MIA,28,2017-03-06,1,Home,Loss
SF,Taurean Prince,7.7,3500,ATL,GSW,10,2017-03-06,0,Home,Loss
PF,Nikola Mirotic,7.5,4100,CHI,DET,17,2017-03-06,0,Away,Loss
SF,Luke Babbitt,7.4,3500,MIA,CLE,8,2017-03-06,1,Away,Win
SF,Vince Carter,6.4,3500,MEM,BKN,21,2017-03-06,0,Home,Loss
SF,Wesley Johnson,6.4,3500,LAC,BOS,16,2017-03-06,0,Home,Win
PF,Juan Hernangomez,6.2,3500,DEN,SAC,8,2017-03-06,0,Home,Win
PF,Channing Frye,5.6,4600,CLE,MIA,13,2017-03-06,0,Home,Loss
PF,Boris Diaw,5.2,3600,UTA,NOR,24,2017-03-06,0,Home,Win
SF,James Young,5.2,3500,BOS,LAC,13,2017-03-06,0,Away,Loss
SF,Damjan Rudez,1.5,3500,ORL,NYK,4,2017-03-06,0,Home,Loss
PF,James Michael McAdoo,1,3500,GSW,ATL,2,2017-03-06,0,Away,Win
PF,Jordan Mickey,0,3500,BOS,LAC,2,2017-03-06,0,Away,Loss
PF,Trey Lyles,0,3500,UTA,NOR,3,2017-03-06,0,Home,Win
PF,Donatas Motiejunas,0,3500,NOR,UTA,4,2017-03-06,0,Away,Loss
C,Rudy Gobert,43.5,7600,UTA,NOR,35,2017-03-06,1,Home,Win
C,DeAndre Jordan,33.4,7500,LAC,BOS,28,2017-03-06,1,Home,Win
C,Cody Zeller,33.2,5000,CHA,IND,34,2017-03-06,1,Home,Win
C,Marc Gasol,33.2,8100,MEM,BKN,33,2017-03-06,1,Home,Loss
C,Hassan Whiteside,31.7,8700,MIA,CLE,36,2017-03-06,1,Away,Win
C,Mason Plumlee,29.9,5300,DEN,SAC,31,2017-03-06,1,Home,Win
C,Kosta Koufos,29.5,4000,SAC,DEN,24,2017-03-06,1,Away,Loss
C,Robin Lopez,28.3,4700,CHI,DET,33,2017-03-06,1,Away,Loss
C,Bismack Biyombo,27.8,3500,ORL,NYK,41,2017-03-06,1,Home,Loss
C,Dwight Howard,27.8,7800,ATL,GSW,28,2017-03-06,1,Home,Loss
C,Tristan Thompson,27.1,5800,CLE,MIA,35,2017-03-06,1,Home,Loss
C,DeMarcus Cousins,27.1,10300,NOR,UTA,37,2017-03-06,1,Away,Loss
C,Aron Baynes,26.4,3500,DET,CHI,18,2017-03-06,0,Home,Win
C,Guillermo Hernangomez,26.1,5800,NYK,ORL,17,2017-03-06,0,Away,Win
C,Andre Drummond,25.6,8100,DET,CHI,29,2017-03-06,1,Home,Win
C,Clint Capela,23.8,5100,HOU,SAS,24,2017-03-06,1,Away,Loss
C,Myles Turner,21.9,6400,IND,CHA,32,2017-03-06,1,Away,Loss
C,Kyle O'Quinn,21.1,4500,NYK,ORL,12,2017-03-06,0,Away,Win
C,Pau Gasol,18.7,6200,SAS,HOU,17,2017-03-06,0,Home,Win
C,Kelly Olynyk,15.4,3900,BOS,LAC,20,2017-03-06,0,Away,Loss
C,Brandan Wright,15.3,3500,MEM,BKN,18,2017-03-06,1,Home,Loss
C,Zaza Pachulia,15,4500,GSW,ATL,14,2017-03-06,1,Away,Win
C,Brook Lopez,14.8,7200,BKN,MEM,32,2017-03-06,1,Away,Win
C,Nene Hilario,14.6,4500,HOU,SAS,19,2017-03-06,0,Away,Loss
C,Willie Reed,14.4,3500,MIA,CLE,11,2017-03-06,0,Away,Win
C,Thon Maker,12.6,3500,MIL,PHI,14,2017-03-06,1,Away,Win
C,Greg Monroe,12.4,6600,MIL,PHI,22,2017-03-06,0,Away,Win
C,Cristiano Felicio,9.6,3500,CHI,DET,14,2017-03-06,0,Away,Loss
C,JaVale McGee,7.7,3500,GSW,ATL,8,2017-03-06,0,Away,Win
C,Alexis Ajinca,7.3,3700,NOR,UTA,16,2017-03-06,0,Away,Loss
C,Spencer Hawes,5,4300,MIL,PHI,5,2017-03-06,0,Away,Win
C,Rakeem Christmas,4.4,3500,IND,CHA,9,2017-03-06,0,Away,Loss
C,Dewayne Dedmon,3.8,4200,SAS,HOU,9,2017-03-06,1,Home,Win
C,Tyler Zeller,2.7,3500,BOS,LAC,6,2017-03-06,0,Away,Loss
C,Al Jefferson,1.2,3600,IND,CHA,6,2017-03-06,0,Away,Loss
C,Andrew Bogut,0,4000,CLE,MIA,0,2017-03-06,0,Home,Loss
PG,Russell Westbrook,79.1,13100,OKC,POR,35,2017-03-07,1,Home,Loss
PG,John Wall,57.8,10200,WAS,PHO,37,2017-03-07,1,Away,Win
PG,Damian Lillard,38.6,9600,POR,OKC,36,2017-03-07,1,Away,Win
PG,D'Angelo Russell,37.2,6400,LAL,DAL,33,2017-03-07,1,Away,Loss
PG,Eric Bledsoe,35.1,8500,PHO,WAS,27,2017-03-07,1,Home,Loss
SG,Devin Booker,32.8,6000,PHO,WAS,37,2017-03-07,1,Home,Loss
SG,Bradley Beal,32.6,8000,WAS,PHO,32,2017-03-07,1,Away,Win
SG,Allen Crabbe,29.8,3500,POR,OKC,28,2017-03-07,0,Away,Win
SG,Seth Curry,27.9,6200,DAL,LAL,30,2017-03-07,1,Home,Win
PG,Yogi Ferrell,26.9,5100,DAL,LAL,32,2017-03-07,1,Home,Win
PG,Jordan Clarkson,23,5100,LAL,DAL,34,2017-03-07,0,Away,Loss
SG,C.J. McCollum,22.4,7200,POR,OKC,37,2017-03-07,1,Away,Win
SG,Wes Matthews,21.6,5200,DAL,LAL,25,2017-03-07,1,Home,Win
SG,Victor Oladipo,21,6000,OKC,POR,25,2017-03-07,1,Home,Loss
SG,Leandro Barbosa,19.9,3500,PHO,WAS,23,2017-03-07,0,Home,Loss
PG,Tyler Ulis,17.9,5300,PHO,WAS,22,2017-03-07,0,Home,Loss
PG,Tyler Ennis,15.4,3500,LAL,DAL,17,2017-03-07,0,Away,Loss
SG,Nick Young,15.4,4200,LAL,DAL,20,2017-03-07,1,Away,Loss
PG,Shabazz Napier,14.9,3500,POR,OKC,13,2017-03-07,0,Away,Win
SG,Quinn Cook,14.5,3500,DAL,LAL,16,2017-03-07,0,Home,Win
PG,Devin Harris,14,3600,DAL,LAL,13,2017-03-07,0,Home,Win
SG,Alex Abrines,7.7,3500,OKC,POR,12,2017-03-07,0,Home,Loss
PG,Semaj Christon,6.4,3500,OKC,POR,9,2017-03-07,0,Home,Loss
PG,Brandon Jennings,2.5,4200,WAS,PHO,4,2017-03-07,0,Away,Win
PG,Norris Cole,1.5,3600,OKC,POR,5,2017-03-07,0,Home,Loss
SG,Tomas Satoransky,1.2,3500,WAS,PHO,7,2017-03-07,0,Away,Win
SG,Nicolas Brussino,1.2,3500,DAL,LAL,2,2017-03-07,0,Home,Win
PG,Trey Burke,-1,3500,WAS,PHO,3,2017-03-07,0,Away,Win
PF,Julius Randle,48.6,6200,LAL,DAL,35,2017-03-07,1,Away,Loss
SF,Bojan Bogdanovic,39.8,4000,WAS,PHO,29,2017-03-07,0,Away,Win
PF,Dirk Nowitzki,39.7,6000,DAL,LAL,24,2017-03-07,1,Home,Win
SF,T.J. Warren,31.5,5600,PHO,WAS,29,2017-03-07,1,Home,Loss
PF,Al-Farouq Aminu,26.4,5400,POR,OKC,29,2017-03-07,0,Away,Win
PF,Jason Smith,25.7,3600,WAS,PHO,23,2017-03-07,0,Away,Win
SF,Brandon Ingram,22.3,3700,LAL,DAL,35,2017-03-07,1,Away,Loss
SF,Maurice Harkless,21.8,4800,POR,OKC,28,2017-03-07,1,Away,Win
SF,Harrison Barnes,21.2,6100,DAL,LAL,34,2017-03-07,1,Home,Win
PF,Noah Vonleh,19,3500,POR,OKC,21,2017-03-07,1,Away,Win
PF,Marquese Chriss,18,4500,PHO,WAS,26,2017-03-07,1,Home,Loss
PF,Enes Kanter,16.9,5800,OKC,POR,17,2017-03-07,0,Home,Loss
PF,Larry Nance,16.8,4000,LAL,DAL,20,2017-03-07,0,Away,Loss
SF,Corey Brewer,15.4,3500,LAL,DAL,12,2017-03-07,0,Away,Loss
SF,Andre Roberson,15.2,4100,OKC,POR,35,2017-03-07,1,Home,Loss
PF,Meyers Leonard,14.7,3500,POR,OKC,19,2017-03-07,0,Away,Win
SF,Derrick Jones,12.4,3500,PHO,WAS,22,2017-03-07,0,Home,Loss
SF,Otto Porter,12.4,6100,WAS,PHO,24,2017-03-07,1,Away,Win
PF,Taj Gibson,12.1,4200,OKC,POR,23,2017-03-07,0,Home,Loss
PF,Domantas Sabonis,11.8,3500,OKC,POR,20,2017-03-07,1,Home,Loss
PF,Markieff Morris,10.9,6600,WAS,PHO,25,2017-03-07,1,Away,Win
PF,Thomas Robinson,9.2,3600,LAL,DAL,8,2017-03-07,0,Away,Loss
PF,Dwight Powell,8.4,3500,DAL,LAL,8,2017-03-07,0,Home,Win
SF,Dorian Finney-Smith,5.2,3500,DAL,LAL,22,2017-03-07,0,Home,Win
SF,Doug McDermott,3.5,3500,OKC,POR,13,2017-03-07,0,Home,Loss
PF,Jared Dudley,3.5,3500,PHO,WAS,5,2017-03-07,0,Home,Loss
SF,Kelly Oubre,2,3500,WAS,PHO,7,2017-03-07,0,Away,Win
SF,Jerami Grant,2,3500,OKC,POR,10,2017-03-07,0,Home,Loss
PF,Ben Bentil,0,3500,DAL,LAL,2,2017-03-07,0,Home,Win
C,Ian Mahinmi,42.3,3500,WAS,PHO,25,2017-03-07,0,Away,Win
C,Nerlens Noel,32.9,6100,DAL,LAL,22,2017-03-07,0,Home,Win
C,Jusuf Nurkic,30.6,6700,POR,OKC,24,2017-03-07,1,Away,Win
C,Alex Len,29.2,4400,PHO,WAS,21,2017-03-07,1,Home,Loss
C,Alan Williams,27,5500,PHO,WAS,24,2017-03-07,0,Home,Loss
C,Marcin Gortat,13.1,6200,WAS,PHO,19,2017-03-07,1,Away,Win
C,Steven Adams,7.6,5700,OKC,POR,28,2017-03-07,1,Home,Loss
C,Tarik Black,5.8,3500,LAL,DAL,13,2017-03-07,1,Away,Loss
C,Salah Mejri,1.2,3500,DAL,LAL,3,2017-03-07,0,Home,Win
SG,Giannis Antetokounmpo,69.1,10800,MIL,NYK,41,2017-03-08,1,Home,Win
PG,Elfrid Payton,65.8,6000,ORL,CHI,35,2017-03-08,1,Home,Win
SG,James Harden,48.8,11600,HOU,UTA,37,2017-03-08,1,Home,Loss
PG,John Wall,46.6,10200,WAS,DEN,35,2017-03-08,1,Away,Win
PG,Goran Dragic,44.2,7400,MIA,CHA,34,2017-03-08,1,Home,Win
PG,Dennis Schroder,42.9,6900,ATL,BKN,36,2017-03-08,1,Home,Win
PG,Ricky Rubio,42.2,6900,MIN,LAC,33,2017-03-08,1,Home,Win
PG,Kemba Walker,40.3,8300,CHA,MIA,37,2017-03-08,1,Away,Loss
SG,Klay Thompson,39.7,6700,GSW,BOS,33,2017-03-08,1,Home,Loss
SG,Evan Fournier,36.8,5400,ORL,CHI,33,2017-03-08,1,Home,Win
SG,Tyreke Evans,36.4,5300,SAC,SAS,28,2017-03-08,1,Away,Loss
PG,Stephen Curry,36,10400,GSW,BOS,35,2017-03-08,1,Home,Loss
PG,Patty Mills,35.2,3700,SAS,SAC,26,2017-03-08,0,Home,Win
SG,Dion Waiters,35.1,6700,MIA,CHA,26,2017-03-08,1,Home,Win
SG,Nicolas Batum,34.4,7200,CHA,MIA,30,2017-03-08,1,Away,Loss
SG,Gary Harris,34.4,5400,DEN,WAS,36,2017-03-08,1,Home,Loss
SG,Manu Ginobili,34.3,3500,SAS,SAC,25,2017-03-08,0,Home,Win
PG,Derrick Rose,34.2,6400,NYK,MIL,38,2017-03-08,1,Away,Loss
SG,Sean Kilpatrick,33.3,3900,BKN,ATL,29,2017-03-08,0,Away,Loss
SG,Bradley Beal,33.1,7700,WAS,DEN,33,2017-03-08,1,Away,Win
PG,Isaiah Thomas,32.5,9400,BOS,GSW,34,2017-03-08,1,Away,Win
SG,Rodney Hood,30.7,4300,UTA,HOU,35,2017-03-08,1,Away,Win
PG,Jeremy Lin,29.6,5200,BKN,ATL,24,2017-03-08,1,Away,Loss
SG,DeMar DeRozan,29.4,10000,TOR,NOR,37,2017-03-08,1,Away,Win
SG,Courtney Lee,27.9,5000,NYK,MIL,36,2017-03-08,1,Away,Loss
PG,Jamal Murray,27.1,3500,DEN,WAS,24,2017-03-08,0,Home,Loss
SG,Garrett Temple,25.9,4200,SAC,SAS,25,2017-03-08,0,Away,Loss
SG,Tim Hardaway Jr.,25.2,5900,ATL,BKN,29,2017-03-08,0,Home,Win
SG,Louis Williams,25.1,4900,HOU,UTA,22,2017-03-08,0,Home,Loss
PG,Chris Paul,24.6,9000,LAC,MIN,32,2017-03-08,1,Away,Loss
PG,Jerian Grant,24,3600,CHI,ORL,24,2017-03-08,1,Away,Loss
SG,Avery Bradley,23.7,5500,BOS,GSW,29,2017-03-08,1,Away,Win
PG,Cory Joseph,23.5,5000,TOR,NOR,32,2017-03-08,1,Away,Win
PG,Rajon Rondo,23,5000,CHI,ORL,28,2017-03-08,0,Away,Loss
SG,Eric Gordon,22.4,5000,HOU,UTA,39,2017-03-08,1,Home,Loss
PG,Jeff Teague,22,7200,IND,DET,24,2017-03-08,1,Home,Win
SG,J.J. Redick,21.7,4100,LAC,MIN,25,2017-03-08,1,Away,Loss
PG,Brandon Jennings,19.4,4200,WAS,DEN,17,2017-03-08,0,Away,Win
PG,Jrue Holiday,19,7600,NOR,TOR,32,2017-03-08,1,Home,Loss
SG,Rodney Stuckey,18.9,3500,IND,DET,23,2017-03-08,0,Home,Win
SG,Will Barton,18.9,5600,DEN,WAS,25,2017-03-08,0,Home,Loss
PG,Jason Terry,18.9,3500,MIL,NYK,29,2017-03-08,0,Home,Win
SG,E'Twaun Moore,18.2,3900,NOR,TOR,28,2017-03-08,0,Home,Loss
PG,Darren Collison,18,5300,SAC,SAS,23,2017-03-08,1,Away,Loss
PG,Patrick Beverley,17.9,5600,HOU,UTA,33,2017-03-08,1,Home,Loss
PG,Austin Rivers,17.9,4300,LAC,MIN,29,2017-03-08,0,Away,Loss
SG,Jordan Crawford,17.1,3900,NOR,TOR,26,2017-03-08,0,Home,Loss
SG,Norman Powell,16.6,4000,TOR,NOR,20,2017-03-08,0,Away,Win
SG,Danny Green,16.4,3900,SAS,SAC,26,2017-03-08,1,Home,Win
PG,Kris Dunn,16.2,3500,MIN,LAC,14,2017-03-08,0,Home,Win
PG,Reggie Jackson,15.9,5200,DET,IND,22,2017-03-08,1,Away,Loss
PG,Ishmael Smith,15.8,4600,DET,IND,25,2017-03-08,0,Away,Loss
SG,Caris LeVert,15.6,4000,BKN,ATL,23,2017-03-08,1,Away,Loss
SG,Monta Ellis,15.5,4700,IND,DET,22,2017-03-08,0,Home,Win
SG,Arron Afflalo,15.3,3600,SAC,SAS,26,2017-03-08,1,Away,Loss
SG,C.J. Watson,14.9,3500,ORL,CHI,11,2017-03-08,0,Home,Win
SG,Patrick McCaw,14.3,3700,GSW,BOS,32,2017-03-08,1,Home,Loss
